index	original	background	difference
571	3796	1980	1816
572	4088	2241	1847
573	4269	2338	1931
574	4008	2131	1877
575	3817	1973	1844
576	4130	2202	1928
577	4228	2354	1874
578	4113	2198	1915
579	4063	2127	1936
580	4275	2321	1954
581	4384	2396	1988
582	4049	2157	1892
583	3836	1947	1889
584	4052	2172	1880
585	4106	2245	1861
586	4062	2208	1854
587	3947	2082	1865
588	4209	2260	1949
589	4359	2363	1996
590	4223	2189	2034
591	3962	2024	1938
592	4018	2151	1867
593	4122	2296	1826
594	3813	2036	1777
595	3751	1940	1811
596	3992	2161	1831
597	4206	2336	1870
598	4219	2267	1952
599	4013	2058	1955
600	4141	2229	1912
601	4227	2317	1910
602	4097	2196	1901
603	3956	2083	1873
604	4078	2193	1885
605	4132	2260	1872
606	3988	2101	1887
607	3915	1994	1921
608	4261	2273	1988
609	4287	2294	1993
610	4067	2141	1926
611	3981	2079	1902
612	4117	2242	1875
613	4223	2313	1910
614	4146	2229	1917
615	3938	2064	1874
616	4178	2240	1938
617	4343	2361	1982
618	4097	2113	1984
619	3972	2028	1944
620	4420	2443	1977
621	4411	2439	1972
622	4097	2189	1908
623	3988	2065	1923
624	4147	2217	1930
625	4226	2315	1911
626	4101	2175	1926
627	4027	2054	1973
628	4276	2311	1965
629	4299	2363	1936
630	4083	2176	1907
631	3993	2014	1979
632	4245	2250	1995
633	4475	2414	2061
634	4472	2380	2092
635	4201	2148	2053
636	4435	2372	2063
637	4383	2359	2024
638	4134	2174	1960
639	4057	2036	2021
640	4285	2214	2071
641	4300	2264	2036
642	4103	2039	2064
643	4137	2004	2133
644	4224	2186	2038
645	4359	2322	2037
646	4433	2373	2060
647	4268	2205	2063
648	4350	2321	2029
649	4381	2368	2013
650	4069	2042	2027
651	4004	1938	2066
652	4391	2300	2091
653	4479	2407	2072
654	4301	2197	2104
655	4130	2037	2093
656	4291	2181	2110
657	4388	2287	2101
658	4285	2169	2116
659	4111	1977	2134
660	4260	2136	2124
661	4491	2392	2099
662	4246	2214	2032
663	3934	1978	1956
664	4164	2122	2042
665	4296	2256	2040
666	4089	2066	2023
667	4144	2019	2125
668	4374	2229	2145
669	4405	2270	2135
670	4232	2097	2135
671	4107	1977	2130
672	4324	2234	2090
673	4448	2385	2063
674	4415	2258	2157
675	4233	2093	2140
676	4292	2204	2088
677	4409	2270	2139
678	4207	2115	2092
679	4219	2087	2132
680	4404	2237	2167
681	4368	2239	2129
682	4288	2148	2140
683	4134	1994	2140
684	4508	2302	2206
685	4634	2456	2178
686	4401	2169	2232
687	4251	2069	2182
688	4394	2219	2175
689	4567	2317	2250
690	4412	2189	2223
691	4309	2089	2220
692	4484	2251	2233
693	4664	2386	2278
694	4341	2103	2238
695	4245	2007	2238
696	4451	2159	2292
697	4505	2215	2290
698	4402	2130	2272
699	4288	2041	2247
700	4805	2502	2303
701	4759	2479	2280
702	4416	2170	2246
703	4252	2041	2211
704	4620	2369	2251
705	4618	2435	2183
706	4553	2281	2272
707	4372	2064	2308
708	4500	2237	2263
709	4655	2378	2277
710	4372	2112	2260
711	4285	1996	2289
712	4614	2353	2261
713	4847	2488	2359
714	4475	2108	2367
715	4335	2022	2313
716	4694	2301	2393
717	4800	2382	2418
718	4604	2246	2358
719	4374	2076	2298
720	4470	2193	2277
721	4672	2297	2375
722	4730	2288	2442
723	4486	2101	2385
724	4665	2248	2417
725	4762	2430	2332
726	4572	2209	2363
727	4426	2034	2392
728	4600	2197	2403
729	4737	2290	2447
730	4600	2152	2448
731	4420	2002	2418
732	4898	2428	2470
733	4941	2472	2469
734	4761	2216	2545
735	4641	2097	2544
736	4820	2303	2517
737	4905	2366	2539
738	4753	2232	2521
739	4605	2096	2509
740	4985	2402	2583
741	4983	2465	2518
742	4676	2136	2540
743	4545	2003	2542
744	4832	2263	2569
745	4872	2346	2526
746	4706	2237	2469
747	4650	2053	2597
748	4869	2230	2639
749	4922	2330	2592
750	4727	2158	2569
751	4641	2079	2562
752	4859	2301	2558
753	4965	2350	2615
754	4678	2113	2565
755	4514	1929	2585
756	4842	2268	2574
757	5099	2462	2637
758	4883	2261	2622
759	4704	2077	2627
760	4932	2230	2702
761	5090	2365	2725
762	4843	2155	2688
763	4816	2057	2759
764	5060	2251	2809
765	5110	2310	2800
766	4908	2110	2798
767	4806	2012	2794
768	5186	2357	2829
769	5312	2476	2836
770	4923	2157	2766
771	4899	2061	2838
772	5084	2235	2849
773	5190	2364	2826
774	5039	2176	2863
775	4876	2017	2859
776	5550	2673	2877
777	5582	2648	2934
778	5078	2183	2895
779	4958	2088	2870
780	5185	2334	2851
781	5392	2479	2913
782	5218	2263	2955
783	5030	2054	2976
784	5173	2209	2964
785	5205	2264	2941
786	5213	2237	2976
787	5078	2095	2983
788	5321	2268	3053
789	5355	2311	3044
790	5032	2060	2972
791	4922	1961	2961
792	5362	2306	3056
793	5685	2531	3154
794	5385	2215	3170
795	5132	1987	3145
796	5385	2278	3107
797	5426	2364	3062
798	5222	2086	3136
799	5269	2136	3133
800	5470	2349	3121
801	5445	2380	3065
802	5199	2158	3041
803	5088	2017	3071
804	5460	2271	3189
805	5566	2389	3177
806	5287	2143	3144
807	5242	2025	3217
808	5646	2376	3270
809	5743	2443	3300
810	5561	2247	3314
811	5563	2228	3335
812	5737	2383	3354
813	5716	2444	3272
814	5624	2350	3274
815	5425	2158	3267
816	5755	2439	3316
817	5808	2442	3366
818	5552	2182	3370
819	5471	2140	3331
820	5641	2294	3347
821	5728	2343	3385
822	5826	2424	3402
823	5663	2264	3399
824	5730	2291	3439
825	5789	2317	3472
826	5585	2179	3406
827	5563	2162	3401
828	5818	2371	3447
829	6001	2492	3509
830	5636	2187	3449
831	5548	2055	3493
832	5764	2231	3533
833	5748	2336	3412
834	5628	2182	3446
835	5547	2062	3485
836	5967	2396	3571
837	6066	2479	3587
838	5768	2170	3598
839	5639	2047	3592
840	5901	2303	3598
841	5899	2346	3553
842	5765	2140	3625
843	5603	1993	3610
844	5906	2269	3637
845	6267	2529	3738
846	6032	2288	3744
847	5827	2114	3713
848	6085	2279	3806
849	6082	2333	3749
850	6018	2247	3771
851	6007	2189	3818
852	6057	2294	3763
853	6258	2402	3856
854	6049	2237	3812
855	5833	2063	3770
856	6114	2313	3801
857	6247	2366	3881
858	6096	2193	3903
859	5872	2015	3857
860	6128	2241	3887
861	6268	2361	3907
862	6044	2174	3870
863	5964	2015	3949
864	6110	2192	3918
865	6333	2400	3933
866	6275	2254	4021
867	6157	2048	4109
868	6289	2213	4076
869	6454	2423	4031
870	6270	2277	3993
871	6040	2055	3985
872	6210	2203	4007
873	6355	2304	4051
874	6221	2158	4063
875	6175	2098	4077
876	6347	2276	4071
877	6485	2378	4107
878	6321	2197	4124
879	6169	2065	4104
880	6325	2272	4053
881	6459	2375	4084
882	6383	2259	4124
883	6223	2057	4166
884	6428	2274	4154
885	6505	2417	4088
886	6339	2185	4154
887	6290	2050	4240
888	6371	2152	4219
889	6491	2246	4245
890	6722	2316	4406
891	6564	2163	4401
892	6712	2285	4427
893	6871	2383	4488
894	6728	2217	4511
895	6555	2105	4450
896	6681	2267	4414
897	6848	2295	4553
898	6927	2244	4683
899	6604	2086	4518
900	6712	2261	4451
901	6850	2308	4542
902	6668	2185	4483
903	6653	2126	4527
904	7008	2394	4614
905	6968	2359	4609
906	6808	2196	4612
907	6525	2045	4480
908	6894	2319	4575
909	7138	2477	4661
910	6803	2189	4614
911	6651	1983	4668
912	6830	2174	4656
913	6945	2309	4636
914	6874	2166	4708
915	6767	2006	4761
916	6961	2232	4729
917	7104	2399	4705
918	6910	2176	4734
919	6836	2078	4758
920	7099	2253	4846
921	7117	2339	4778
922	6826	2146	4680
923	6779	1959	4820
924	6923	2106	4817
925	7183	2306	4877
926	7018	2138	4880
927	6898	2014	4884
928	7141	2251	4890
929	7290	2423	4867
930	7024	2203	4821
931	6855	2053	4802
932	7149	2252	4897
933	7416	2448	4968
934	7155	2220	4935
935	7029	1982	5047
936	7154	2177	4977
937	7239	2313	4926
938	7144	2104	5040
939	7590	2395	5195
940	7602	2479	5123
941	7656	2596	5060
942	7160	2206	4954
943	6845	1908	4937
944	7268	2213	5055
945	7549	2408	5141
946	7301	2194	5107
947	7166	2101	5065
948	7280	2264	5016
949	7390	2379	5011
950	7459	2338	5121
951	7387	2207	5180
952	7294	2303	4991
953	7348	2359	4989
954	7280	2210	5070
955	7293	2140	5153
956	7397	2335	5062
957	7733	2619	5114
958	7316	2238	5078
959	7156	2082	5074
960	7455	2326	5129
961	7582	2406	5176
962	7529	2281	5248
963	7495	2307	5188
964	7823	2615	5208
965	7700	2444	5256
966	7254	2087	5167
967	7172	2036	5136
968	7669	2373	5296
969	7686	2373	5313
970	7337	2167	5170
971	7289	2085	5204
972	7487	2162	5325
973	7644	2327	5317
974	7533	2229	5304
975	7366	2064	5302
976	7569	2278	5291
977	7683	2298	5385
978	7438	2115	5323
979	7458	2122	5336
980	7746	2330	5416
981	7822	2385	5437
982	7539	2166	5373
983	7480	2082	5398
984	7722	2324	5398
985	7764	2351	5413
986	7670	2240	5430
987	7483	2102	5381
988	7705	2282	5423
989	7719	2368	5351
990	7494	2125	5369
991	7411	2029	5382
992	7722	2332	5390
993	7829	2435	5394
994	7579	2174	5405
995	7356	2026	5330
996	7663	2292	5371
997	7773	2364	5409
998	7547	2148	5399
999	7584	2148	5436
1000	7756	2266	5490
1001	7856	2289	5567
1002	7597	2129	5468
1003	7349	2008	5341
1004	7645	2309	5336
1005	7755	2390	5365
1006	7561	2123	5438
1007	7431	2027	5404
1008	7702	2274	5428
1009	7811	2405	5406
1010	7975	2462	5513
1011	7721	2244	5477
1012	7570	2226	5344
1013	7947	2543	5404
1014	7623	2250	5373
1015	7412	2041	5371
1016	7654	2255	5399
1017	7797	2340	5457
1018	7731	2206	5525
1019	7572	2031	5541
1020	7853	2273	5580
1021	7967	2397	5570
1022	7898	2303	5595
1023	7918	2200	5718
1024	7951	2305	5646
1025	7972	2331	5641
1026	7713	2126	5587
1027	7544	2052	5492
1028	7943	2383	5560
1029	8002	2395	5607
1030	7874	2251	5623
1031	7800	2148	5652
1032	7924	2265	5659
1033	7935	2331	5604
1034	7877	2236	5641
1035	7815	2107	5708
1036	7879	2216	5663
1037	8135	2421	5714
1038	7997	2357	5640
1039	7796	2218	5578
1040	7908	2339	5569
1041	8036	2440	5596
1042	7860	2241	5619
1043	7621	2065	5556
1044	7617	2094	5523
1045	7960	2420	5540
1046	7739	2280	5459
1047	7581	2060	5521
1048	7952	2320	5632
1049	8069	2457	5612
1050	7807	2253	5554
1051	7672	2133	5539
1052	8025	2474	5551
1053	8036	2467	5569
1054	8429	2739	5690
1055	7941	2347	5594
1056	7738	2236	5502
1057	7994	2416	5578
1058	7831	2248	5583
1059	7545	2045	5500
1060	7774	2287	5487
1061	7806	2397	5409
1062	7464	2158	5306
1063	7380	2132	5248
1064	7500	2267	5233
1065	7629	2370	5259
1066	7478	2211	5267
1067	7413	2044	5369
1068	7863	2345	5518
1069	7844	2386	5458
1070	7699	2248	5451
1071	7616	2140	5476
1072	7773	2192	5581
1073	8045	2384	5661
1074	8027	2263	5764
1075	7735	2022	5713
1076	7976	2334	5642
1077	8031	2415	5616
1078	7864	2186	5678
1079	7800	2158	5642
1080	8112	2417	5695
1081	8150	2383	5767
1082	8095	2225	5870
1083	7914	2064	5850
1084	7949	2238	5711
1085	7910	2251	5659
1086	7869	2166	5703
1087	7737	2074	5663
1088	7918	2271	5647
1089	8101	2372	5729
1090	7943	2176	5767
1091	7948	2166	5782
1092	8129	2376	5753
1093	8119	2412	5707
1094	7944	2178	5766
1095	7713	2024	5689
1096	7811	2213	5598
1097	7997	2393	5604
1098	7751	2238	5513
1099	7532	2034	5498
1100	7665	2121	5544
1101	8023	2381	5642
1102	7882	2219	5663
1103	7726	2093	5633
1104	7895	2275	5620
1105	8025	2306	5719
1106	7829	2126	5703
1107	7689	2045	5644
1108	7906	2218	5688
1109	8016	2274	5742
1110	7807	2117	5690
1111	7968	2210	5758
1112	8125	2375	5750
1113	8127	2419	5708
1114	7869	2188	5681
1115	7633	2008	5625
1116	7589	2148	5441
1117	7865	2279	5586
1118	7983	2255	5728
1119	7878	2114	5764
1120	7993	2211	5782
1121	8131	2272	5859
1122	8149	2241	5908
1123	8075	2161	5914
1124	8358	2421	5937
1125	8377	2422	5955
1126	7969	2134	5835
1127	7908	2017	5891
1128	8084	2213	5871
1129	8168	2265	5903
1130	7998	2083	5915
1131	8047	2030	6017
1132	8217	2202	6015
1133	8404	2350	6054
1134	8142	2147	5995
1135	7899	2014	5885
1136	8280	2348	5932
1137	8375	2436	5939
1138	8129	2194	5935
1139	8019	2072	5947
1140	8249	2286	5963
1141	8312	2313	5999
1142	8284	2208	6076
1143	8367	2236	6131
1144	8484	2341	6143
1145	8443	2322	6121
1146	8274	2219	6055
1147	8185	2066	6119
1148	8368	2198	6170
1149	8471	2295	6176
1150	8274	2112	6162
1151	8526	2229	6297
1152	8519	2258	6261
1153	8554	2297	6257
1154	8451	2198	6253
1155	8341	2114	6227
1156	8509	2273	6236
1157	8866	2557	6309
1158	8499	2252	6247
1159	8192	2035	6157
1160	8628	2354	6274
1161	8804	2420	6384
1162	8475	2175	6300
1163	8340	2094	6246
1164	8506	2237	6269
1165	8706	2392	6314
1166	8626	2229	6397
1167	8497	2091	6406
1168	8781	2368	6413
1169	8771	2397	6374
1170	8479	2122	6357
1171	8764	2291	6473
1172	8985	2526	6459
1173	8977	2493	6484
1174	8706	2218	6488
1175	8466	2044	6422
1176	8663	2264	6399
1177	8939	2330	6609
1178	8796	2166	6630
1179	8517	1969	6548
1180	8751	2129	6622
1181	9016	2350	6666
1182	8765	2175	6590
1183	8629	2031	6598
1184	8922	2261	6661
1185	8984	2301	6683
1186	8837	2165	6672
1187	8683	2025	6658
1188	8792	2117	6675
1189	9075	2300	6775
1190	8980	2216	6764
1191	8720	2052	6668
1192	9054	2265	6789
1193	9141	2345	6796
1194	8817	2102	6715
1195	8694	1992	6702
1196	8887	2174	6713
1197	9109	2347	6762
1198	8931	2164	6767
1199	8953	2134	6819
1200	9264	2452	6812
1201	9431	2518	6913
1202	9088	2153	6935
1203	8994	2086	6908
1204	9239	2336	6903
1205	9567	2526	7041
1206	9255	2241	7014
1207	9131	2053	7078
1208	9179	2160	7019
1209	9269	2290	6979
1210	9193	2208	6985
1211	9170	2122	7048
1212	9331	2253	7078
1213	9398	2360	7038
1214	9216	2188	7028
1215	9062	2069	6993
1216	9254	2219	7035
1217	9500	2355	7145
1218	9285	2218	7067
1219	9118	2091	7027
1220	9417	2283	7134
1221	9574	2369	7205
1222	9390	2212	7178
1223	9237	2069	7168
1224	9476	2226	7250
1225	9506	2297	7209
1226	9318	2102	7216
1227	9202	1948	7254
1228	9733	2346	7387
1229	9810	2439	7371
1230	9495	2197	7298
1231	9394	2083	7311
1232	9557	2292	7265
1233	9577	2317	7260
1234	9456	2155	7301
1235	9423	2086	7337
1236	9756	2326	7430
1237	9980	2387	7593
1238	9779	2157	7622
1239	9554	1943	7611
1240	9891	2227	7664
1241	10082	2458	7624
1242	9798	2173	7625
1243	9672	2019	7653
1244	9911	2252	7659
1245	10127	2406	7721
1246	9878	2162	7716
1247	9878	2099	7779
1248	10130	2310	7820
1249	10116	2346	7770
1250	9935	2137	7798
1251	9892	2105	7787
1252	10063	2246	7817
1253	10098	2259	7839
1254	10054	2157	7897
1255	10041	2107	7934
1256	10230	2345	7885
1257	10230	2346	7884
1258	10080	2107	7973
