index	original	background	difference
108	3118	2158	960
109	3230	2221	1009
110	3110	2111	999
111	3194	2180	1014
112	3170	2219	951
113	3098	2120	978
114	3132	2096	1036
115	3026	2086	940
116	3077	2138	939
117	3239	2219	1020
118	3026	2070	956
119	2975	1995	980
120	3102	2083	1019
121	3115	2129	986
122	3043	2053	990
123	2902	1936	966
124	2988	2038	950
125	3083	2099	984
126	3078	2078	1000
127	3101	2113	988
128	3404	2384	1020
129	3365	2322	1043
130	3121	2133	988
131	3039	2017	1022
132	3276	2189	1087
133	3245	2193	1052
134	3078	1992	1086
135	3053	2010	1043
136	3204	2176	1028
137	3248	2223	1025
138	3159	2091	1068
139	3179	2096	1083
140	3083	2061	1022
141	3150	2109	1041
142	3242	2162	1080
143	3162	2085	1077
144	3261	2154	1107
145	3203	2139	1064
146	3296	2160	1136
147	3181	2084	1097
148	3120	2075	1045
149	3322	2253	1069
150	3284	2220	1064
151	3069	2036	1033
152	3278	2212	1066
153	3409	2287	1122
154	3373	2212	1161
155	3292	2156	1136
156	3364	2290	1074
157	3284	2200	1084
158	3087	2042	1045
159	3042	2020	1022
160	3298	2178	1120
161	3364	2231	1133
162	3214	2099	1115
163	3226	2099	1127
164	3449	2268	1181
165	3361	2255	1106
166	3258	2151	1107
167	3163	2068	1095
168	3287	2150	1137
169	3334	2214	1120
170	3237	2131	1106
171	3292	2107	1185
172	3370	2198	1172
173	3347	2230	1117
174	3100	2057	1043
175	3141	2050	1091
176	3226	2112	1114
177	3241	2157	1084
178	3155	2075	1080
179	3166	2075	1091
180	3417	2265	1152
181	3448	2267	1181
182	3405	2185	1220
183	3109	1994	1115
184	3125	2102	1023
185	3228	2187	1041
186	3179	2071	1108
187	3110	1982	1128
188	3253	2081	1172
189	3409	2226	1183
190	3415	2222	1193
191	3376	2135	1241
192	3512	2245	1267
193	3483	2227	1256
194	3256	2107	1149
195	3200	2043	1157
196	3365	2188	1177
197	3383	2218	1165
198	3284	2093	1191
199	3479	2185	1294
200	3492	2236	1256
201	3395	2226	1169
202	3386	2182	1204
203	3219	2061	1158
204	3429	2264	1165
205	3460	2271	1189
206	3303	2110	1193
207	3222	2013	1209
208	3286	2062	1224
209	3422	2238	1184
210	3398	2182	1216
211	3245	2050	1195
212	3513	2293	1220
213	3462	2250	1212
214	3310	2096	1214
215	3198	2020	1178
216	3427	2237	1190
217	3490	2308	1182
218	3248	2053	1195
219	3327	2074	1253
220	3554	2330	1224
221	3552	2292	1260
222	3379	2151	1228
223	3314	2054	1260
224	3388	2148	1240
225	3673	2358	1315
226	3405	2141	1264
227	3381	2116	1265
228	3546	2261	1285
229	3625	2321	1304
230	3385	2141	1244
231	3237	2045	1192
232	3416	2205	1211
233	3773	2417	1356
234	3646	2271	1375
235	3388	2104	1284
236	3377	2137	1240
237	3456	2231	1225
238	3391	2143	1248
239	3366	2079	1287
240	3504	2193	1311
241	3741	2361	1380
242	3620	2238	1382
243	3616	2216	1400
244	3553	2226	1327
245	3470	2205	1265
246	3482	2139	1343
247	3394	2074	1320
248	3559	2233	1326
249	3728	2339	1389
250	3605	2195	1410
251	3394	2024	1370
252	3595	2227	1368
253	3515	2252	1263
254	3474	2209	1265
255	3528	2151	1377
256	3597	2214	1383
257	3611	2219	1392
258	3404	2049	1355
259	3390	2031	1359
260	3475	2137	1338
261	3531	2199	1332
262	3617	2243	1374
263	3478	2116	1362
264	3625	2250	1375
265	3558	2173	1385
266	3505	2120	1385
267	3465	2068	1397
268	3652	2285	1367
269	3721	2313	1408
270	3698	2231	1467
271	3773	2311	1462
272	3701	2253	1448
273	3548	2161	1387
274	3491	2123	1368
275	3595	2153	1442
276	3653	2200	1453
277	3602	2155	1447
278	3495	2098	1397
279	3462	2059	1403
280	3500	2124	1376
281	3525	2166	1359
282	3549	2114	1435
283	3539	2120	1419
284	3745	2281	1464
285	3839	2306	1533
286	3569	2075	1494
287	3455	1993	1462
288	3698	2218	1480
289	3866	2354	1512
290	3858	2285	1573
291	3572	2106	1466
292	3571	2144	1427
293	3712	2245	1467
294	3563	2115	1448
295	3548	2044	1504
296	3673	2161	1512
297	3684	2174	1510
298	3638	2122	1516
299	3581	2064	1517
300	3605	2160	1445
301	3662	2216	1446
302	3611	2076	1535
303	3636	2073	1563
304	3712	2175	1537
305	3674	2206	1468
306	3659	2183	1476
307	3594	2109	1485
308	3692	2141	1551
309	3931	2356	1575
310	3703	2144	1559
311	3500	1992	1508
312	3638	2106	1532
313	3775	2237	1538
314	3872	2280	1592
315	3830	2195	1635
316	3793	2240	1553
317	3650	2184	1466
318	3653	2118	1535
319	3729	2118	1611
320	3784	2189	1595
321	3789	2236	1553
322	3802	2205	1597
323	3613	2113	1500
324	3671	2157	1514
325	3790	2204	1586
326	3664	2084	1580
327	3550	2043	1507
328	3880	2243	1637
329	3948	2318	1630
330	3689	2181	1508
331	3551	2031	1520
332	3819	2238	1581
333	4449	2790	1659
334	4043	2433	1610
335	3754	2197	1557
336	3959	2356	1603
337	3935	2323	1612
338	3791	2147	1644
339	3761	2142	1619
340	3818	2240	1578
341	3885	2279	1606
342	3915	2257	1658
343	3785	2169	1616
344	3786	2154	1632
345	3899	2262	1637
346	3935	2242	1693
347	3728	2060	1668
348	3776	2138	1638
349	3834	2195	1639
350	3794	2161	1633
351	3815	2173	1642
352	4055	2417	1638
353	3911	2332	1579
354	3716	2099	1617
355	3709	2095	1614
356	3874	2210	1664
357	3885	2248	1637
358	3839	2193	1646
359	3709	2052	1657
360	3765	2136	1629
361	3847	2230	1617
362	3839	2241	1598
363	3804	2138	1666
364	3787	2126	1661
365	3805	2155	1650
366	3745	2074	1671
367	3594	1984	1610
368	3882	2229	1653
369	3998	2346	1652
370	3870	2246	1624
371	3797	2164	1633
372	3973	2261	1712
373	4015	2278	1737
374	3848	2154	1694
375	3879	2184	1695
376	3967	2259	1708
377	3933	2302	1631
378	3836	2250	1586
379	3777	2097	1680
380	4031	2273	1758
381	4001	2282	1719
382	3972	2205	1767
383	3817	2076	1741
384	3962	2244	1718
385	4029	2311	1718
386	3904	2190	1714
387	3914	2158	1756
388	4078	2340	1738
389	4087	2421	1666
390	3907	2228	1679
391	3860	2169	1691
392	4060	2281	1779
393	3921	2201	1720
394	3865	2274	1591
395	3816	2171	1645
396	3843	2155	1688
397	3925	2205	1720
398	3885	2158	1727
399	3782	2077	1705
400	4018	2225	1793
401	3997	2282	1715
402	3794	2141	1653
403	3849	2110	1739
404	4188	2337	1851
405	4027	2301	1726
406	4167	2399	1768
407	4015	2211	1804
408	4049	2285	1764
409	3916	2216	1700
410	3776	2073	1703
411	3842	2121	1721
412	3892	2209	1683
413	3940	2246	1694
414	3973	2190	1783
415	3907	2111	1796
416	3967	2255	1712
417	3943	2255	1688
418	3799	2093	1706
419	3706	2011	1695
420	3855	2126	1729
421	3894	2151	1743
422	3815	2083	1732
423	4077	2287	1790
424	4047	2313	1734
425	4023	2305	1718
426	3850	2060	1790
427	3729	1955	1774
428	3956	2199	1757
429	4282	2506	1776
430	3994	2261	1733
431	3856	2116	1740
432	4040	2306	1734
433	4207	2413	1794
434	3973	2174	1799
435	3793	2011	1782
436	4041	2298	1743
437	4055	2382	1673
438	3779	2126	1653
439	3711	2036	1675
440	3999	2277	1722
441	4011	2283	1728
442	3780	2021	1759
443	3846	2041	1805
444	4049	2240	1809
445	4224	2400	1824
446	4049	2214	1835
447	3819	2083	1736
448	4137	2331	1806
449	4229	2441	1788
450	4124	2258	1866
451	3946	2040	1906
452	4073	2208	1865
453	4154	2325	1829
454	3959	2178	1781
455	3842	2077	1765
456	3990	2235	1755
457	4212	2393	1819
458	4055	2170	1885
459	3955	2079	1876
460	4127	2340	1787
461	4137	2392	1745
462	4027	2230	1797
463	3823	1990	1833
464	3994	2155	1839
465	4113	2304	1809
466	3797	2071	1726
467	3786	1980	1806
468	4044	2246	1798
469	4250	2450	1800
470	4179	2344	1835
471	3851	2082	1769
472	3956	2211	1745
473	4184	2408	1776
474	4023	2226	1797
475	3757	1984	1773
476	3946	2156	1790
477	4133	2335	1798
478	4021	2212	1809
479	3750	2002	1748
480	4041	2247	1794
481	4226	2410	1816
482	4208	2347	1861
483	4034	2140	1894
484	4061	2247	1814
485	4043	2300	1743
486	3924	2144	1780
487	3734	1942	1792
488	4017	2208	1809
489	4130	2347	1783
490	3900	2082	1818
491	3771	1955	1816
492	4078	2259	1819
493	4181	2397	1784
494	3964	2161	1803
495	4002	2135	1867
496	4167	2339	1828
497	4129	2313	1816
498	3927	2131	1796
499	3735	1967	1768
500	4001	2202	1799
501	4206	2386	1820
502	3923	2139	1784
503	3844	2037	1807
504	4078	2264	1814
505	4143	2324	1819
506	4114	2251	1863
507	3899	2113	1786
508	4198	2380	1818
509	4397	2516	1881
510	4129	2279	1850
511	3933	2036	1897
512	4154	2281	1873
513	4309	2406	1903
514	4168	2275	1893
515	4156	2237	1919
516	4242	2312	1930
517	4175	2282	1893
518	4061	2160	1901
519	4064	2159	1905
520	4300	2387	1913
521	4316	2383	1933
522	4193	2237	1956
523	4112	2199	1913
524	4114	2307	1807
525	4246	2456	1790
526	4026	2197	1829
527	3877	1973	1904
528	4162	2235	1927
529	4233	2369	1864
530	4093	2143	1950
531	3852	1942	1910
532	3993	2162	1831
533	4140	2313	1827
534	3952	2173	1779
535	4777	2828	1949
536	4722	2717	2005
537	4285	2375	1910
538	3955	2168	1787
539	3828	2028	1800
540	4029	2178	1851
541	4244	2370	1874
542	4027	2162	1865
543	3849	1950	1899
544	4121	2234	1887
545	4222	2429	1793
546	4004	2188	1816
547	3894	2073	1821
548	4158	2312	1846
549	4442	2563	1879
550	4106	2222	1884
551	3879	2000	1879
552	4506	2520	1986
553	4405	2522	1883
554	4149	2302	1847
555	3977	2104	1873
556	4136	2268	1868
557	4159	2289	1870
558	3928	2069	1859
559	3831	2025	1806
560	4058	2214	1844
561	4479	2544	1935
562	4169	2238	1931
563	3870	1980	1890
564	4154	2236	1918
565	4307	2398	1909
566	4109	2184	1925
567	3961	2073	1888
568	4123	2285	1838
569	4211	2371	1840
570	4021	2136	1885
571	3806	1980	1826
572	4064	2241	1823
573	4264	2338	1926
574	4057	2131	1926
575	3861	1973	1888
576	4135	2202	1933
577	4213	2354	1859
578	4109	2198	1911
579	4047	2127	1920
580	4188	2321	1867
581	4286	2396	1890
582	4022	2157	1865
583	3838	1947	1891
584	4089	2172	1917
585	4126	2245	1881
586	4054	2208	1846
587	3921	2082	1839
588	4138	2260	1878
589	4326	2363	1963
590	4179	2189	1990
591	3946	2024	1922
592	4031	2151	1880
593	4188	2296	1892
594	3898	2036	1862
595	3826	1940	1886
596	4022	2161	1861
597	4248	2336	1912
598	4222	2267	1955
599	3990	2058	1932
600	4210	2229	1981
601	4271	2317	1954
602	4097	2196	1901
603	3994	2083	1911
604	4117	2193	1924
605	4147	2260	1887
606	3984	2101	1883
607	3906	1994	1912
608	4171	2273	1898
609	4251	2294	1957
610	4153	2141	2012
611	4029	2079	1950
612	4114	2242	1872
613	4295	2313	1982
614	4199	2229	1970
615	3950	2064	1886
616	4196	2240	1956
617	4350	2361	1989
618	4087	2113	1974
619	3973	2028	1945
620	4431	2443	1988
621	4423	2439	1984
622	4118	2189	1929
623	4035	2065	1970
624	4203	2217	1986
625	4315	2315	2000
626	4150	2175	1975
627	4062	2054	2008
628	4276	2311	1965
629	4357	2363	1994
630	4181	2176	2005
631	4003	2014	1989
632	4230	2250	1980
633	4433	2414	2019
634	4432	2380	2052
635	4190	2148	2042
636	4418	2372	2046
637	4398	2359	2039
638	4223	2174	2049
639	4071	2036	2035
640	4255	2214	2041
641	4326	2264	2062
642	4119	2039	2080
643	4062	2004	2058
644	4213	2186	2027
645	4349	2322	2027
646	4528	2373	2155
647	4400	2205	2195
648	4479	2321	2158
649	4482	2368	2114
650	4090	2042	2048
651	4002	1938	2064
652	4429	2300	2129
653	4526	2407	2119
654	4336	2197	2139
655	4123	2037	2086
656	4320	2181	2139
657	4409	2287	2122
658	4269	2169	2100
659	4113	1977	2136
660	4276	2136	2140
661	4554	2392	2162
662	4324	2214	2110
663	3932	1978	1954
664	4137	2122	2015
665	4293	2256	2037
666	4090	2066	2024
667	4081	2019	2062
668	4315	2229	2086
669	4427	2270	2157
670	4229	2097	2132
671	4098	1977	2121
672	4381	2234	2147
673	4583	2385	2198
674	4479	2258	2221
675	4319	2093	2226
676	4463	2204	2259
677	4479	2270	2209
678	4291	2115	2176
679	4274	2087	2187
680	4458	2237	2221
681	4399	2239	2160
682	4393	2148	2245
683	4237	1994	2243
684	4612	2302	2310
685	4732	2456	2276
686	4468	2169	2299
687	4358	2069	2289
688	4342	2219	2123
689	4541	2317	2224
690	4444	2189	2255
691	4339	2089	2250
692	4500	2251	2249
693	4675	2386	2289
694	4417	2103	2314
695	4333	2007	2326
696	4542	2159	2383
697	4552	2215	2337
698	4434	2130	2304
699	4287	2041	2246
700	4874	2502	2372
701	4835	2479	2356
702	4429	2170	2259
703	4295	2041	2254
704	4689	2369	2320
705	4741	2435	2306
706	4567	2281	2286
707	4387	2064	2323
708	4507	2237	2270
709	4625	2378	2247
710	4402	2112	2290
711	4306	1996	2310
712	4759	2353	2406
713	4925	2488	2437
714	4507	2108	2399
715	4385	2022	2363
716	4645	2301	2344
717	4819	2382	2437
718	4701	2246	2455
719	4472	2076	2396
720	4532	2193	2339
721	4638	2297	2341
722	4719	2288	2431
723	4560	2101	2459
724	4690	2248	2442
725	4878	2430	2448
726	4707	2209	2498
727	4534	2034	2500
728	4633	2197	2436
729	4706	2290	2416
730	4598	2152	2446
731	4451	2002	2449
732	4945	2428	2517
733	4985	2472	2513
734	4765	2216	2549
735	4645	2097	2548
736	4840	2303	2537
737	4938	2366	2572
738	4875	2232	2643
739	4676	2096	2580
740	4996	2402	2594
741	5020	2465	2555
742	4667	2136	2531
743	4588	2003	2585
744	4878	2263	2615
745	5012	2346	2666
746	4867	2237	2630
747	4641	2053	2588
748	4853	2230	2623
749	4953	2330	2623
750	4757	2158	2599
751	4647	2079	2568
752	4884	2301	2583
753	4976	2350	2626
754	4701	2113	2588
755	4530	1929	2601
756	4871	2268	2603
757	5179	2462	2717
758	5003	2261	2742
759	4763	2077	2686
760	4967	2230	2737
761	5095	2365	2730
762	4936	2155	2781
763	4850	2057	2793
764	5076	2251	2825
765	5116	2310	2806
766	4907	2110	2797
767	4830	2012	2818
768	5215	2357	2858
769	5314	2476	2838
770	5045	2157	2888
771	4976	2061	2915
772	5029	2235	2794
773	5225	2364	2861
774	5072	2176	2896
775	4860	2017	2843
776	5569	2673	2896
777	5660	2648	3012
778	5074	2183	2891
779	4965	2088	2877
780	5278	2334	2944
781	5487	2479	3008
782	5283	2263	3020
783	5059	2054	3005
784	5162	2209	2953
785	5228	2264	2964
786	5312	2237	3075
787	5127	2095	3032
788	5273	2268	3005
789	5345	2311	3034
790	5172	2060	3112
791	5049	1961	3088
792	5464	2306	3158
793	5761	2531	3230
794	5371	2215	3156
795	5174	1987	3187
796	5436	2278	3158
797	5468	2364	3104
798	5260	2086	3174
799	5398	2136	3262
800	5539	2349	3190
801	5426	2380	3046
802	5295	2158	3137
803	5220	2017	3203
804	5463	2271	3192
805	5550	2389	3161
806	5383	2143	3240
807	5291	2025	3266
808	5678	2376	3302
809	5791	2443	3348
810	5598	2247	3351
811	5622	2228	3394
812	5711	2383	3328
813	5743	2444	3299
814	5629	2350	3279
815	5474	2158	3316
816	5818	2439	3379
817	5811	2442	3369
818	5532	2182	3350
819	5496	2140	3356
820	5701	2294	3407
821	5796	2343	3453
822	5972	2424	3548
823	5743	2264	3479
824	5685	2291	3394
825	5825	2317	3508
826	5675	2179	3496
827	5673	2162	3511
828	5918	2371	3547
829	6079	2492	3587
830	5762	2187	3575
831	5635	2055	3580
832	5953	2231	3722
833	5935	2336	3599
834	5729	2182	3547
835	5707	2062	3645
836	6035	2396	3639
837	6082	2479	3603
838	5851	2170	3681
839	5622	2047	3575
840	5942	2303	3639
841	6022	2346	3676
842	5778	2140	3638
843	5632	1993	3639
844	6040	2269	3771
845	6346	2529	3817
846	6027	2288	3739
847	5841	2114	3727
848	6122	2279	3843
849	6171	2333	3838
850	6115	2247	3868
851	6027	2189	3838
852	6153	2294	3859
853	6353	2402	3951
854	6156	2237	3919
855	6016	2063	3953
856	6204	2313	3891
857	6242	2366	3876
858	6119	2193	3926
859	5986	2015	3971
860	6244	2241	4003
861	6399	2361	4038
862	6221	2174	4047
863	6028	2015	4013
864	6099	2192	3907
865	6307	2400	3907
866	6283	2254	4029
867	6127	2048	4079
868	6370	2213	4157
869	6623	2423	4200
870	6355	2277	4078
871	6168	2055	4113
872	6401	2203	4198
873	6494	2304	4190
874	6284	2158	4126
875	6211	2098	4113
876	6423	2276	4147
877	6539	2378	4161
878	6367	2197	4170
879	6236	2065	4171
880	6404	2272	4132
881	6536	2375	4161
882	6514	2259	4255
883	6308	2057	4251
884	6457	2274	4183
885	6599	2417	4182
886	6401	2185	4216
887	6345	2050	4295
888	6425	2152	4273
889	6566	2246	4320
890	6770	2316	4454
891	6548	2163	4385
892	6618	2285	4333
893	6872	2383	4489
894	6781	2217	4564
895	6663	2105	4558
896	6863	2267	4596
897	6924	2295	4629
898	6912	2244	4668
899	6679	2086	4593
900	6804	2261	4543
901	6936	2308	4628
902	6802	2185	4617
903	6732	2126	4606
904	7026	2394	4632
905	7020	2359	4661
906	6797	2196	4601
907	6644	2045	4599
908	7047	2319	4728
909	7282	2477	4805
910	6889	2189	4700
911	6669	1983	4686
912	6921	2174	4747
913	7041	2309	4732
914	6889	2166	4723
915	6750	2006	4744
916	7045	2232	4813
917	7253	2399	4854
918	7042	2176	4866
919	6916	2078	4838
920	7116	2253	4863
921	7130	2339	4791
922	6926	2146	4780
923	6858	1959	4899
924	6949	2106	4843
925	7144	2306	4838
926	6976	2138	4838
927	6864	2014	4850
928	7202	2251	4951
929	7439	2423	5016
930	7196	2203	4993
931	7079	2053	5026
932	7181	2252	4929
933	7432	2448	4984
934	7260	2220	5040
935	6975	1982	4993
936	7138	2177	4961
937	7337	2313	5024
938	7104	2104	5000
939	7474	2395	5079
940	7490	2479	5011
941	7769	2596	5173
942	7422	2206	5216
943	7028	1908	5120
944	7400	2213	5187
945	7611	2408	5203
946	7278	2194	5084
947	7222	2101	5121
948	7393	2264	5129
949	7422	2379	5043
950	7444	2338	5106
951	7360	2207	5153
952	7439	2303	5136
953	7511	2359	5152
954	7434	2210	5224
955	7402	2140	5262
956	7552	2335	5217
957	7865	2619	5246
958	7445	2238	5207
959	7271	2082	5189
960	7548	2326	5222
961	7644	2406	5238
962	7490	2281	5209
963	7510	2307	5203
964	7915	2615	5300
965	7715	2444	5271
966	7264	2087	5177
967	7181	2036	5145
968	7641	2373	5268
969	7676	2373	5303
970	7396	2167	5229
971	7379	2085	5294
972	7397	2162	5235
973	7582	2327	5255
974	7587	2229	5358
975	7485	2064	5421
976	7647	2278	5369
977	7695	2298	5397
978	7488	2115	5373
979	7470	2122	5348
980	7729	2330	5399
981	7842	2385	5457
982	7564	2166	5398
983	7582	2082	5500
984	7786	2324	5462
985	7813	2351	5462
986	7705	2240	5465
987	7570	2102	5468
988	7750	2282	5468
989	7740	2368	5372
990	7545	2125	5420
991	7439	2029	5410
992	7738	2332	5406
993	7865	2435	5430
994	7587	2174	5413
995	7336	2026	5310
996	7525	2292	5233
997	7715	2364	5351
998	7536	2148	5388
999	7532	2148	5384
1000	7684	2266	5418
1001	7720	2289	5431
1002	7593	2129	5464
1003	7414	2008	5406
1004	7741	2309	5432
1005	7821	2390	5431
1006	7553	2123	5430
1007	7320	2027	5293
1008	7674	2274	5400
1009	7830	2405	5425
1010	7990	2462	5528
1011	7601	2244	5357
1012	7539	2226	5313
1013	8035	2543	5492
1014	7694	2250	5444
1015	7447	2041	5406
1016	7706	2255	5451
1017	7769	2340	5429
1018	7653	2206	5447
1019	7547	2031	5516
1020	7850	2273	5577
1021	7975	2397	5578
1022	7940	2303	5637
1023	7998	2200	5798
1024	7998	2305	5693
1025	7899	2331	5568
1026	7643	2126	5517
1027	7515	2052	5463
1028	7870	2383	5487
1029	7948	2395	5553
1030	7795	2251	5544
1031	7713	2148	5565
1032	7908	2265	5643
1033	7900	2331	5569
1034	7827	2236	5591
1035	7739	2107	5632
1036	7908	2216	5692
1037	8089	2421	5668
1038	7907	2357	5550
1039	7842	2218	5624
1040	7923	2339	5584
1041	7953	2440	5513
1042	7753	2241	5512
1043	7548	2065	5483
1044	7569	2094	5475
1045	7905	2420	5485
1046	7772	2280	5492
1047	7548	2060	5488
1048	7793	2320	5473
1049	7967	2457	5510
1050	7821	2253	5568
1051	7670	2133	5537
1052	8005	2474	5531
1053	7974	2467	5507
1054	8303	2739	5564
1055	7795	2347	5448
1056	7651	2236	5415
1057	7889	2416	5473
1058	7716	2248	5468
1059	7444	2045	5399
1060	7685	2287	5398
1061	7773	2397	5376
1062	7511	2158	5353
1063	7399	2132	5267
1064	7513	2267	5246
1065	7625	2370	5255
1066	7404	2211	5193
1067	7278	2044	5234
1068	7707	2345	5362
1069	7774	2386	5388
1070	7690	2248	5442
1071	7604	2140	5464
1072	7685	2192	5493
1073	7932	2384	5548
1074	7946	2263	5683
1075	7732	2022	5710
1076	7927	2334	5593
1077	7990	2415	5575
1078	7788	2186	5602
1079	7738	2158	5580
1080	8002	2417	5585
1081	7972	2383	5589
1082	7813	2225	5588
1083	7697	2064	5633
1084	7841	2238	5603
1085	7828	2251	5577
1086	7644	2166	5478
1087	7531	2074	5457
1088	7715	2271	5444
1089	7863	2372	5491
1090	7770	2176	5594
1091	7750	2166	5584
1092	8024	2376	5648
1093	8045	2412	5633
1094	7824	2178	5646
1095	7626	2024	5602
1096	7766	2213	5553
1097	7913	2393	5520
1098	7654	2238	5416
1099	7380	2034	5346
1100	7541	2121	5420
1101	7883	2381	5502
1102	7690	2219	5471
1103	7528	2093	5435
1104	7833	2275	5558
1105	7761	2306	5455
1106	7596	2126	5470
1107	7599	2045	5554
1108	7767	2218	5549
1109	7911	2274	5637
1110	7787	2117	5670
1111	7858	2210	5648
1112	7945	2375	5570
1113	8002	2419	5583
1114	7735	2188	5547
1115	7477	2008	5469
1116	7534	2148	5386
1117	7763	2279	5484
1118	7854	2255	5599
1119	7660	2114	5546
1120	7757	2211	5546
1121	7876	2272	5604
1122	7903	2241	5662
1123	7886	2161	5725
1124	8262	2421	5841
1125	8311	2422	5889
1126	7878	2134	5744
1127	7753	2017	5736
1128	8020	2213	5807
1129	8033	2265	5768
1130	7851	2083	5768
1131	7839	2030	5809
1132	8022	2202	5820
1133	8196	2350	5846
1134	7945	2147	5798
1135	7621	2014	5607
1136	8061	2348	5713
1137	8226	2436	5790
1138	8010	2194	5816
1139	7919	2072	5847
1140	8074	2286	5788
1141	8089	2313	5776
1142	7957	2208	5749
1143	8082	2236	5846
1144	8161	2341	5820
1145	8255	2322	5933
1146	8162	2219	5943
1147	7980	2066	5914
1148	8121	2198	5923
1149	8234	2295	5939
1150	8051	2112	5939
1151	8257	2229	6028
1152	8324	2258	6066
1153	8407	2297	6110
1154	8284	2198	6086
1155	8084	2114	5970
1156	8228	2273	5955
1157	8490	2557	5933
1158	8247	2252	5995
1159	8010	2035	5975
1160	8370	2354	6016
1161	8434	2420	6014
1162	8253	2175	6078
1163	8125	2094	6031
1164	8283	2237	6046
1165	8407	2392	6015
1166	8398	2229	6169
1167	8390	2091	6299
1168	8697	2368	6329
1169	8656	2397	6259
1170	8279	2122	6157
1171	8492	2291	6201
1172	8794	2526	6268
1173	8703	2493	6210
1174	8386	2218	6168
1175	8179	2044	6135
1176	8421	2264	6157
1177	8529	2330	6199
1178	8319	2166	6153
1179	8253	1969	6284
1180	8461	2129	6332
1181	8619	2350	6269
1182	8501	2175	6326
1183	8429	2031	6398
1184	8666	2261	6405
1185	8698	2301	6397
1186	8500	2165	6335
1187	8359	2025	6334
1188	8535	2117	6418
1189	8670	2300	6370
1190	8644	2216	6428
1191	8534	2052	6482
1192	8793	2265	6528
1193	8865	2345	6520
1194	8631	2102	6529
1195	8490	1992	6498
1196	8662	2174	6488
1197	8864	2347	6517
1198	8700	2164	6536
1199	8696	2134	6562
1200	9020	2452	6568
1201	9131	2518	6613
1202	8767	2153	6614
1203	8571	2086	6485
1204	8896	2336	6560
1205	9172	2526	6646
1206	8948	2241	6707
1207	8806	2053	6753
1208	8885	2160	6725
1209	9021	2290	6731
1210	8858	2208	6650
1211	8815	2122	6693
1212	8945	2253	6692
1213	9093	2360	6733
1214	8931	2188	6743
1215	8736	2069	6667
1216	8896	2219	6677
1217	9123	2355	6768
1218	8980	2218	6762
1219	8852	2091	6761
1220	9153	2283	6870
1221	9247	2369	6878
1222	9024	2212	6812
1223	8832	2069	6763
1224	9199	2226	6973
1225	9359	2297	7062
1226	9138	2102	7036
1227	8889	1948	6941
1228	9337	2346	6991
1229	9461	2439	7022
1230	9264	2197	7067
1231	9117	2083	7034
1232	9376	2292	7084
1233	9353	2317	7036
1234	9131	2155	6976
1235	9091	2086	7005
1236	9466	2326	7140
1237	9581	2387	7194
1238	9271	2157	7114
1239	9094	1943	7151
1240	9472	2227	7245
1241	9761	2458	7303
1242	9492	2173	7319
1243	9355	2019	7336
1244	9601	2252	7349
1245	9751	2406	7345
1246	9510	2162	7348
1247	9609	2099	7510
1248	9797	2310	7487
1249	9713	2346	7367
1250	9526	2137	7389
1251	9467	2105	7362
1252	9764	2246	7518
1253	9735	2259	7476
1254	9685	2157	7528
1255	9674	2107	7567
1256	9834	2345	7489
1257	9885	2346	7539
