index	original	background	difference
807	5217	2025	3192
808	5555	2376	3179
809	5685	2443	3242
810	5472	2247	3225
811	5488	2228	3260
812	5709	2383	3326
813	5764	2444	3320
814	5635	2350	3285
815	5428	2158	3270
816	5756	2439	3317
817	5690	2442	3248
818	5531	2182	3349
819	5526	2140	3386
820	5641	2294	3347
821	5677	2343	3334
822	5856	2424	3432
823	5693	2264	3429
824	5644	2291	3353
825	5738	2317	3421
826	5568	2179	3389
827	5520	2162	3358
828	5740	2371	3369
829	5995	2492	3503
830	5624	2187	3437
831	5481	2055	3426
832	5702	2231	3471
833	5744	2336	3408
834	5567	2182	3385
835	5577	2062	3515
836	5944	2396	3548
837	6068	2479	3589
838	5703	2170	3533
839	5531	2047	3484
840	5816	2303	3513
841	5929	2346	3583
842	5661	2140	3521
843	5469	1993	3476
844	5834	2269	3565
845	6124	2529	3595
846	5864	2288	3576
847	5749	2114	3635
848	6005	2279	3726
849	6069	2333	3736
850	5929	2247	3682
851	5911	2189	3722
852	6022	2294	3728
853	6130	2402	3728
854	5997	2237	3760
855	5871	2063	3808
856	6052	2313	3739
857	6084	2366	3718
858	5920	2193	3727
859	5802	2015	3787
860	6001	2241	3760
861	6171	2361	3810
862	5997	2174	3823
863	5841	2015	3826
864	5936	2192	3744
865	6184	2400	3784
866	6096	2254	3842
867	5910	2048	3862
868	6071	2213	3858
869	6356	2423	3933
870	6163	2277	3886
871	5932	2055	3877
872	6164	2203	3961
873	6352	2304	4048
874	6184	2158	4026
875	6018	2098	3920
876	6249	2276	3973
877	6385	2378	4007
878	6181	2197	3984
879	6008	2065	3943
880	6187	2272	3915
881	6362	2375	3987
882	6253	2259	3994
883	6072	2057	4015
884	6296	2274	4022
885	6389	2417	3972
886	6171	2185	3986
887	6159	2050	4109
888	6299	2152	4147
889	6434	2246	4188
890	6591	2316	4275
891	6346	2163	4183
892	6466	2285	4181
893	6679	2383	4296
894	6500	2217	4283
895	6326	2105	4221
896	6564	2267	4297
897	6723	2295	4428
898	6654	2244	4410
899	6377	2086	4291
900	6557	2261	4296
901	6611	2308	4303
902	6549	2185	4364
903	6563	2126	4437
904	6844	2394	4450
905	6736	2359	4377
906	6514	2196	4318
907	6348	2045	4303
908	6653	2319	4334
909	6863	2477	4386
910	6563	2189	4374
911	6396	1983	4413
912	6643	2174	4469
913	6754	2309	4445
914	6616	2166	4450
915	6417	2006	4411
916	6675	2232	4443
917	6905	2399	4506
918	6735	2176	4559
919	6656	2078	4578
920	6779	2253	4526
921	6861	2339	4522
922	6677	2146	4531
923	6565	1959	4606
924	6613	2106	4507
925	6867	2306	4561
926	6728	2138	4590
927	6573	2014	4559
928	6877	2251	4626
929	7077	2423	4654
930	6768	2203	4565
931	6630	2053	4577
932	6902	2252	4650
933	7181	2448	4733
934	6867	2220	4647
935	6649	1982	4667
