index	original	background	difference
100	2934	2087	847
101	3013	2148	865
102	3107	2098	1009
103	3042	2061	981
104	3210	2265	945
105	3326	2350	976
106	3185	2206	979
107	3015	2063	952
108	3039	2158	881
109	3165	2221	944
110	3047	2111	936
111	3150	2180	970
112	3217	2219	998
113	3103	2120	983
114	3102	2096	1006
115	3039	2086	953
116	3082	2138	944
117	3219	2219	1000
118	2966	2070	896
119	2892	1995	897
120	3005	2083	922
121	2985	2129	856
122	2944	2053	891
123	2875	1936	939
124	2909	2038	871
125	2982	2099	883
126	3031	2078	953
127	3081	2113	968
128	3335	2384	951
129	3263	2322	941
130	3034	2133	901
131	2965	2017	948
132	3238	2189	1049
133	3186	2193	993
134	2952	1992	960
135	2949	2010	939
136	3118	2176	942
137	3217	2223	994
138	3072	2091	981
139	3074	2096	978
140	3046	2061	985
141	3113	2109	1004
142	3121	2162	959
143	3105	2085	1020
144	3179	2154	1025
145	3138	2139	999
146	3184	2160	1024
147	3106	2084	1022
148	3088	2075	1013
149	3285	2253	1032
150	3245	2220	1025
151	2997	2036	961
152	3225	2212	1013
153	3381	2287	1094
154	3361	2212	1149
155	3208	2156	1052
156	3232	2290	942
157	3112	2200	912
158	2939	2042	897
159	3001	2020	981
160	3221	2178	1043
161	3289	2231	1058
162	3105	2099	1006
163	3062	2099	963
164	3308	2268	1040
165	3288	2255	1033
166	3169	2151	1018
167	3123	2068	1055
168	3213	2150	1063
169	3268	2214	1054
170	3131	2131	1000
171	3188	2107	1081
172	3223	2198	1025
173	3257	2230	1027
174	3076	2057	1019
175	3096	2050	1046
176	3098	2112	986
177	3170	2157	1013
178	3108	2075	1033
179	3124	2075	1049
180	3342	2265	1077
181	3380	2267	1113
182	3342	2185	1157
183	3071	1994	1077
184	3083	2102	981
185	3209	2187	1022
186	3113	2071	1042
187	3065	1982	1083
188	3119	2081	1038
189	3235	2226	1009
190	3217	2222	995
191	3208	2135	1073
192	3421	2245	1176
193	3362	2227	1135
194	3195	2107	1088
195	3120	2043	1077
196	3285	2188	1097
197	3327	2218	1109
198	3125	2093	1032
199	3298	2185	1113
200	3325	2236	1089
201	3263	2226	1037
202	3261	2182	1079
203	3153	2061	1092
204	3395	2264	1131
205	3373	2271	1102
206	3189	2110	1079
207	3117	2013	1104
208	3144	2062	1082
209	3390	2238	1152
210	3332	2182	1150
211	3134	2050	1084
212	3413	2293	1120
213	3345	2250	1095
214	3179	2096	1083
215	3115	2020	1095
216	3366	2237	1129
217	3478	2308	1170
218	3181	2053	1128
219	3235	2074	1161
220	3448	2330	1118
221	3404	2292	1112
222	3235	2151	1084
223	3224	2054	1170
224	3287	2148	1139
225	3524	2358	1166
226	3302	2141	1161
227	3296	2116	1180
228	3459	2261	1198
229	3513	2321	1192
230	3269	2141	1128
231	3165	2045	1120
232	3326	2205	1121
233	3663	2417	1246
234	3480	2271	1209
235	3255	2104	1151
236	3287	2137	1150
237	3397	2231	1166
238	3321	2143	1178
239	3265	2079	1186
240	3382	2193	1189
241	3612	2361	1251
242	3481	2238	1243
243	3512	2216	1296
244	3482	2226	1256
245	3355	2205	1150
246	3313	2139	1174
247	3246	2074	1172
248	3452	2233	1219
249	3617	2339	1278
250	3450	2195	1255
251	3231	2024	1207
252	3458	2227	1231
253	3423	2252	1171
254	3406	2209	1197
255	3442	2151	1291
256	3472	2214	1258
257	3482	2219	1263
258	3288	2049	1239
259	3272	2031	1241
260	3364	2137	1227
261	3456	2199	1257
262	3519	2243	1276
263	3391	2116	1275
264	3533	2250	1283
265	3436	2173	1263
266	3369	2120	1249
267	3349	2068	1281
268	3595	2285	1310
269	3648	2313	1335
270	3585	2231	1354
271	3647	2311	1336
272	3556	2253	1303
273	3409	2161	1248
274	3326	2123	1203
275	3489	2153	1336
276	3537	2200	1337
277	3474	2155	1319
278	3351	2098	1253
279	3285	2059	1226
280	3378	2124	1254
281	3441	2166	1275
282	3389	2114	1275
283	3356	2120	1236
284	3573	2281	1292
285	3716	2306	1410
286	3451	2075	1376
287	3324	1993	1331
288	3581	2218	1363
289	3759	2354	1405
290	3717	2285	1432
291	3425	2106	1319
292	3445	2144	1301
293	3552	2245	1307
294	3477	2115	1362
295	3423	2044	1379
296	3515	2161	1354
297	3500	2174	1326
298	3419	2122	1297
299	3436	2064	1372
300	3515	2160	1355
301	3469	2216	1253
302	3393	2076	1317
303	3507	2073	1434
304	3517	2175	1342
305	3544	2206	1338
306	3505	2183	1322
307	3422	2109	1313
308	3561	2141	1420
309	3808	2356	1452
310	3546	2144	1402
311	3400	1992	1408
312	3550	2106	1444
313	3639	2237	1402
314	3692	2280	1412
315	3655	2195	1460
316	3660	2240	1420
317	3566	2184	1382
318	3534	2118	1416
319	3553	2118	1435
320	3590	2189	1401
321	3631	2236	1395
322	3689	2205	1484
323	3557	2113	1444
324	3601	2157	1444
325	3649	2204	1445
326	3484	2084	1400
327	3391	2043	1348
328	3649	2243	1406
329	3823	2318	1505
330	3564	2181	1383
331	3412	2031	1381
332	3680	2238	1442
333	4931	2790	2141
334	4230	2433	1797
335	3628	2197	1431
336	3828	2356	1472
337	3773	2323	1450
338	3623	2147	1476
339	3629	2142	1487
340	3689	2240	1449
341	3745	2279	1466
342	3735	2257	1478
343	3618	2169	1449
344	3618	2154	1464
345	3716	2262	1454
346	3720	2242	1478
347	3525	2060	1465
348	3560	2138	1422
349	3671	2195	1476
350	3649	2161	1488
351	3652	2173	1479
352	3870	2417	1453
353	3744	2332	1412
354	3487	2099	1388
355	3571	2095	1476
356	3743	2210	1533
357	3766	2248	1518
358	3704	2193	1511
359	3513	2052	1461
360	3571	2136	1435
361	3675	2230	1445
362	3643	2241	1402
363	3630	2138	1492
364	3638	2126	1512
365	3679	2155	1524
366	3577	2074	1503
367	3484	1984	1500
368	3724	2229	1495
369	3853	2346	1507
370	3719	2246	1473
371	3606	2164	1442
372	3813	2261	1552
373	3867	2278	1589
374	3679	2154	1525
375	3762	2184	1578
376	3819	2259	1560
377	3862	2302	1560
378	3768	2250	1518
379	3680	2097	1583
380	3821	2273	1548
381	3819	2282	1537
382	3772	2205	1567
383	3642	2076	1566
384	3807	2244	1563
385	3916	2311	1605
386	3751	2190	1561
387	3688	2158	1530
388	3876	2340	1536
389	3971	2421	1550
390	3751	2228	1523
391	3668	2169	1499
392	3855	2281	1574
393	3761	2201	1560
394	3721	2274	1447
395	3629	2171	1458
396	3636	2155	1481
397	3718	2205	1513
398	3733	2158	1575
399	3635	2077	1558
400	3789	2225	1564
401	3814	2282	1532
402	3629	2141	1488
403	3654	2110	1544
404	3956	2337	1619
405	3886	2301	1585
406	3978	2399	1579
407	3794	2211	1583
408	3866	2285	1581
409	3766	2216	1550
410	3596	2073	1523
411	3696	2121	1575
412	3766	2209	1557
413	3805	2246	1559
414	3836	2190	1646
415	3715	2111	1604
416	3843	2255	1588
417	3830	2255	1575
418	3654	2093	1561
419	3571	2011	1560
420	3738	2126	1612
421	3709	2151	1558
422	3573	2083	1490
423	3803	2287	1516
424	3844	2313	1531
425	3802	2305	1497
426	3610	2060	1550
427	3580	1955	1625
428	3818	2199	1619
429	4109	2506	1603
430	3817	2261	1556
431	3728	2116	1612
432	3908	2306	1602
433	4055	2413	1642
434	3811	2174	1637
435	3619	2011	1608
436	3865	2298	1567
437	3928	2382	1546
438	3610	2126	1484
439	3508	2036	1472
440	3818	2277	1541
441	3891	2283	1608
442	3620	2021	1599
443	3667	2041	1626
444	3853	2240	1613
445	3993	2400	1593
446	3834	2214	1620
447	3687	2083	1604
448	3970	2331	1639
449	4092	2441	1651
450	3915	2258	1657
451	3728	2040	1688
452	3848	2208	1640
453	3948	2325	1623
454	3811	2178	1633
455	3707	2077	1630
456	3834	2235	1599
457	4044	2393	1651
458	3773	2170	1603
459	3713	2079	1634
460	3941	2340	1601
461	3951	2392	1559
462	3844	2230	1614
463	3559	1990	1569
464	3709	2155	1554
465	3969	2304	1665
466	3719	2071	1648
467	3600	1980	1620
468	3845	2246	1599
469	4083	2450	1633
470	3972	2344	1628
471	3705	2082	1623
472	3796	2211	1585
473	4015	2408	1607
474	3844	2226	1618
475	3591	1984	1607
476	3765	2156	1609
477	3975	2335	1640
478	3904	2212	1692
479	3600	2002	1598
480	3821	2247	1574
481	4014	2410	1604
482	3982	2347	1635
483	3788	2140	1648
484	3929	2247	1682
485	3986	2300	1686
486	3765	2144	1621
487	3535	1942	1593
488	3834	2208	1626
489	3939	2347	1592
490	3700	2082	1618
491	3600	1955	1645
492	3897	2259	1638
493	4018	2397	1621
494	3812	2161	1651
495	3805	2135	1670
496	3950	2339	1611
497	3922	2313	1609
498	3645	2131	1514
499	3505	1967	1538
500	3741	2202	1539
501	3988	2386	1602
502	3718	2139	1579
503	3680	2037	1643
504	3949	2264	1685
505	3999	2324	1675
506	3937	2251	1686
507	3792	2113	1679
508	4063	2380	1683
509	4195	2516	1679
510	3963	2279	1684
511	3756	2036	1720
512	3835	2281	1554
513	3952	2406	1546
514	3884	2275	1609
515	4001	2237	1764
516	4054	2312	1742
517	3975	2282	1693
518	3828	2160	1668
519	3870	2159	1711
520	4048	2387	1661
521	4034	2383	1651
522	3863	2237	1626
523	3861	2199	1662
524	3901	2307	1594
525	4088	2456	1632
526	3920	2197	1723
527	3666	1973	1693
528	3937	2235	1702
529	4068	2369	1699
530	3876	2143	1733
531	3620	1942	1678
532	3722	2162	1560
533	3912	2313	1599
534	3795	2173	1622
535	4549	2828	1721
536	4425	2717	1708
537	4080	2375	1705
538	3843	2168	1675
539	3684	2028	1656
540	3788	2178	1610
541	4010	2370	1640
542	3803	2162	1641
543	3574	1950	1624
544	3891	2234	1657
545	4074	2429	1645
546	3828	2188	1640
547	3658	2073	1585
548	3949	2312	1637
549	4295	2563	1732
550	3900	2222	1678
551	3578	2000	1578
552	4159	2520	1639
553	4219	2522	1697
554	3989	2302	1687
555	3790	2104	1686
556	3902	2268	1634
557	3962	2289	1673
558	3726	2069	1657
559	3711	2025	1686
560	3850	2214	1636
561	4202	2544	1658
562	3891	2238	1653
563	3625	1980	1645
564	3899	2236	1663
565	4103	2398	1705
566	3873	2184	1689
567	3764	2073	1691
568	3900	2285	1615
569	3954	2371	1583
570	3805	2136	1669
571	3605	1980	1625
572	3832	2241	1591
573	3958	2338	1620
574	3793	2131	1662
575	3605	1973	1632
576	3931	2202	1729
577	4008	2354	1654
578	3864	2198	1666
579	3814	2127	1687
580	3970	2321	1649
581	4113	2396	1717
582	3807	2157	1650
583	3573	1947	1626
584	3790	2172	1618
585	3867	2245	1622
586	3855	2208	1647
587	3667	2082	1585
588	3849	2260	1589
589	4038	2363	1675
590	3935	2189	1746
591	3708	2024	1684
592	3785	2151	1634
593	3931	2296	1635
594	3645	2036	1609
595	3612	1940	1672
596	3774	2161	1613
597	3995	2336	1659
598	4037	2267	1770
599	3779	2058	1721
600	3831	2229	1602
601	3954	2317	1637
602	3866	2196	1670
603	3771	2083	1688
604	3853	2193	1660
605	3937	2260	1677
606	3801	2101	1700
607	3732	1994	1738
608	4016	2273	1743
609	3999	2294	1705
610	3872	2141	1731
611	3820	2079	1741
612	3923	2242	1681
613	4052	2313	1739
614	3943	2229	1714
615	3699	2064	1635
616	3927	2240	1687
617	4106	2361	1745
618	3849	2113	1736
619	3678	2028	1650
620	4150	2443	1707
621	4172	2439	1733
622	3896	2189	1707
623	3816	2065	1751
624	3939	2217	1722
625	4024	2315	1709
626	3865	2175	1690
627	3711	2054	1657
628	4024	2311	1713
629	4107	2363	1744
630	3909	2176	1733
631	3735	2014	1721
632	4017	2250	1767
633	4244	2414	1830
634	4181	2380	1801
635	3938	2148	1790
636	4159	2372	1787
637	4143	2359	1784
638	3948	2174	1774
639	3796	2036	1760
640	3985	2214	1771
641	4064	2264	1800
642	3823	2039	1784
643	3808	2004	1804
644	3915	2186	1729
645	4087	2322	1765
646	4191	2373	1818
647	4081	2205	1876
648	4140	2321	1819
649	4183	2368	1815
650	3863	2042	1821
651	3786	1938	1848
652	4156	2300	1856
653	4258	2407	1851
654	4021	2197	1824
655	3877	2037	1840
656	4057	2181	1876
657	4112	2287	1825
658	4031	2169	1862
659	3829	1977	1852
660	3959	2136	1823
661	4194	2392	1802
662	4009	2214	1795
663	3758	1978	1780
664	3895	2122	1773
665	4035	2256	1779
666	3843	2066	1777
667	3766	2019	1747
668	4017	2229	1788
669	4145	2270	1875
670	4004	2097	1907
671	3891	1977	1914
672	4076	2234	1842
673	4196	2385	1811
674	4103	2258	1845
675	3918	2093	1825
676	4077	2204	1873
677	4147	2270	1877
678	3978	2115	1863
679	3978	2087	1891
680	4114	2237	1877
681	4127	2239	1888
682	4048	2148	1900
683	3884	1994	1890
684	4249	2302	1947
685	4408	2456	1952
686	4033	2169	1864
687	3939	2069	1870
688	4044	2219	1825
689	4218	2317	1901
690	4116	2189	1927
691	3996	2089	1907
692	4113	2251	1862
693	4252	2386	1866
694	4066	2103	1963
695	4011	2007	2004
696	4151	2159	1992
697	4193	2215	1978
698	4107	2130	1977
699	4026	2041	1985
700	4525	2502	2023
701	4492	2479	2013
702	4193	2170	2023
703	4000	2041	1959
704	4328	2369	1959
705	4424	2435	1989
706	4298	2281	2017
707	4014	2064	1950
708	4179	2237	1942
709	4361	2378	1983
710	4077	2112	1965
711	3934	1996	1938
712	4330	2353	1977
713	4544	2488	2056
714	4105	2108	1997
715	4055	2022	2033
716	4337	2301	2036
717	4397	2382	2015
718	4278	2246	2032
719	4122	2076	2046
720	4208	2193	2015
721	4327	2297	2030
722	4380	2288	2092
723	4199	2101	2098
724	4325	2248	2077
725	4549	2430	2119
726	4304	2209	2095
727	4105	2034	2071
728	4258	2197	2061
729	4371	2290	2081
730	4222	2152	2070
731	4129	2002	2127
732	4564	2428	2136
733	4594	2472	2122
734	4396	2216	2180
735	4313	2097	2216
736	4455	2303	2152
737	4483	2366	2117
738	4433	2232	2201
739	4276	2096	2180
740	4660	2402	2258
741	4713	2465	2248
742	4308	2136	2172
743	4191	2003	2188
744	4441	2263	2178
745	4514	2346	2168
746	4387	2237	2150
747	4277	2053	2224
748	4445	2230	2215
749	4479	2330	2149
750	4265	2158	2107
751	4280	2079	2201
752	4495	2301	2194
753	4509	2350	2159
754	4262	2113	2149
755	4136	1929	2207
756	4471	2268	2203
757	4724	2462	2262
758	4492	2261	2231
759	4235	2077	2158
760	4444	2230	2214
761	4585	2365	2220
762	4434	2155	2279
763	4375	2057	2318
764	4625	2251	2374
765	4638	2310	2328
766	4380	2110	2270
767	4382	2012	2370
768	4775	2357	2418
769	4852	2476	2376
770	4506	2157	2349
771	4432	2061	2371
772	4579	2235	2344
773	4827	2364	2463
774	4601	2176	2425
775	4386	2017	2369
776	5032	2673	2359
777	5155	2648	2507
778	4674	2183	2491
779	4561	2088	2473
780	4852	2334	2518
781	5041	2479	2562
782	4786	2263	2523
783	4582	2054	2528
784	4692	2209	2483
785	4754	2264	2490
786	4644	2237	2407
787	4632	2095	2537
788	4901	2268	2633
789	4934	2311	2623
790	4633	2060	2573
791	4526	1961	2565
792	4887	2306	2581
793	5257	2531	2726
794	4969	2215	2754
795	4638	1987	2651
796	4893	2278	2615
797	4945	2364	2581
798	4652	2086	2566
799	4778	2136	2642
800	5006	2349	2657
801	5039	2380	2659
802	4756	2158	2598
803	4635	2017	2618
804	4921	2271	2650
805	5030	2389	2641
806	4809	2143	2666
807	4682	2025	2657
808	5095	2376	2719
809	5185	2443	2742
810	5003	2247	2756
811	5006	2228	2778
812	5135	2383	2752
813	5220	2444	2776
814	5117	2350	2767
815	4918	2158	2760
816	5204	2439	2765
817	5233	2442	2791
818	4966	2182	2784
819	4984	2140	2844
820	5144	2294	2850
821	5183	2343	2840
822	5306	2424	2882
823	5117	2264	2853
824	5124	2291	2833
825	5246	2317	2929
826	5109	2179	2930
827	5053	2162	2891
828	5251	2371	2880
829	5471	2492	2979
830	5111	2187	2924
831	4921	2055	2866
832	5136	2231	2905
833	5221	2336	2885
834	5086	2182	2904
835	5058	2062	2996
836	5360	2396	2964
837	5427	2479	2948
838	5143	2170	2973
839	5040	2047	2993
840	5315	2303	3012
841	5369	2346	3023
842	5100	2140	2960
843	4942	1993	2949
844	5280	2269	3011
845	5581	2529	3052
846	5340	2288	3052
847	5190	2114	3076
848	5436	2279	3157
849	5544	2333	3211
850	5395	2247	3148
851	5343	2189	3154
852	5430	2294	3136
853	5536	2402	3134
854	5439	2237	3202
855	5207	2063	3144
856	5405	2313	3092
857	5546	2366	3180
858	5444	2193	3251
859	5276	2015	3261
860	5431	2241	3190
861	5603	2361	3242
862	5401	2174	3227
863	5306	2015	3291
864	5448	2192	3256
865	5669	2400	3269
866	5524	2254	3270
867	5354	2048	3306
868	5559	2213	3346
869	5819	2423	3396
870	5643	2277	3366
871	5434	2055	3379
872	5573	2203	3370
873	5668	2304	3364
874	5494	2158	3336
875	5435	2098	3337
876	5624	2276	3348
877	5767	2378	3389
878	5568	2197	3371
879	5432	2065	3367
880	5618	2272	3346
881	5712	2375	3337
882	5630	2259	3371
883	5495	2057	3438
884	5686	2274	3412
885	5757	2417	3340
886	5542	2185	3357
887	5542	2050	3492
888	5650	2152	3498
889	5771	2246	3525
890	5895	2316	3579
891	5721	2163	3558
892	5817	2285	3532
893	6025	2383	3642
894	5896	2217	3679
895	5737	2105	3632
896	5914	2267	3647
897	5988	2295	3693
898	5926	2244	3682
899	5761	2086	3675
900	5945	2261	3684
901	6057	2308	3749
902	5854	2185	3669
903	5849	2126	3723
904	6152	2394	3758
905	6112	2359	3753
906	5907	2196	3711
907	5751	2045	3706
908	6036	2319	3717
909	6225	2477	3748
910	5961	2189	3772
911	5769	1983	3786
912	5955	2174	3781
913	6063	2309	3754
914	5918	2166	3752
915	5794	2006	3788
916	6078	2232	3846
917	6308	2399	3909
918	6051	2176	3875
919	5977	2078	3899
920	6191	2253	3938
921	6225	2339	3886
922	6038	2146	3892
923	5888	1959	3929
924	6005	2106	3899
925	6219	2306	3913
926	6044	2138	3906
927	5946	2014	3932
928	6235	2251	3984
929	6399	2423	3976
930	6138	2203	3935
931	5977	2053	3924
932	6231	2252	3979
933	6529	2448	4081
934	6245	2220	4025
935	5981	1982	3999
936	6222	2177	4045
937	6342	2313	4029
938	6061	2104	3957
939	6512	2395	4117
940	6631	2479	4152
941	6747	2596	4151
942	6273	2206	4067
943	5991	1908	4083
944	6381	2213	4168
945	6601	2408	4193
946	6313	2194	4119
947	6325	2101	4224
948	6291	2264	4027
949	6353	2379	3974
950	6454	2338	4116
951	6314	2207	4107
952	6426	2303	4123
953	6399	2359	4040
954	6322	2210	4112
955	6390	2140	4250
956	6560	2335	4225
957	6873	2619	4254
958	6375	2238	4137
959	6198	2082	4116
960	6476	2326	4150
961	6596	2406	4190
962	6554	2281	4273
963	6573	2307	4266
964	6932	2615	4317
965	6703	2444	4259
966	6271	2087	4184
967	6207	2036	4171
968	6657	2373	4284
969	6622	2373	4249
970	6327	2167	4160
971	6282	2085	4197
972	6318	2162	4156
973	6519	2327	4192
974	6516	2229	4287
975	6363	2064	4299
976	6499	2278	4221
977	6554	2298	4256
978	6363	2115	4248
979	6451	2122	4329
980	6629	2330	4299
981	6753	2385	4368
982	6436	2166	4270
983	6396	2082	4314
984	6765	2324	4441
985	6777	2351	4426
986	6657	2240	4417
987	6554	2102	4452
988	6681	2282	4399
989	6648	2368	4280
990	6404	2125	4279
991	6376	2029	4347
992	6675	2332	4343
993	6806	2435	4371
994	6540	2174	4366
995	6334	2026	4308
996	6597	2292	4305
997	6719	2364	4355
998	6459	2148	4311
999	6404	2148	4256
1000	6633	2266	4367
1001	6676	2289	4387
1002	6494	2129	4365
1003	6331	2008	4323
1004	6682	2309	4373
1005	6719	2390	4329
1006	6380	2123	4257
1007	6282	2027	4255
1008	6519	2274	4245
1009	6718	2405	4313
1010	6862	2462	4400
1011	6575	2244	4331
1012	6458	2226	4232
1013	6829	2543	4286
1014	6554	2250	4304
1015	6342	2041	4301
1016	6530	2255	4275
1017	6674	2340	4334
1018	6601	2206	4395
1019	6457	2031	4426
1020	6693	2273	4420
1021	6829	2397	4432
1022	6778	2303	4475
1023	6763	2200	4563
1024	6744	2305	4439
1025	6753	2331	4422
1026	6524	2126	4398
1027	6398	2052	4346
1028	6772	2383	4389
1029	6874	2395	4479
1030	6770	2251	4519
1031	6659	2148	4511
1032	6729	2265	4464
1033	6782	2331	4451
1034	6731	2236	4495
1035	6676	2107	4569
1036	6772	2216	4556
1037	6966	2421	4545
1038	6924	2357	4567
1039	6760	2218	4542
1040	6761	2339	4422
1041	6840	2440	4400
1042	6681	2241	4440
1043	6518	2065	4453
1044	6514	2094	4420
1045	6888	2420	4468
1046	6732	2280	4452
1047	6522	2060	4462
1048	6745	2320	4425
1049	6895	2457	4438
1050	6692	2253	4439
1051	6527	2133	4394
1052	6829	2474	4355
1053	6821	2467	4354
1054	7148	2739	4409
1055	6728	2347	4381
1056	6617	2236	4381
1057	6768	2416	4352
1058	6621	2248	4373
1059	6403	2045	4358
1060	6577	2287	4290
1061	6674	2397	4277
1062	6322	2158	4164
1063	6330	2132	4198
1064	6439	2267	4172
1065	6518	2370	4148
1066	6385	2211	4174
1067	6297	2044	4253
1068	6652	2345	4307
1069	6651	2386	4265
1070	6592	2248	4344
1071	6470	2140	4330
1072	6542	2192	4350
1073	6834	2384	4450
1074	6828	2263	4565
1075	6565	2022	4543
1076	6826	2334	4492
1077	6866	2415	4451
1078	6620	2186	4434
1079	6616	2158	4458
1080	6951	2417	4534
1081	6871	2383	4488
1082	6703	2225	4478
1083	6541	2064	4477
1084	6710	2238	4472
1085	6727	2251	4476
1086	6588	2166	4422
1087	6446	2074	4372
1088	6696	2271	4425
1089	6846	2372	4474
1090	6697	2176	4521
1091	6686	2166	4520
1092	6893	2376	4517
1093	6850	2412	4438
1094	6671	2178	4493
1095	6456	2024	4432
1096	6612	2213	4399
1097	6844	2393	4451
1098	6654	2238	4416
1099	6332	2034	4298
1100	6441	2121	4320
1101	6761	2381	4380
1102	6671	2219	4452
1103	6541	2093	4448
1104	6766	2275	4491
1105	6736	2306	4430
1106	6516	2126	4390
1107	6487	2045	4442
1108	6666	2218	4448
1109	6793	2274	4519
1110	6635	2117	4518
1111	6713	2210	4503
1112	6859	2375	4484
1113	6932	2419	4513
1114	6579	2188	4391
1115	6396	2008	4388
1116	6439	2148	4291
1117	6639	2279	4360
1118	6753	2255	4498
1119	6654	2114	4540
1120	6729	2211	4518
1121	6825	2272	4553
1122	6786	2241	4545
1123	6787	2161	4626
1124	7052	2421	4631
1125	7072	2422	4650
1126	6661	2134	4527
1127	6567	2017	4550
1128	6778	2213	4565
1129	6791	2265	4526
1130	6658	2083	4575
1131	6643	2030	4613
1132	6770	2202	4568
1133	6995	2350	4645
1134	6817	2147	4670
1135	6655	2014	4641
1136	6993	2348	4645
1137	7090	2436	4654
1138	6787	2194	4593
1139	6708	2072	4636
1140	6877	2286	4591
1141	7020	2313	4707
1142	6916	2208	4708
1143	7005	2236	4769
1144	6994	2341	4653
1145	6941	2322	4619
1146	6952	2219	4733
1147	6754	2066	4688
1148	6912	2198	4714
1149	7018	2295	4723
1150	6860	2112	4748
1151	7119	2229	4890
1152	7166	2258	4908
1153	7175	2297	4878
1154	7089	2198	4891
1155	6925	2114	4811
1156	7123	2273	4850
1157	7484	2557	4927
1158	7133	2252	4881
1159	6837	2035	4802
1160	7135	2354	4781
1161	7215	2420	4795
1162	6993	2175	4818
1163	6955	2094	4861
1164	7099	2237	4862
1165	7186	2392	4794
1166	7043	2229	4814
1167	6974	2091	4883
1168	7368	2368	5000
1169	7406	2397	5009
1170	7050	2122	4928
1171	7264	2291	4973
1172	7477	2526	4951
1173	7463	2493	4970
1174	7230	2218	5012
1175	7017	2044	4973
1176	7238	2264	4974
1177	7424	2330	5094
1178	7213	2166	5047
1179	7055	1969	5086
1180	7172	2129	5043
1181	7424	2350	5074
1182	7296	2175	5121
1183	7199	2031	5168
1184	7322	2261	5061
1185	7396	2301	5095
1186	7267	2165	5102
1187	7132	2025	5107
1188	7246	2117	5129
1189	7446	2300	5146
1190	7413	2216	5197
1191	7263	2052	5211
1192	7554	2265	5289
1193	7633	2345	5288
1194	7282	2102	5180
1195	7123	1992	5131
1196	7381	2174	5207
1197	7611	2347	5264
1198	7368	2164	5204
1199	7427	2134	5293
1200	7771	2452	5319
1201	7888	2518	5370
1202	7534	2153	5381
1203	7465	2086	5379
1204	7695	2336	5359
1205	7973	2526	5447
1206	7666	2241	5425
1207	7384	2053	5331
1208	7511	2160	5351
1209	7604	2290	5314
1210	7548	2208	5340
1211	7561	2122	5439
1212	7674	2253	5421
1213	7766	2360	5406
1214	7611	2188	5423
1215	7535	2069	5466
1216	7626	2219	5407
1217	7783	2355	5428
1218	7646	2218	5428
1219	7488	2091	5397
1220	7717	2283	5434
1221	7861	2369	5492
1222	7727	2212	5515
1223	7573	2069	5504
1224	7790	2226	5564
1225	7886	2297	5589
1226	7647	2102	5545
1227	7491	1948	5543
1228	7914	2346	5568
1229	8060	2439	5621
1230	7885	2197	5688
1231	7732	2083	5649
1232	7893	2292	5601
1233	8023	2317	5706
1234	7907	2155	5752
1235	7744	2086	5658
1236	7948	2326	5622
1237	8110	2387	5723
1238	7946	2157	5789
1239	7739	1943	5796
1240	8090	2227	5863
1241	8302	2458	5844
1242	7979	2173	5806
1243	7857	2019	5838
1244	8116	2252	5864
1245	8270	2406	5864
1246	8084	2162	5922
1247	8073	2099	5974
1248	8316	2310	6006
1249	8303	2346	5957
1250	8142	2137	6005
1251	8116	2105	6011
1252	8231	2246	5985
1253	8214	2259	5955
1254	8098	2157	5941
1255	8122	2107	6015
1256	8406	2345	6061
1257	8335	2346	5989
1258	8153	2107	6046
1259	7986	2002	5984
