index	original	background	difference
2337	2274	0	2274
2338	2237	0	2237
2339	2222	0	2222
2340	2237	0	2237
2341	2194	0	2194
2342	2234	0	2234
2343	2212	0	2212
2344	2196	0	2196
2345	2194	0	2194
2346	2235	0	2235
2347	2190	0	2190
2348	2191	0	2191
2349	2222	0	2222
2350	2200	0	2200
2351	2263	0	2263
2352	2276	0	2276
2353	2242	0	2242
2354	2264	0	2264
2355	2272	0	2272
2356	2251	0	2251
2357	2257	0	2257
2358	2260	0	2260
2359	2266	0	2266
2360	2274	0	2274
2361	2259	0	2259
2362	2293	0	2293
2363	2218	0	2218
2364	2216	0	2216
2365	2225	0	2225
2366	2233	0	2233
2367	2276	0	2276
2368	2286	0	2286
2369	2281	0	2281
2370	2278	0	2278
2371	2288	0	2288
2372	2282	0	2282
2373	2285	0	2285
2374	2252	0	2252
2375	2273	0	2273
2376	2272	0	2272
2377	2270	0	2270
2378	2339	0	2339
2379	2292	0	2292
2380	2276	0	2276
2381	2295	0	2295
2382	2295	0	2295
2383	2303	0	2303
2384	2291	0	2291
2385	2279	0	2279
2386	2266	0	2266
2387	2260	0	2260
2388	2246	0	2246
2389	2263	0	2263
2390	2284	0	2284
2391	2320	0	2320
2392	2331	0	2331
2393	2313	0	2313
2394	2300	0	2300
2395	2332	0	2332
2396	2329	0	2329
2397	2361	0	2361
2398	2343	0	2343
2399	2329	0	2329
2400	2315	0	2315
2401	2317	0	2317
2402	2359	0	2359
2403	2394	0	2394
2404	2367	0	2367
2405	2311	0	2311
2406	2335	0	2335
2407	2358	0	2358
2408	2346	0	2346
2409	2292	0	2292
2410	2346	0	2346
2411	2349	0	2349
2412	2357	0	2357
2413	2345	0	2345
2414	2343	0	2343
2415	2399	0	2399
2416	2419	0	2419
2417	2351	0	2351
2418	2397	0	2397
2419	2437	0	2437
2420	2491	0	2491
2421	2444	0	2444
2422	2417	0	2417
2423	2404	0	2404
2424	2368	0	2368
2425	2365	0	2365
2426	2398	0	2398
2427	2395	0	2395
2428	2383	0	2383
2429	2388	0	2388
2430	2410	0	2410
2431	2410	0	2410
2432	2432	0	2432
2433	2440	0	2440
2434	2437	0	2437
2435	2428	0	2428
2436	2428	0	2428
2437	2416	0	2416
2438	2449	0	2449
2439	2440	0	2440
2440	2416	0	2416
2441	2480	0	2480
2442	2464	0	2464
2443	2459	0	2459
2444	2442	0	2442
2445	2464	0	2464
2446	2460	0	2460
2447	2452	0	2452
2448	2482	0	2482
2449	2474	0	2474
2450	2440	0	2440
2451	2454	0	2454
2452	2450	0	2450
2453	2434	0	2434
2454	2436	0	2436
2455	2415	0	2415
2456	2429	0	2429
2457	2409	0	2409
2458	2443	0	2443
2459	2455	0	2455
2460	2448	0	2448
2461	2449	0	2449
2462	2423	0	2423
2463	2409	0	2409
2464	2430	0	2430
2465	2431	0	2431
2466	2417	0	2417
2467	2401	0	2401
2468	2427	0	2427
2469	2417	0	2417
2470	2409	0	2409
2471	2401	0	2401
2472	2421	0	2421
2473	2433	0	2433
2474	2446	0	2446
2475	2440	0	2440
2476	2437	0	2437
2477	2377	0	2377
2478	2382	0	2382
2479	2415	0	2415
2480	2403	0	2403
2481	2376	0	2376
2482	2361	0	2361
2483	2319	0	2319
2484	2306	0	2306
2485	2360	0	2360
2486	2373	0	2373
2487	2329	0	2329
2488	2366	0	2366
2489	2347	0	2347
2490	2304	0	2304
2491	2294	0	2294
2492	2327	0	2327
2493	2284	0	2284
2494	2308	0	2308
2495	2328	0	2328
2496	2288	0	2288
2497	2255	0	2255
2498	2289	0	2289
2499	2294	0	2294
2500	2284	0	2284
2501	2295	0	2295
2502	2278	0	2278
2503	2241	0	2241
2504	2198	0	2198
2505	2213	0	2213
2506	2228	0	2228
2507	2219	0	2219
2508	2219	0	2219
2509	2165	0	2165
2510	2148	0	2148
2511	2193	0	2193
2512	2190	0	2190
2513	2184	0	2184
2514	2192	0	2192
2515	2188	0	2188
2516	2206	0	2206
2517	2148	0	2148
2518	2163	0	2163
2519	2187	0	2187
2520	2194	0	2194
2521	2167	0	2167
2522	2148	0	2148
2523	2128	0	2128
2524	2110	0	2110
2525	2116	0	2116
2526	2124	0	2124
2527	2095	0	2095
2528	2123	0	2123
2529	2096	0	2096
2530	2084	0	2084
2531	2074	0	2074
2532	2098	0	2098
2533	2080	0	2080
2534	2093	0	2093
2535	2101	0	2101
2536	2140	0	2140
2537	2077	0	2077
2538	2085	0	2085
2539	2083	0	2083
2540	2057	0	2057
2541	2110	0	2110
2542	2086	0	2086
2543	2073	0	2073
2544	2094	0	2094
2545	2051	0	2051
2546	2060	0	2060
