index	original	background	difference
129	2755	2322	433
130	2526	2133	393
131	2406	2017	389
132	2671	2189	482
133	2651	2193	458
134	2421	1992	429
135	2436	2010	426
136	2583	2176	407
137	2644	2223	421
138	2524	2091	433
139	2538	2096	442
140	2465	2061	404
141	2516	2109	407
142	2606	2162	444
143	2529	2085	444
144	2596	2154	442
145	2546	2139	407
146	2581	2160	421
147	2489	2084	405
148	2481	2075	406
149	2685	2253	432
150	2644	2220	424
151	2403	2036	367
152	2673	2212	461
153	2752	2287	465
154	2721	2212	509
155	2618	2156	462
156	2686	2290	396
157	2586	2200	386
158	2424	2042	382
159	2360	2020	340
160	2603	2178	425
161	2667	2231	436
162	2474	2099	375
163	2465	2099	366
164	2667	2268	399
165	2642	2255	387
166	2555	2151	404
167	2471	2068	403
168	2578	2150	428
169	2602	2214	388
170	2460	2131	329
171	2527	2107	420
172	2611	2198	413
173	2610	2230	380
174	2378	2057	321
175	2392	2050	342
176	2454	2112	342
177	2473	2157	316
178	2371	2075	296
179	2418	2075	343
180	2650	2265	385
181	2629	2267	362
182	2595	2185	410
183	2316	1994	322
184	2361	2102	259
185	2489	2187	302
186	2399	2071	328
187	2326	1982	344
188	2402	2081	321
189	2537	2226	311
190	2555	2222	333
191	2519	2135	384
192	2622	2245	377
193	2605	2227	378
194	2418	2107	311
195	2351	2043	308
196	2532	2188	344
197	2542	2218	324
198	2361	2093	268
199	2543	2185	358
200	2620	2236	384
201	2523	2226	297
202	2484	2182	302
203	2357	2061	296
204	2593	2264	329
205	2583	2271	312
206	2439	2110	329
207	2331	2013	318
208	2353	2062	291
209	2603	2238	365
210	2558	2182	376
211	2376	2050	326
212	2634	2293	341
213	2600	2250	350
214	2454	2096	358
215	2345	2020	325
216	2515	2237	278
217	2561	2308	253
218	2367	2053	314
219	2433	2074	359
220	2640	2330	310
221	2589	2292	297
222	2448	2151	297
223	2390	2054	336
224	2458	2148	310
225	2735	2358	377
226	2506	2141	365
227	2426	2116	310
228	2591	2261	330
229	2656	2321	335
230	2436	2141	295
231	2335	2045	290
232	2500	2205	295
233	2816	2417	399
234	2667	2271	396
235	2425	2104	321
236	2430	2137	293
237	2534	2231	303
238	2431	2143	288
239	2389	2079	310
240	2527	2193	334
241	2758	2361	397
242	2633	2238	395
243	2618	2216	402
244	2558	2226	332
245	2466	2205	261
246	2437	2139	298
247	2373	2074	299
248	2560	2233	327
249	2671	2339	332
250	2504	2195	309
251	2290	2024	266
252	2548	2227	321
253	2559	2252	307
254	2530	2209	321
255	2529	2151	378
256	2540	2214	326
257	2538	2219	319
258	2371	2049	322
259	2340	2031	309
260	2440	2137	303
261	2486	2199	287
262	2586	2243	343
263	2424	2116	308
264	2587	2250	337
265	2498	2173	325
266	2433	2120	313
267	2429	2068	361
268	2660	2285	375
269	2685	2313	372
270	2613	2231	382
271	2676	2311	365
272	2583	2253	330
273	2450	2161	289
274	2422	2123	299
275	2540	2153	387
276	2577	2200	377
277	2467	2155	312
278	2386	2098	288
279	2372	2059	313
280	2435	2124	311
281	2411	2166	245
282	2399	2114	285
283	2422	2120	302
284	2613	2281	332
285	2645	2306	339
286	2404	2075	329
287	2337	1993	344
288	2607	2218	389
289	2737	2354	383
290	2673	2285	388
291	2410	2106	304
292	2450	2144	306
293	2597	2245	352
294	2444	2115	329
295	2393	2044	349
296	2517	2161	356
297	2511	2174	337
298	2451	2122	329
299	2411	2064	347
300	2453	2160	293
301	2465	2216	249
302	2372	2076	296
303	2406	2073	333
304	2478	2175	303
305	2463	2206	257
306	2477	2183	294
307	2394	2109	285
308	2466	2141	325
309	2742	2356	386
310	2518	2144	374
311	2313	1992	321
312	2418	2106	312
313	2561	2237	324
314	2649	2280	369
315	2588	2195	393
316	2577	2240	337
317	2509	2184	325
318	2502	2118	384
319	2513	2118	395
320	2574	2189	385
321	2636	2236	400
322	2643	2205	438
323	2451	2113	338
324	2478	2157	321
325	2571	2204	367
326	2473	2084	389
327	2397	2043	354
328	2654	2243	411
329	2715	2318	397
330	2514	2181	333
331	2361	2031	330
332	2574	2238	336
333	3189	2790	399
334	2823	2433	390
335	2588	2197	391
336	2768	2356	412
337	2675	2323	352
338	2510	2147	363
339	2500	2142	358
340	2576	2240	336
341	2657	2279	378
342	2655	2257	398
343	2551	2169	382
344	2574	2154	420
345	2704	2262	442
346	2711	2242	469
347	2437	2060	377
348	2473	2138	335
349	2581	2195	386
350	2580	2161	419
351	2612	2173	439
352	2877	2417	460
353	2718	2332	386
354	2458	2099	359
355	2493	2095	398
356	2628	2210	418
357	2664	2248	416
358	2630	2193	437
359	2450	2052	398
360	2570	2136	434
361	2655	2230	425
362	2580	2241	339
363	2548	2138	410
364	2549	2126	423
365	2564	2155	409
366	2518	2074	444
367	2442	1984	458
368	2716	2229	487
369	2837	2346	491
370	2719	2246	473
371	2605	2164	441
372	2722	2261	461
373	2735	2278	457
374	2587	2154	433
375	2679	2184	495
376	2731	2259	472
377	2780	2302	478
378	2734	2250	484
379	2579	2097	482
380	2752	2273	479
381	2756	2282	474
382	2717	2205	512
383	2599	2076	523
384	2782	2244	538
385	2870	2311	559
386	2731	2190	541
387	2679	2158	521
388	2851	2340	511
389	2884	2421	463
390	2688	2228	460
391	2613	2169	444
392	2831	2281	550
393	2750	2201	549
394	2709	2274	435
395	2619	2171	448
396	2609	2155	454
397	2712	2205	507
398	2738	2158	580
399	2651	2077	574
400	2796	2225	571
401	2817	2282	535
402	2649	2141	508
403	2637	2110	527
404	2962	2337	625
405	2861	2301	560
406	2951	2399	552
407	2746	2211	535
408	2836	2285	551
409	2722	2216	506
410	2598	2073	525
411	2706	2121	585
412	2785	2209	576
413	2754	2246	508
414	2755	2190	565
415	2690	2111	579
416	2855	2255	600
417	2834	2255	579
418	2695	2093	602
419	2576	2011	565
420	2727	2126	601
421	2740	2151	589
422	2635	2083	552
423	2900	2287	613
424	2975	2313	662
425	2904	2305	599
426	2656	2060	596
427	2596	1955	641
428	2814	2199	615
429	3130	2506	624
430	2896	2261	635
431	2782	2116	666
432	2943	2306	637
433	3098	2413	685
434	2857	2174	683
435	2652	2011	641
436	2960	2298	662
437	2976	2382	594
438	2716	2126	590
439	2583	2036	547
440	2885	2277	608
441	2945	2283	662
442	2644	2021	623
443	2725	2041	684
444	2944	2240	704
445	3069	2400	669
446	2895	2214	681
447	2695	2083	612
448	2985	2331	654
449	3170	2441	729
450	3080	2258	822
451	2838	2040	798
452	2863	2208	655
453	2971	2325	646
454	2870	2178	692
455	2747	2077	670
456	2871	2235	636
457	3134	2393	741
458	2900	2170	730
459	2858	2079	779
460	3092	2340	752
461	3089	2392	697
462	2969	2230	739
463	2701	1990	711
464	2880	2155	725
465	3055	2304	751
466	2803	2071	732
467	2733	1980	753
468	2971	2246	725
469	3207	2450	757
470	3132	2344	788
471	2826	2082	744
472	2944	2211	733
473	3090	2408	682
474	2993	2226	767
475	2762	1984	778
476	2927	2156	771
477	3118	2335	783
478	2999	2212	787
479	2725	2002	723
480	3036	2247	789
481	3203	2410	793
482	3133	2347	786
483	2922	2140	782
484	3088	2247	841
485	3099	2300	799
486	2881	2144	737
487	2689	1942	747
488	2995	2208	787
489	3125	2347	778
490	2862	2082	780
491	2770	1955	815
492	3085	2259	826
493	3160	2397	763
494	2937	2161	776
495	3002	2135	867
496	3214	2339	875
497	3168	2313	855
498	2933	2131	802
499	2762	1967	795
500	2994	2202	792
501	3203	2386	817
502	2946	2139	807
503	2880	2037	843
504	3123	2264	859
505	3140	2324	816
506	3120	2251	869
507	2980	2113	867
508	3261	2380	881
509	3342	2516	826
510	3075	2279	796
511	2920	2036	884
512	3129	2281	848
513	3255	2406	849
514	3185	2275	910
515	3154	2237	917
516	3189	2312	877
517	3144	2282	862
518	3038	2160	878
519	3103	2159	944
520	3282	2387	895
521	3250	2383	867
522	3095	2237	858
523	3136	2199	937
524	3203	2307	896
525	3290	2456	834
526	3080	2197	883
527	2895	1973	922
528	3183	2235	948
529	3308	2369	939
530	3122	2143	979
531	2872	1942	930
532	3033	2162	871
533	3184	2313	871
534	3035	2173	862
535	3763	2828	935
536	3640	2717	923
537	3326	2375	951
538	3011	2168	843
539	2880	2028	852
540	3048	2178	870
541	3275	2370	905
542	3111	2162	949
543	2852	1950	902
544	3188	2234	954
545	3357	2429	928
546	3145	2188	957
547	2992	2073	919
548	3229	2312	917
549	3583	2563	1020
550	3250	2222	1028
551	2905	2000	905
552	3440	2520	920
553	3511	2522	989
554	3284	2302	982
555	3115	2104	1011
556	3222	2268	954
557	3233	2289	944
558	3046	2069	977
559	2973	2025	948
560	3152	2214	938
561	3560	2544	1016
562	3275	2238	1037
563	2940	1980	960
564	3217	2236	981
565	3423	2398	1025
566	3184	2184	1000
567	3071	2073	998
568	3262	2285	977
569	3308	2371	937
570	3085	2136	949
571	2934	1980	954
572	3214	2241	973
573	3356	2338	1018
574	3126	2131	995
575	3023	1973	1050
576	3310	2202	1108
577	3347	2354	993
578	3212	2198	1014
579	3115	2127	988
580	3325	2321	1004
581	3454	2396	1058
582	3202	2157	1045
583	3007	1947	1060
584	3198	2172	1026
585	3260	2245	1015
586	3284	2208	1076
587	3117	2082	1035
588	3275	2260	1015
589	3463	2363	1100
590	3379	2189	1190
591	3104	2024	1080
592	3168	2151	1017
593	3267	2296	971
594	2992	2036	956
595	2942	1940	1002
596	3119	2161	958
597	3349	2336	1013
598	3387	2267	1120
599	3172	2058	1114
600	3302	2229	1073
601	3398	2317	1081
602	3232	2196	1036
603	3112	2083	1029
604	3235	2193	1042
605	3299	2260	1039
606	3173	2101	1072
607	3122	1994	1128
608	3421	2273	1148
609	3449	2294	1155
610	3299	2141	1158
611	3202	2079	1123
612	3322	2242	1080
613	3412	2313	1099
614	3329	2229	1100
615	3108	2064	1044
616	3344	2240	1104
617	3524	2361	1163
618	3258	2113	1145
619	3114	2028	1086
620	3546	2443	1103
621	3502	2439	1063
622	3237	2189	1048
623	3182	2065	1117
624	3299	2217	1082
625	3393	2315	1078
626	3303	2175	1128
627	3175	2054	1121
628	3420	2311	1109
629	3455	2363	1092
630	3241	2176	1065
631	3136	2014	1122
632	3390	2250	1140
633	3616	2414	1202
634	3589	2380	1209
635	3325	2148	1177
636	3574	2372	1202
637	3548	2359	1189
638	3346	2174	1172
639	3190	2036	1154
640	3352	2214	1138
641	3419	2264	1155
642	3209	2039	1170
643	3193	2004	1189
644	3308	2186	1122
645	3542	2322	1220
646	3658	2373	1285
647	3463	2205	1258
648	3607	2321	1286
649	3643	2368	1275
650	3250	2042	1208
651	3175	1938	1237
652	3574	2300	1274
653	3669	2407	1262
654	3412	2197	1215
655	3232	2037	1195
656	3432	2181	1251
657	3511	2287	1224
658	3422	2169	1253
659	3238	1977	1261
660	3347	2136	1211
661	3639	2392	1247
662	3465	2214	1251
663	3148	1978	1170
664	3342	2122	1220
665	3508	2256	1252
666	3236	2066	1170
667	3199	2019	1180
668	3477	2229	1248
669	3515	2270	1245
670	3341	2097	1244
671	3272	1977	1295
672	3525	2234	1291
673	3657	2385	1272
674	3570	2258	1312
675	3392	2093	1299
676	3501	2204	1297
677	3580	2270	1310
678	3438	2115	1323
679	3365	2087	1278
680	3564	2237	1327
681	3555	2239	1316
682	3492	2148	1344
683	3285	1994	1291
684	3652	2302	1350
685	3815	2456	1359
686	3489	2169	1320
687	3386	2069	1317
688	3480	2219	1261
689	3633	2317	1316
690	3566	2189	1377
691	3467	2089	1378
692	3594	2251	1343
693	3693	2386	1307
694	3437	2103	1334
695	3380	2007	1373
696	3580	2159	1421
697	3630	2215	1415
698	3562	2130	1432
699	3444	2041	1403
700	3899	2502	1397
701	3871	2479	1392
702	3540	2170	1370
703	3436	2041	1395
704	3818	2369	1449
705	3850	2435	1415
706	3659	2281	1378
707	3459	2064	1395
708	3598	2237	1361
709	3745	2378	1367
710	3442	2112	1330
711	3365	1996	1369
712	3802	2353	1449
713	3948	2488	1460
714	3559	2108	1451
715	3448	2022	1426
716	3761	2301	1460
717	3853	2382	1471
718	3702	2246	1456
719	3574	2076	1498
720	3629	2193	1436
721	3724	2297	1427
722	3803	2288	1515
723	3594	2101	1493
724	3769	2248	1521
725	3895	2430	1465
726	3676	2209	1467
727	3519	2034	1485
728	3686	2197	1489
729	3817	2290	1527
730	3681	2152	1529
731	3534	2002	1532
732	3967	2428	1539
733	4038	2472	1566
734	3779	2216	1563
735	3639	2097	1542
736	3889	2303	1586
737	4012	2366	1646
738	3914	2232	1682
739	3741	2096	1645
740	4038	2402	1636
741	4092	2465	1627
742	3736	2136	1600
743	3599	2003	1596
744	3883	2263	1620
745	3992	2346	1646
746	3859	2237	1622
747	3696	2053	1643
748	3917	2230	1687
749	3966	2330	1636
750	3767	2158	1609
751	3672	2079	1593
752	3845	2301	1544
753	3941	2350	1591
754	3752	2113	1639
755	3549	1929	1620
756	3926	2268	1658
757	4232	2462	1770
758	3999	2261	1738
759	3717	2077	1640
760	3926	2230	1696
761	4085	2365	1720
762	3871	2155	1716
763	3814	2057	1757
764	3990	2251	1739
765	4048	2310	1738
766	3877	2110	1767
767	3828	2012	1816
768	4142	2357	1785
769	4258	2476	1782
770	3930	2157	1773
771	3895	2061	1834
772	4032	2235	1797
773	4217	2364	1853
774	4050	2176	1874
775	3851	2017	1834
776	4502	2673	1829
777	4490	2648	1842
778	4040	2183	1857
779	3919	2088	1831
780	4236	2334	1902
781	4400	2479	1921
782	4183	2263	1920
783	3964	2054	1910
784	4079	2209	1870
785	4155	2264	1891
786	4205	2237	1968
787	4040	2095	1945
788	4225	2268	1957
789	4296	2311	1985
790	4060	2060	2000
791	3937	1961	1976
792	4286	2306	1980
793	4580	2531	2049
794	4287	2215	2072
795	4017	1987	2030
796	4228	2278	1950
797	4290	2364	1926
798	4090	2086	2004
799	4227	2136	2091
800	4393	2349	2044
801	4320	2380	1940
802	4186	2158	2028
803	4065	2017	2048
804	4385	2271	2114
805	4531	2389	2142
806	4273	2143	2130
807	4125	2025	2100
808	4512	2376	2136
809	4600	2443	2157
810	4425	2247	2178
811	4476	2228	2248
812	4606	2383	2223
813	4653	2444	2209
814	4537	2350	2187
815	4296	2158	2138
816	4622	2439	2183
817	4671	2442	2229
818	4481	2182	2299
819	4447	2140	2307
820	4562	2294	2268
821	4646	2343	2303
822	4757	2424	2333
823	4580	2264	2316
824	4563	2291	2272
825	4687	2317	2370
826	4515	2179	2336
827	4433	2162	2271
828	4658	2371	2287
829	4827	2492	2335
830	4576	2187	2389
831	4493	2055	2438
832	4707	2231	2476
833	4712	2336	2376
834	4480	2182	2298
835	4455	2062	2393
836	4845	2396	2449
837	4974	2479	2495
838	4659	2170	2489
839	4428	2047	2381
840	4750	2303	2447
841	4913	2346	2567
842	4653	2140	2513
843	4462	1993	2469
844	4772	2269	2503
845	5064	2529	2535
846	4832	2288	2544
847	4618	2114	2504
848	4882	2279	2603
849	4979	2333	2646
850	4874	2247	2627
851	4818	2189	2629
852	4955	2294	2661
853	5080	2402	2678
854	4903	2237	2666
855	4682	2063	2619
856	4909	2313	2596
857	4978	2366	2612
858	4916	2193	2723
859	4814	2015	2799
860	5002	2241	2761
861	5200	2361	2839
862	5000	2174	2826
863	4831	2015	2816
864	5006	2192	2814
865	5209	2400	2809
866	5049	2254	2795
867	4836	2048	2788
868	5041	2213	2828
869	5329	2423	2906
870	5125	2277	2848
871	4880	2055	2825
872	5021	2203	2818
873	5221	2304	2917
874	5076	2158	2918
875	4949	2098	2851
876	5142	2276	2866
877	5303	2378	2925
878	5098	2197	2901
879	4929	2065	2864
880	5150	2272	2878
881	5257	2375	2882
882	5233	2259	2974
883	5071	2057	3014
884	5225	2274	2951
885	5326	2417	2909
886	5114	2185	2929
887	5029	2050	2979
888	5157	2152	3005
889	5250	2246	3004
890	5379	2316	3063
891	5238	2163	3075
892	5369	2285	3084
893	5529	2383	3146
894	5373	2217	3156
895	5246	2105	3141
896	5468	2267	3201
897	5628	2295	3333
898	5573	2244	3329
899	5314	2086	3228
900	5466	2261	3205
901	5589	2308	3281
902	5416	2185	3231
903	5370	2126	3244
904	5686	2394	3292
905	5728	2359	3369
906	5526	2196	3330
907	5305	2045	3260
908	5591	2319	3272
909	5764	2477	3287
910	5561	2189	3372
911	5384	1983	3401
912	5523	2174	3349
913	5699	2309	3390
914	5602	2166	3436
915	5474	2006	3468
916	5713	2232	3481
917	5878	2399	3479
918	5651	2176	3475
919	5548	2078	3470
920	5749	2253	3496
921	5800	2339	3461
922	5575	2146	3429
923	5400	1959	3441
924	5567	2106	3461
925	5776	2306	3470
926	5671	2138	3533
927	5586	2014	3572
928	5801	2251	3550
929	6004	2423	3581
930	5829	2203	3626
931	5648	2053	3595
932	5854	2252	3602
933	6082	2448	3634
934	5853	2220	3633
935	5608	1982	3626
936	5833	2177	3656
937	5995	2313	3682
938	5749	2104	3645
939	6130	2395	3735
940	6223	2479	3744
941	6381	2596	3785
942	5929	2206	3723
943	5632	1908	3724
944	5993	2213	3780
945	6210	2408	3802
946	5956	2194	3762
947	5895	2101	3794
948	6002	2264	3738
949	6068	2379	3689
950	6124	2338	3786
951	5974	2207	3767
952	6008	2303	3705
953	6091	2359	3732
954	6035	2210	3825
955	6006	2140	3866
956	6147	2335	3812
957	6501	2619	3882
958	6119	2238	3881
959	5919	2082	3837
960	6196	2326	3870
961	6311	2406	3905
962	6259	2281	3978
963	6200	2307	3893
964	6570	2615	3955
965	6409	2444	3965
966	5954	2087	3867
967	5965	2036	3929
968	6398	2373	4025
969	6301	2373	3928
970	6002	2167	3835
971	6005	2085	3920
972	6160	2162	3998
973	6299	2327	3972
974	6295	2229	4066
975	6156	2064	4092
976	6315	2278	4037
977	6362	2298	4064
978	6198	2115	4083
979	6175	2122	4053
980	6386	2330	4056
981	6436	2385	4051
982	6171	2166	4005
983	6164	2082	4082
984	6405	2324	4081
985	6487	2351	4136
986	6352	2240	4112
987	6200	2102	4098
988	6414	2282	4132
989	6456	2368	4088
990	6241	2125	4116
991	6101	2029	4072
992	6363	2332	4031
993	6494	2435	4059
994	6300	2174	4126
995	6104	2026	4078
996	6293	2292	4001
997	6420	2364	4056
998	6209	2148	4061
999	6203	2148	4055
1000	6392	2266	4126
1001	6377	2289	4088
1002	6196	2129	4067
1003	6102	2008	4094
1004	6367	2309	4058
1005	6471	2390	4081
1006	6231	2123	4108
1007	6103	2027	4076
1008	6392	2274	4118
1009	6573	2405	4168
1010	6775	2462	4313
1011	6445	2244	4201
1012	6268	2226	4042
1013	6701	2543	4158
1014	6391	2250	4141
1015	6193	2041	4152
1016	6396	2255	4141
1017	6508	2340	4168
1018	6474	2206	4268
1019	6297	2031	4266
1020	6469	2273	4196
1021	6631	2397	4234
1022	6646	2303	4343
1023	6622	2200	4422
1024	6657	2305	4352
1025	6655	2331	4324
1026	6485	2126	4359
1027	6334	2052	4282
1028	6620	2383	4237
1029	6600	2395	4205
1030	6575	2251	4324
1031	6510	2148	4362
1032	6621	2265	4356
1033	6650	2331	4319
1034	6582	2236	4346
1035	6454	2107	4347
1036	6537	2216	4321
1037	6804	2421	4383
1038	6750	2357	4393
1039	6568	2218	4350
1040	6672	2339	4333
1041	6776	2440	4336
1042	6576	2241	4335
1043	6358	2065	4293
1044	6410	2094	4316
1045	6781	2420	4361
1046	6590	2280	4310
1047	6361	2060	4301
1048	6627	2320	4307
1049	6753	2457	4296
1050	6559	2253	4306
1051	6434	2133	4301
1052	6798	2474	4324
1053	6802	2467	4335
1054	7137	2739	4398
1055	6619	2347	4272
1056	6440	2236	4204
1057	6665	2416	4249
1058	6509	2248	4261
1059	6317	2045	4272
1060	6601	2287	4314
1061	6589	2397	4192
1062	6333	2158	4175
1063	6324	2132	4192
1064	6352	2267	4085
1065	6456	2370	4086
1066	6393	2211	4182
1067	6274	2044	4230
1068	6619	2345	4274
1069	6569	2386	4183
1070	6624	2248	4376
1071	6488	2140	4348
1072	6543	2192	4351
1073	6859	2384	4475
1074	6759	2263	4496
1075	6513	2022	4491
1076	6827	2334	4493
1077	6825	2415	4410
1078	6656	2186	4470
1079	6653	2158	4495
1080	6898	2417	4481
1081	6878	2383	4495
1082	6786	2225	4561
1083	6534	2064	4470
1084	6724	2238	4486
1085	6746	2251	4495
1086	6659	2166	4493
1087	6532	2074	4458
1088	6662	2271	4391
1089	6808	2372	4436
1090	6699	2176	4523
1091	6742	2166	4576
1092	6937	2376	4561
1093	6957	2412	4545
1094	6704	2178	4526
1095	6497	2024	4473
1096	6669	2213	4456
1097	6823	2393	4430
1098	6612	2238	4374
1099	6380	2034	4346
1100	6537	2121	4416
1101	6795	2381	4414
1102	6660	2219	4441
1103	6543	2093	4450
1104	6743	2275	4468
1105	6807	2306	4501
1106	6577	2126	4451
1107	6511	2045	4466
1108	6730	2218	4512
1109	6849	2274	4575
1110	6593	2117	4476
1111	6738	2210	4528
1112	6867	2375	4492
1113	6870	2419	4451
1114	6655	2188	4467
1115	6437	2008	4429
1116	6484	2148	4336
1117	6711	2279	4432
1118	6730	2255	4475
1119	6663	2114	4549
1120	6835	2211	4624
1121	6871	2272	4599
1122	6840	2241	4599
1123	6879	2161	4718
1124	7140	2421	4719
1125	7173	2422	4751
1126	6707	2134	4573
1127	6547	2017	4530
1128	6810	2213	4597
1129	6908	2265	4643
1130	6732	2083	4649
1131	6745	2030	4715
1132	6909	2202	4707
1133	7040	2350	4690
1134	6890	2147	4743
1135	6706	2014	4692
1136	7083	2348	4735
1137	7155	2436	4719
1138	6883	2194	4689
1139	6823	2072	4751
1140	7052	2286	4766
1141	7089	2313	4776
1142	7009	2208	4801
1143	7118	2236	4882
1144	7172	2341	4831
1145	7088	2322	4766
1146	7029	2219	4810
1147	6977	2066	4911
1148	7068	2198	4870
1149	7149	2295	4854
1150	6953	2112	4841
1151	7103	2229	4874
1152	7080	2258	4822
1153	7240	2297	4943
1154	7138	2198	4940
1155	7011	2114	4897
1156	7213	2273	4940
1157	7514	2557	4957
1158	7204	2252	4952
1159	6943	2035	4908
1160	7298	2354	4944
1161	7369	2420	4949
1162	7124	2175	4949
1163	7015	2094	4921
1164	7198	2237	4961
1165	7386	2392	4994
1166	7247	2229	5018
1167	7157	2091	5066
1168	7471	2368	5103
1169	7490	2397	5093
1170	7177	2122	5055
1171	7433	2291	5142
1172	7698	2526	5172
1173	7575	2493	5082
1174	7326	2218	5108
1175	7101	2044	5057
1176	7364	2264	5100
1177	7513	2330	5183
1178	7280	2166	5114
1179	7084	1969	5115
1180	7291	2129	5162
1181	7453	2350	5103
1182	7384	2175	5209
1183	7381	2031	5350
1184	7567	2261	5306
1185	7610	2301	5309
1186	7534	2165	5369
1187	7329	2025	5304
1188	7404	2117	5287
1189	7668	2300	5368
1190	7575	2216	5359
1191	7454	2052	5402
1192	7657	2265	5392
1193	7725	2345	5380
1194	7502	2102	5400
1195	7373	1992	5381
1196	7587	2174	5413
1197	7869	2347	5522
1198	7629	2164	5465
1199	7622	2134	5488
1200	7982	2452	5530
1201	8073	2518	5555
1202	7712	2153	5559
1203	7603	2086	5517
1204	7886	2336	5550
1205	8214	2526	5688
1206	7905	2241	5664
1207	7591	2053	5538
1208	7653	2160	5493
1209	7817	2290	5527
1210	7824	2208	5616
1211	7703	2122	5581
1212	7829	2253	5576
1213	7990	2360	5630
1214	7744	2188	5556
1215	7642	2069	5573
1216	7819	2219	5600
1217	8020	2355	5665
1218	7849	2218	5631
1219	7760	2091	5669
1220	7974	2283	5691
1221	8193	2369	5824
1222	7981	2212	5769
1223	7792	2069	5723
1224	8004	2226	5778
1225	8132	2297	5835
1226	7902	2102	5800
1227	7766	1948	5818
1228	8222	2346	5876
1229	8344	2439	5905
1230	8051	2197	5854
1231	7953	2083	5870
1232	8225	2292	5933
1233	8241	2317	5924
1234	8048	2155	5893
1235	8099	2086	6013
1236	8460	2326	6134
1237	8516	2387	6129
1238	8340	2157	6183
1239	8142	1943	6199
1240	8384	2227	6157
1241	8597	2458	6139
1242	8343	2173	6170
1243	8153	2019	6134
1244	8442	2252	6190
1245	8633	2406	6227
1246	8469	2162	6307
1247	8444	2099	6345
1248	8652	2310	6342
1249	8635	2346	6289
1250	8504	2137	6367
1251	8459	2105	6354
1252	8585	2246	6339
1253	8651	2259	6392
1254	8535	2157	6378
1255	8429	2107	6322
1256	8738	2345	6393
1257	8776	2346	6430
1258	8573	2107	6466
1259	8466	2002	6464
1260	8707	2209	6498
1261	8812	2279	6533
1262	8912	2356	6556
1263	8628	2140	6488
1264	8787	2270	6517
1265	8863	2306	6557
1266	8754	2172	6582
1267	8667	2077	6590
1268	8852	2265	6587
1269	9016	2360	6656
1270	8759	2090	6669
1271	8688	2018	6670
1272	9643	2800	6843
1273	9469	2613	6856
1274	8961	2199	6762
1275	8882	2020	6862
1276	9026	2170	6856
1277	9233	2318	6915
1278	9077	2147	6930
1279	8870	2074	6796
1280	9219	2336	6883
1281	9304	2322	6982
1282	9246	2231	7015
1283	9098	2074	7024
1284	9303	2231	7072
1285	9369	2338	7031
1286	9174	2148	7026
1287	9141	2081	7060
1288	9456	2294	7162
1289	9566	2413	7153
1290	9371	2223	7148
1291	9259	2090	7169
1292	9588	2336	7252
1293	9611	2376	7235
1294	9331	2080	7251
1295	9198	1955	7243
