index	original	background	difference
905	6625	2359	4266
906	6405	2196	4209
907	6203	2045	4158
908	6540	2319	4221
909	6763	2477	4286
910	6497	2189	4308
911	6316	1983	4333
912	6474	2174	4300
913	6637	2309	4328
914	6519	2166	4353
915	6330	2006	4324
916	6585	2232	4353
917	6812	2399	4413
918	6561	2176	4385
919	6443	2078	4365
920	6620	2253	4367
921	6761	2339	4422
922	6500	2146	4354
923	6412	1959	4453
924	6606	2106	4500
925	6819	2306	4513
926	6632	2138	4494
927	6424	2014	4410
928	6658	2251	4407
929	6982	2423	4559
930	6833	2203	4630
931	6647	2053	4594
932	6809	2252	4557
933	7061	2448	4613
934	6762	2220	4542
935	6557	1982	4575
936	6726	2177	4549
937	6835	2313	4522
938	6710	2104	4606
939	7097	2395	4702
940	7149	2479	4670
941	7403	2596	4807
942	6978	2206	4772
943	6629	1908	4721
944	6888	2213	4675
945	7112	2408	4704
946	6805	2194	4611
947	6792	2101	4691
948	6914	2264	4650
949	7065	2379	4686
950	7089	2338	4751
951	6867	2207	4660
952	6906	2303	4603
953	7022	2359	4663
954	6947	2210	4737
955	6958	2140	4818
956	7070	2335	4735
957	7433	2619	4814
958	7042	2238	4804
959	6801	2082	4719
960	7095	2326	4769
961	7252	2406	4846
962	7142	2281	4861
963	7204	2307	4897
964	7474	2615	4859
965	7275	2444	4831
966	6914	2087	4827
967	6879	2036	4843
968	7267	2373	4894
969	7277	2373	4904
970	7043	2167	4876
971	6963	2085	4878
972	7057	2162	4895
973	7197	2327	4870
974	7185	2229	4956
975	7078	2064	5014
976	7219	2278	4941
977	7222	2298	4924
978	7000	2115	4885
979	7037	2122	4915
980	7231	2330	4901
981	7278	2385	4893
982	7079	2166	4913
983	7060	2082	4978
984	7382	2324	5058
985	7415	2351	5064
986	7312	2240	5072
987	7223	2102	5121
988	7333	2282	5051
989	7300	2368	4932
990	7083	2125	4958
991	6982	2029	4953
992	7350	2332	5018
993	7508	2435	5073
994	7187	2174	5013
995	6926	2026	4900
996	7169	2292	4877
997	7386	2364	5022
998	7185	2148	5037
999	7129	2148	4981
1000	7345	2266	5079
1001	7437	2289	5148
1002	7262	2129	5133
1003	7091	2008	5083
1004	7386	2309	5077
1005	7474	2390	5084
1006	7194	2123	5071
1007	7014	2027	4987
1008	7224	2274	4950
1009	7353	2405	4948
1010	7492	2462	5030
1011	7294	2244	5050
1012	7211	2226	4985
1013	7590	2543	5047
1014	7254	2250	5004
1015	7050	2041	5009
1016	7272	2255	5017
1017	7388	2340	5048
1018	7266	2206	5060
1019	7158	2031	5127
1020	7421	2273	5148
1021	7538	2397	5141
1022	7584	2303	5281
1023	7493	2200	5293
1024	7506	2305	5201
1025	7486	2331	5155
1026	7257	2126	5131
1027	7128	2052	5076
1028	7556	2383	5173
1029	7600	2395	5205
1030	7542	2251	5291
1031	7366	2148	5218
1032	7474	2265	5209
1033	7483	2331	5152
1034	7453	2236	5217
1035	7350	2107	5243
1036	7481	2216	5265
1037	7725	2421	5304
1038	7637	2357	5280
1039	7505	2218	5287
1040	7466	2339	5127
1041	7635	2440	5195
1042	7459	2241	5218
1043	7138	2065	5073
1044	7239	2094	5145
1045	7632	2420	5212
1046	7459	2280	5179
1047	7238	2060	5178
1048	7505	2320	5185
1049	7658	2457	5201
1050	7404	2253	5151
1051	7283	2133	5150
1052	7608	2474	5134
1053	7666	2467	5199
1054	8028	2739	5289
1055	7566	2347	5219
1056	7414	2236	5178
1057	7587	2416	5171
1058	7335	2248	5087
1059	7134	2045	5089
1060	7444	2287	5157
1061	7457	2397	5060
1062	7133	2158	4975
1063	7101	2132	4969
1064	7211	2267	4944
1065	7262	2370	4892
1066	7145	2211	4934
1067	7010	2044	4966
1068	7360	2345	5015
1069	7446	2386	5060
1070	7379	2248	5131
1071	7250	2140	5110
1072	7398	2192	5206
1073	7712	2384	5328
1074	7616	2263	5353
1075	7351	2022	5329
1076	7630	2334	5296
1077	7696	2415	5281
1078	7451	2186	5265
1079	7428	2158	5270
1080	7649	2417	5232
1081	7598	2383	5215
1082	7571	2225	5346
1083	7406	2064	5342
1084	7527	2238	5289
1085	7555	2251	5304
1086	7447	2166	5281
1087	7272	2074	5198
1088	7549	2271	5278
1089	7639	2372	5267
1090	7421	2176	5245
1091	7468	2166	5302
1092	7741	2376	5365
1093	7766	2412	5354
1094	7533	2178	5355
1095	7333	2024	5309
1096	7409	2213	5196
1097	7605	2393	5212
1098	7411	2238	5173
1099	7110	2034	5076
1100	7184	2121	5063
1101	7495	2381	5114
1102	7394	2219	5175
1103	7249	2093	5156
1104	7458	2275	5183
1105	7535	2306	5229
1106	7349	2126	5223
1107	7373	2045	5328
1108	7525	2218	5307
1109	7593	2274	5319
1110	7463	2117	5346
1111	7641	2210	5431
1112	7702	2375	5327
1113	7795	2419	5376
1114	7573	2188	5385
1115	7267	2008	5259
1116	7286	2148	5138
1117	7548	2279	5269
1118	7599	2255	5344
1119	7384	2114	5270
1120	7561	2211	5350
1121	7698	2272	5426
1122	7773	2241	5532
1123	7677	2161	5516
1124	7956	2421	5535
1125	8007	2422	5585
1126	7582	2134	5448
1127	7482	2017	5465
1128	7686	2213	5473
1129	7759	2265	5494
1130	7559	2083	5476
1131	7532	2030	5502
1132	7790	2202	5588
1133	7967	2350	5617
1134	7584	2147	5437
1135	7469	2014	5455
1136	7920	2348	5572
1137	7951	2436	5515
1138	7763	2194	5569
1139	7680	2072	5608
1140	7783	2286	5497
1141	7883	2313	5570
1142	7798	2208	5590
1143	7932	2236	5696
1144	8069	2341	5728
1145	7939	2322	5617
1146	7855	2219	5636
1147	7710	2066	5644
1148	7867	2198	5669
1149	7975	2295	5680
1150	7811	2112	5699
1151	8034	2229	5805
1152	8053	2258	5795
1153	8142	2297	5845
1154	7965	2198	5767
1155	7854	2114	5740
1156	8048	2273	5775
1157	8385	2557	5828
1158	8082	2252	5830
1159	7821	2035	5786
1160	8180	2354	5826
1161	8246	2420	5826
1162	8014	2175	5839
1163	7907	2094	5813
1164	8013	2237	5776
1165	8149	2392	5757
1166	8163	2229	5934
1167	8136	2091	6045
1168	8429	2368	6061
1169	8356	2397	5959
1170	8064	2122	5942
1171	8346	2291	6055
1172	8598	2526	6072
1173	8445	2493	5952
1174	8249	2218	6031
1175	8080	2044	6036
1176	8206	2264	5942
1177	8384	2330	6054
1178	8214	2166	6048
1179	8041	1969	6072
1180	8282	2129	6153
1181	8461	2350	6111
1182	8413	2175	6238
1183	8304	2031	6273
1184	8378	2261	6117
1185	8439	2301	6138
1186	8322	2165	6157
1187	8138	2025	6113
1188	8291	2117	6174
1189	8549	2300	6249
1190	8448	2216	6232
1191	8264	2052	6212
1192	8575	2265	6310
1193	8670	2345	6325
1194	8391	2102	6289
1195	8293	1992	6301
1196	8490	2174	6316
1197	8733	2347	6386
1198	8570	2164	6406
1199	8460	2134	6326
1200	8799	2452	6347
1201	8932	2518	6414
1202	8620	2153	6467
1203	8478	2086	6392
1204	8746	2336	6410
1205	9159	2526	6633
1206	8849	2241	6608
1207	8530	2053	6477
1208	8659	2160	6499
1209	8749	2290	6459
1210	8694	2208	6486
1211	8613	2122	6491
1212	8731	2253	6478
1213	8904	2360	6544
1214	8773	2188	6585
1215	8576	2069	6507
1216	8773	2219	6554
1217	8983	2355	6628
1218	8738	2218	6520
1219	8660	2091	6569
1220	8950	2283	6667
1221	9065	2369	6696
1222	8875	2212	6663
1223	8747	2069	6678
1224	8993	2226	6767
1225	8977	2297	6680
1226	8830	2102	6728
1227	8674	1948	6726
1228	9156	2346	6810
1229	9273	2439	6834
1230	9043	2197	6846
1231	8905	2083	6822
1232	9065	2292	6773
1233	9083	2317	6766
1234	9000	2155	6845
1235	8908	2086	6822
1236	9268	2326	6942
1237	9499	2387	7112
1238	9262	2157	7105
1239	8962	1943	7019
1240	9298	2227	7071
1241	9560	2458	7102
1242	9202	2173	7029
1243	9091	2019	7072
1244	9367	2252	7115
1245	9583	2406	7177
1246	9409	2162	7247
1247	9420	2099	7321
1248	9595	2310	7285
1249	9678	2346	7332
1250	9467	2137	7330
1251	9423	2105	7318
1252	9530	2246	7284
1253	9475	2259	7216
1254	9462	2157	7305
1255	9515	2107	7408
1256	9723	2345	7378
1257	9749	2346	7403
1258	9527	2107	7420
1259	9345	2002	7343
1260	9574	2209	7365
1261	9706	2279	7427
1262	9912	2356	7556
1263	9611	2140	7471
1264	9744	2270	7474
1265	9871	2306	7565
