index	original	background	difference
303	3435	2073	1362
304	3566	2175	1391
305	3520	2206	1314
306	3497	2183	1314
307	3415	2109	1306
308	3481	2141	1340
309	3748	2356	1392
310	3530	2144	1386
311	3344	1992	1352
312	3463	2106	1357
313	3597	2237	1360
314	3663	2280	1383
315	3594	2195	1399
316	3595	2240	1355
317	3543	2184	1359
318	3568	2118	1450
319	3561	2118	1443
320	3538	2189	1349
321	3567	2236	1331
322	3640	2205	1435
323	3485	2113	1372
324	3536	2157	1379
325	3648	2204	1444
326	3575	2084	1491
327	3409	2043	1366
328	3644	2243	1401
329	3754	2318	1436
330	3576	2181	1395
331	3335	2031	1304
332	3594	2238	1356
333	4273	2790	1483
334	3828	2433	1395
335	3598	2197	1401
336	3780	2356	1424
337	3751	2323	1428
338	3621	2147	1474
339	3607	2142	1465
340	3676	2240	1436
341	3705	2279	1426
342	3695	2257	1438
343	3590	2169	1421
344	3579	2154	1425
345	3714	2262	1452
346	3786	2242	1544
347	3534	2060	1474
348	3579	2138	1441
349	3678	2195	1483
350	3602	2161	1441
351	3653	2173	1480
352	3833	2417	1416
353	3703	2332	1371
354	3542	2099	1443
355	3568	2095	1473
356	3725	2210	1515
357	3723	2248	1475
358	3709	2193	1516
359	3529	2052	1477
360	3648	2136	1512
361	3730	2230	1500
362	3722	2241	1481
363	3669	2138	1531
364	3620	2126	1494
365	3635	2155	1480
366	3540	2074	1466
367	3495	1984	1511
368	3737	2229	1508
369	3833	2346	1487
370	3689	2246	1443
371	3601	2164	1437
372	3790	2261	1529
373	3764	2278	1486
374	3609	2154	1455
375	3719	2184	1535
376	3765	2259	1506
377	3830	2302	1528
378	3759	2250	1509
379	3609	2097	1512
380	3791	2273	1518
381	3735	2282	1453
382	3713	2205	1508
383	3585	2076	1509
384	3734	2244	1490
385	3912	2311	1601
386	3750	2190	1560
387	3694	2158	1536
388	3836	2340	1496
389	3940	2421	1519
390	3758	2228	1530
391	3684	2169	1515
392	3860	2281	1579
393	3758	2201	1557
394	3675	2274	1401
395	3613	2171	1442
396	3659	2155	1504
397	3725	2205	1520
398	3703	2158	1545
399	3647	2077	1570
400	3752	2225	1527
401	3778	2282	1496
402	3634	2141	1493
403	3626	2110	1516
404	3956	2337	1619
405	3843	2301	1542
406	3963	2399	1564
407	3766	2211	1555
408	3862	2285	1577
409	3721	2216	1505
410	3589	2073	1516
411	3680	2121	1559
412	3722	2209	1513
413	3759	2246	1513
414	3763	2190	1573
415	3691	2111	1580
416	3810	2255	1555
417	3810	2255	1555
418	3588	2093	1495
419	3485	2011	1474
420	3677	2126	1551
421	3700	2151	1549
422	3576	2083	1493
423	3842	2287	1555
424	3891	2313	1578
425	3834	2305	1529
426	3627	2060	1567
427	3490	1955	1535
428	3690	2199	1491
429	4024	2506	1518
430	3785	2261	1524
431	3695	2116	1579
432	3851	2306	1545
433	4027	2413	1614
434	3848	2174	1674
435	3668	2011	1657
436	3906	2298	1608
437	3932	2382	1550
438	3618	2126	1492
439	3554	2036	1518
440	3826	2277	1549
441	3814	2283	1531
442	3572	2021	1551
443	3687	2041	1646
444	3889	2240	1649
445	3978	2400	1578
446	3786	2214	1572
447	3649	2083	1566
448	3954	2331	1623
449	4070	2441	1629
450	3936	2258	1678
451	3727	2040	1687
452	3783	2208	1575
453	3924	2325	1599
454	3781	2178	1603
455	3616	2077	1539
456	3764	2235	1529
457	3990	2393	1597
458	3825	2170	1655
459	3757	2079	1678
460	3974	2340	1634
461	3957	2392	1565
462	3810	2230	1580
463	3596	1990	1606
464	3756	2155	1601
465	3892	2304	1588
466	3661	2071	1590
467	3597	1980	1617
468	3881	2246	1635
469	4117	2450	1667
470	4020	2344	1676
471	3709	2082	1627
472	3795	2211	1584
473	3943	2408	1535
474	3829	2226	1603
475	3607	1984	1623
476	3733	2156	1577
477	3937	2335	1602
478	3848	2212	1636
479	3584	2002	1582
480	3873	2247	1626
481	4077	2410	1667
482	3983	2347	1636
483	3790	2140	1650
484	3913	2247	1666
485	3921	2300	1621
486	3774	2144	1630
487	3538	1942	1596
488	3850	2208	1642
489	3994	2347	1647
490	3696	2082	1614
491	3563	1955	1608
492	3893	2259	1634
493	4027	2397	1630
494	3774	2161	1613
495	3709	2135	1574
496	3973	2339	1634
497	3982	2313	1669
498	3699	2131	1568
499	3527	1967	1560
500	3795	2202	1593
501	4005	2386	1619
502	3742	2139	1603
503	3665	2037	1628
504	3924	2264	1660
505	3936	2324	1612
506	3891	2251	1640
507	3762	2113	1649
508	4063	2380	1683
509	4144	2516	1628
510	3869	2279	1590
511	3725	2036	1689
512	3946	2281	1665
513	4029	2406	1623
514	3903	2275	1628
515	3919	2237	1682
516	4025	2312	1713
517	3931	2282	1649
518	3796	2160	1636
519	3869	2159	1710
520	4069	2387	1682
521	3997	2383	1614
522	3837	2237	1600
523	3819	2199	1620
524	3923	2307	1616
525	4093	2456	1637
526	3862	2197	1665
527	3616	1973	1643
528	3906	2235	1671
529	4034	2369	1665
530	3855	2143	1712
531	3607	1942	1665
532	3756	2162	1594
533	3936	2313	1623
534	3850	2173	1677
535	4553	2828	1725
536	4422	2717	1705
537	4020	2375	1645
538	3717	2168	1549
539	3618	2028	1590
540	3764	2178	1586
541	3962	2370	1592
542	3821	2162	1659
543	3586	1950	1636
544	3846	2234	1612
545	4055	2429	1626
546	3818	2188	1630
547	3697	2073	1624
548	3974	2312	1662
549	4264	2563	1701
550	3914	2222	1692
551	3603	2000	1603
552	4175	2520	1655
553	4195	2522	1673
554	3964	2302	1662
555	3813	2104	1709
556	3929	2268	1661
557	3950	2289	1661
558	3729	2069	1660
559	3687	2025	1662
560	3836	2214	1622
561	4233	2544	1689
562	3930	2238	1692
563	3605	1980	1625
564	3895	2236	1659
565	4095	2398	1697
566	3868	2184	1684
567	3723	2073	1650
568	3931	2285	1646
569	4047	2371	1676
570	3822	2136	1686
571	3609	1980	1629
572	3881	2241	1640
573	3995	2338	1657
574	3799	2131	1668
575	3619	1973	1646
576	3934	2202	1732
577	4027	2354	1673
578	3866	2198	1668
579	3749	2127	1622
580	3923	2321	1602
581	4078	2396	1682
582	3733	2157	1576
583	3577	1947	1630
584	3792	2172	1620
585	3848	2245	1603
586	3882	2208	1674
587	3703	2082	1621
588	3891	2260	1631
589	4054	2363	1691
590	3924	2189	1735
591	3651	2024	1627
592	3747	2151	1596
593	3926	2296	1630
594	3655	2036	1619
595	3582	1940	1642
596	3767	2161	1606
597	4004	2336	1668
598	4003	2267	1736
599	3731	2058	1673
600	3877	2229	1648
601	3968	2317	1651
602	3830	2196	1634
603	3676	2083	1593
604	3853	2193	1660
605	3917	2260	1657
606	3702	2101	1601
607	3631	1994	1637
608	3969	2273	1696
609	3949	2294	1655
610	3827	2141	1686
611	3757	2079	1678
612	3861	2242	1619
613	3988	2313	1675
614	3964	2229	1735
615	3729	2064	1665
616	3872	2240	1632
617	3941	2361	1580
618	3749	2113	1636
619	3684	2028	1656
620	4137	2443	1694
621	4084	2439	1645
622	3834	2189	1645
623	3783	2065	1718
624	3857	2217	1640
625	3974	2315	1659
626	3837	2175	1662
627	3747	2054	1693
628	3994	2311	1683
629	4028	2363	1665
630	3879	2176	1703
631	3744	2014	1730
632	3946	2250	1696
633	4143	2414	1729
634	4138	2380	1758
635	3901	2148	1753
636	4130	2372	1758
637	4126	2359	1767
638	3928	2174	1754
639	3769	2036	1733
640	3941	2214	1727
641	4041	2264	1777
642	3813	2039	1774
643	3761	2004	1757
644	3875	2186	1689
645	4082	2322	1760
646	4240	2373	1867
647	4048	2205	1843
648	4110	2321	1789
649	4137	2368	1769
650	3781	2042	1739
651	3679	1938	1741
652	4026	2300	1726
653	4186	2407	1779
654	3995	2197	1798
655	3812	2037	1775
656	3957	2181	1776
657	4071	2287	1784
658	3970	2169	1801
659	3761	1977	1784
660	3915	2136	1779
661	4195	2392	1803
662	3958	2214	1744
663	3634	1978	1656
664	3829	2122	1707
665	3989	2256	1733
666	3769	2066	1703
667	3753	2019	1734
668	4020	2229	1791
669	4111	2270	1841
670	4003	2097	1906
671	3828	1977	1851
672	4024	2234	1790
673	4190	2385	1805
674	4151	2258	1893
675	3951	2093	1858
676	4035	2204	1831
677	4100	2270	1830
678	3953	2115	1838
679	3943	2087	1856
680	4101	2237	1864
681	4084	2239	1845
682	4046	2148	1898
683	3857	1994	1863
684	4188	2302	1886
685	4356	2456	1900
686	4041	2169	1872
687	3915	2069	1846
688	4032	2219	1813
689	4192	2317	1875
690	4081	2189	1892
691	3970	2089	1881
692	4130	2251	1879
693	4299	2386	1913
694	4002	2103	1899
695	3909	2007	1902
696	4101	2159	1942
697	4119	2215	1904
698	4021	2130	1891
699	3940	2041	1899
700	4457	2502	1955
701	4424	2479	1945
702	4083	2170	1913
703	3959	2041	1918
704	4299	2369	1930
705	4339	2435	1904
706	4201	2281	1920
707	3989	2064	1925
708	4127	2237	1890
709	4295	2378	1917
710	4046	2112	1934
711	3937	1996	1941
712	4189	2353	1836
713	4353	2488	1865
714	4038	2108	1930
715	3978	2022	1956
716	4200	2301	1899
717	4293	2382	1911
718	4229	2246	1983
719	4111	2076	2035
720	4142	2193	1949
721	4264	2297	1967
722	4336	2288	2048
723	4131	2101	2030
724	4278	2248	2030
725	4488	2430	2058
726	4232	2209	2023
727	4020	2034	1986
728	4262	2197	2065
729	4381	2290	2091
730	4197	2152	2045
731	4044	2002	2042
732	4477	2428	2049
733	4585	2472	2113
734	4397	2216	2181
735	4227	2097	2130
736	4396	2303	2093
737	4444	2366	2078
738	4354	2232	2122
739	4221	2096	2125
740	4598	2402	2196
741	4603	2465	2138
742	4251	2136	2115
743	4182	2003	2179
744	4467	2263	2204
745	4509	2346	2163
746	4383	2237	2146
747	4235	2053	2182
748	4403	2230	2173
749	4539	2330	2209
750	4332	2158	2174
751	4209	2079	2130
752	4411	2301	2110
753	4563	2350	2213
754	4301	2113	2188
755	4115	1929	2186
756	4447	2268	2179
757	4761	2462	2299
758	4520	2261	2259
759	4282	2077	2205
760	4487	2230	2257
761	4632	2365	2267
762	4435	2155	2280
763	4365	2057	2308
764	4517	2251	2266
765	4605	2310	2295
766	4456	2110	2346
767	4396	2012	2384
768	4716	2357	2359
769	4780	2476	2304
770	4516	2157	2359
771	4448	2061	2387
772	4609	2235	2374
773	4808	2364	2444
774	4616	2176	2440
775	4386	2017	2369
776	5046	2673	2373
777	5130	2648	2482
778	4646	2183	2463
779	4473	2088	2385
780	4801	2334	2467
781	4982	2479	2503
782	4766	2263	2503
783	4498	2054	2444
784	4638	2209	2429
785	4724	2264	2460
786	4755	2237	2518
787	4643	2095	2548
788	4790	2268	2522
789	4836	2311	2525
790	4609	2060	2549
791	4478	1961	2517
792	4833	2306	2527
793	5162	2531	2631
794	4898	2215	2683
795	4647	1987	2660
796	4895	2278	2617
797	4960	2364	2596
798	4717	2086	2631
799	4784	2136	2648
800	5014	2349	2665
801	4950	2380	2570
802	4758	2158	2600
803	4670	2017	2653
804	4961	2271	2690
805	5055	2389	2666
806	4778	2143	2635
807	4712	2025	2687
808	5056	2376	2680
809	5192	2443	2749
810	5085	2247	2838
811	5027	2228	2799
812	5165	2383	2782
813	5201	2444	2757
814	5155	2350	2805
815	4953	2158	2795
816	5204	2439	2765
817	5181	2442	2739
818	5057	2182	2875
819	5028	2140	2888
820	5145	2294	2851
821	5167	2343	2824
822	5314	2424	2890
823	5194	2264	2930
824	5174	2291	2883
825	5178	2317	2861
826	5053	2179	2874
827	5038	2162	2876
828	5313	2371	2942
829	5488	2492	2996
830	5166	2187	2979
831	5030	2055	2975
832	5258	2231	3027
833	5286	2336	2950
834	5096	2182	2914
835	5051	2062	2989
836	5404	2396	3008
837	5457	2479	2978
838	5230	2170	3060
839	5085	2047	3038
840	5362	2303	3059
841	5490	2346	3144
842	5246	2140	3106
843	5052	1993	3059
844	5355	2269	3086
845	5662	2529	3133
846	5482	2288	3194
847	5338	2114	3224
848	5524	2279	3245
849	5502	2333	3169
850	5417	2247	3170
851	5396	2189	3207
852	5489	2294	3195
853	5615	2402	3213
854	5452	2237	3215
855	5282	2063	3219
856	5623	2313	3310
857	5679	2366	3313
858	5533	2193	3340
859	5379	2015	3364
860	5593	2241	3352
861	5694	2361	3333
862	5571	2174	3397
863	5354	2015	3339
864	5543	2192	3351
865	5845	2400	3445
866	5639	2254	3385
867	5368	2048	3320
868	5626	2213	3413
869	5950	2423	3527
870	5686	2277	3409
871	5461	2055	3406
872	5607	2203	3404
873	5743	2304	3439
874	5588	2158	3430
875	5559	2098	3461
876	5749	2276	3473
877	5887	2378	3509
878	5744	2197	3547
879	5528	2065	3463
880	5738	2272	3466
881	5910	2375	3535
882	5834	2259	3575
883	5648	2057	3591
884	5847	2274	3573
885	5992	2417	3575
886	5731	2185	3546
887	5565	2050	3515
888	5715	2152	3563
889	5862	2246	3616
890	6054	2316	3738
891	5818	2163	3655
892	5902	2285	3617
893	6141	2383	3758
894	5928	2217	3711
895	5810	2105	3705
896	6030	2267	3763
897	6147	2295	3852
898	6168	2244	3924
899	5939	2086	3853
900	6125	2261	3864
901	6185	2308	3877
902	6028	2185	3843
903	5951	2126	3825
904	6252	2394	3858
905	6259	2359	3900
906	6122	2196	3926
907	5881	2045	3836
908	6141	2319	3822
909	6486	2477	4009
910	6164	2189	3975
911	5910	1983	3927
912	6159	2174	3985
913	6246	2309	3937
914	6062	2166	3896
915	5958	2006	3952
916	6280	2232	4048
917	6523	2399	4124
918	6306	2176	4130
919	6157	2078	4079
920	6305	2253	4052
921	6346	2339	4007
922	6098	2146	3952
923	6028	1959	4069
924	6191	2106	4085
925	6457	2306	4151
926	6293	2138	4155
927	6142	2014	4128
928	6425	2251	4174
929	6573	2423	4150
930	6359	2203	4156
931	6146	2053	4093
932	6355	2252	4103
933	6557	2448	4109
934	6349	2220	4129
935	6224	1982	4242
936	6377	2177	4200
937	6498	2313	4185
938	6299	2104	4195
939	6687	2395	4292
940	6821	2479	4342
941	6996	2596	4400
942	6473	2206	4267
943	6150	1908	4242
944	6582	2213	4369
945	6760	2408	4352
946	6520	2194	4326
947	6428	2101	4327
948	6494	2264	4230
949	6628	2379	4249
950	6658	2338	4320
951	6533	2207	4326
952	6585	2303	4282
953	6606	2359	4247
954	6558	2210	4348
955	6609	2140	4469
956	6802	2335	4467
957	7094	2619	4475
958	6615	2238	4377
959	6401	2082	4319
960	6634	2326	4308
961	6755	2406	4349
962	6653	2281	4372
963	6704	2307	4397
964	7043	2615	4428
965	6894	2444	4450
966	6498	2087	4411
967	6432	2036	4396
968	6834	2373	4461
969	6857	2373	4484
970	6573	2167	4406
971	6474	2085	4389
972	6563	2162	4401
973	6785	2327	4458
974	6767	2229	4538
975	6556	2064	4492
976	6734	2278	4456
977	6821	2298	4523
978	6583	2115	4468
979	6630	2122	4508
980	6919	2330	4589
981	6963	2385	4578
982	6629	2166	4463
983	6682	2082	4600
984	6968	2324	4644
985	6980	2351	4629
986	6885	2240	4645
987	6733	2102	4631
988	6836	2282	4554
989	6922	2368	4554
990	6653	2125	4528
991	6562	2029	4533
992	6846	2332	4514
993	7003	2435	4568
994	6769	2174	4595
995	6587	2026	4561
996	6897	2292	4605
997	7030	2364	4666
998	6684	2148	4536
999	6595	2148	4447
1000	6837	2266	4571
1001	6945	2289	4656
1002	6757	2129	4628
1003	6628	2008	4620
1004	6878	2309	4569
1005	6997	2390	4607
1006	6720	2123	4597
1007	6625	2027	4598
1008	6843	2274	4569
1009	6990	2405	4585
1010	7170	2462	4708
1011	6916	2244	4672
1012	6836	2226	4610
1013	7180	2543	4637
1014	6809	2250	4559
1015	6587	2041	4546
1016	6843	2255	4588
1017	6962	2340	4622
1018	6881	2206	4675
1019	6660	2031	4629
1020	6962	2273	4689
1021	7117	2397	4720
1022	7105	2303	4802
1023	7103	2200	4903
1024	7102	2305	4797
1025	7034	2331	4703
1026	6836	2126	4710
1027	6748	2052	4696
1028	7111	2383	4728
1029	7128	2395	4733
1030	7066	2251	4815
1031	7019	2148	4871
1032	7069	2265	4804
1033	7069	2331	4738
1034	7011	2236	4775
1035	6998	2107	4891
1036	7045	2216	4829
1037	7242	2421	4821
1038	7215	2357	4858
1039	7105	2218	4887
1040	7176	2339	4837
1041	7194	2440	4754
1042	7041	2241	4800
1043	6821	2065	4756
1044	6872	2094	4778
1045	7257	2420	4837
1046	7170	2280	4890
1047	6866	2060	4806
1048	7063	2320	4743
1049	7217	2457	4760
1050	6999	2253	4746
1051	6888	2133	4755
1052	7276	2474	4802
1053	7324	2467	4857
1054	7603	2739	4864
1055	7150	2347	4803
1056	7014	2236	4778
1057	7174	2416	4758
1058	7034	2248	4786
1059	6818	2045	4773
1060	7055	2287	4768
1061	7170	2397	4773
1062	6855	2158	4697
1063	6755	2132	4623
1064	6886	2267	4619
1065	6905	2370	4535
1066	6782	2211	4571
1067	6649	2044	4605
1068	7008	2345	4663
1069	7068	2386	4682
1070	7065	2248	4817
1071	7012	2140	4872
1072	7055	2192	4863
1073	7268	2384	4884
1074	7197	2263	4934
1075	6963	2022	4941
1076	7221	2334	4887
1077	7261	2415	4846
1078	7031	2186	4845
1079	7008	2158	4850
1080	7294	2417	4877
1081	7306	2383	4923
1082	7076	2225	4851
1083	6992	2064	4928
1084	7187	2238	4949
1085	7110	2251	4859
1086	7009	2166	4843
1087	6903	2074	4829
1088	7115	2271	4844
1089	7256	2372	4884
1090	7107	2176	4931
1091	7167	2166	5001
1092	7411	2376	5035
1093	7407	2412	4995
1094	7124	2178	4946
1095	6868	2024	4844
1096	6979	2213	4766
1097	7159	2393	4766
1098	7016	2238	4778
1099	6794	2034	4760
1100	6883	2121	4762
1101	7172	2381	4791
1102	7095	2219	4876
1103	6864	2093	4771
1104	7123	2275	4848
1105	7171	2306	4865
1106	6964	2126	4838
1107	6930	2045	4885
1108	7072	2218	4854
1109	7205	2274	4931
1110	7078	2117	4961
1111	7201	2210	4991
1112	7314	2375	4939
1113	7334	2419	4915
1114	7106	2188	4918
1115	6849	2008	4841
1116	6941	2148	4793
1117	7151	2279	4872
1118	7188	2255	4933
1119	7063	2114	4949
1120	7229	2211	5018
1121	7288	2272	5016
1122	7237	2241	4996
1123	7201	2161	5040
1124	7531	2421	5110
1125	7486	2422	5064
1126	7147	2134	5013
1127	7037	2017	5020
1128	7340	2213	5127
1129	7419	2265	5154
1130	7225	2083	5142
1131	7176	2030	5146
1132	7368	2202	5166
1133	7534	2350	5184
1134	7286	2147	5139
1135	7107	2014	5093
1136	7480	2348	5132
1137	7543	2436	5107
1138	7307	2194	5113
1139	7273	2072	5201
1140	7449	2286	5163
1141	7555	2313	5242
1142	7488	2208	5280
1143	7513	2236	5277
1144	7611	2341	5270
1145	7597	2322	5275
1146	7500	2219	5281
1147	7316	2066	5250
1148	7452	2198	5254
1149	7588	2295	5293
1150	7353	2112	5241
1151	7617	2229	5388
1152	7686	2258	5428
1153	7694	2297	5397
1154	7554	2198	5356
1155	7419	2114	5305
1156	7538	2273	5265
1157	7861	2557	5304
1158	7608	2252	5356
1159	7362	2035	5327
1160	7725	2354	5371
1161	7773	2420	5353
1162	7566	2175	5391
1163	7539	2094	5445
1164	7661	2237	5424
1165	7736	2392	5344
1166	7707	2229	5478
1167	7729	2091	5638
1168	8062	2368	5694
1169	8017	2397	5620
1170	7638	2122	5516
1171	7865	2291	5574
1172	8163	2526	5637
1173	8031	2493	5538
1174	7772	2218	5554
1175	7554	2044	5510
1176	7732	2264	5468
1177	7948	2330	5618
1178	7855	2166	5689
1179	7635	1969	5666
1180	7811	2129	5682
1181	8040	2350	5690
1182	7887	2175	5712
1183	7779	2031	5748
1184	7974	2261	5713
1185	8064	2301	5763
1186	7880	2165	5715
1187	7759	2025	5734
1188	7877	2117	5760
1189	8068	2300	5768
1190	8079	2216	5863
1191	7903	2052	5851
1192	8060	2265	5795
1193	8165	2345	5820
1194	7951	2102	5849
1195	7870	1992	5878
1196	8100	2174	5926
1197	8241	2347	5894
1198	8065	2164	5901
1199	8002	2134	5868
1200	8329	2452	5877
1201	8491	2518	5973
1202	8150	2153	5997
1203	8106	2086	6020
1204	8330	2336	5994
1205	8510	2526	5984
1206	8367	2241	6126
1207	8169	2053	6116
1208	8195	2160	6035
1209	8255	2290	5965
1210	8235	2208	6027
1211	8225	2122	6103
1212	8361	2253	6108
1213	8464	2360	6104
1214	8281	2188	6093
1215	8127	2069	6058
1216	8316	2219	6097
1217	8499	2355	6144
1218	8411	2218	6193
1219	8319	2091	6228
1220	8523	2283	6240
1221	8634	2369	6265
1222	8392	2212	6180
1223	8229	2069	6160
1224	8476	2226	6250
1225	8599	2297	6302
1226	8461	2102	6359
1227	8295	1948	6347
1228	8622	2346	6276
1229	8830	2439	6391
1230	8575	2197	6378
1231	8446	2083	6363
1232	8648	2292	6356
1233	8726	2317	6409
1234	8616	2155	6461
1235	8545	2086	6459
1236	8833	2326	6507
1237	8963	2387	6576
1238	8761	2157	6604
1239	8532	1943	6589
1240	8835	2227	6608
1241	9013	2458	6555
1242	8790	2173	6617
1243	8700	2019	6681
1244	9020	2252	6768
1245	9232	2406	6826
1246	8923	2162	6761
1247	8863	2099	6764
1248	9107	2310	6797
1249	9085	2346	6739
1250	8933	2137	6796
1251	8939	2105	6834
1252	9037	2246	6791
1253	9047	2259	6788
1254	8989	2157	6832
1255	8953	2107	6846
1256	9200	2345	6855
1257	9260	2346	6914
1258	9002	2107	6895
1259	8897	2002	6895
1260	9125	2209	6916
1261	9258	2279	6979
