index	original	background	difference
1870	2474	0	2474
1871	2491	0	2491
1872	2509	0	2509
1873	2481	0	2481
1874	2441	0	2441
1875	2448	0	2448
1876	2430	0	2430
1877	2430	0	2430
1878	2463	0	2463
1879	2419	0	2419
1880	2435	0	2435
1881	2475	0	2475
1882	2465	0	2465
1883	2475	0	2475
1884	2502	0	2502
1885	2437	0	2437
1886	2416	0	2416
1887	2386	0	2386
1888	2467	0	2467
1889	2519	0	2519
1890	2466	0	2466
1891	2407	0	2407
1892	2411	0	2411
1893	2412	0	2412
1894	2417	0	2417
1895	2485	0	2485
1896	2447	0	2447
1897	2433	0	2433
1898	2483	0	2483
1899	2477	0	2477
1900	2478	0	2478
1901	2449	0	2449
1902	2396	0	2396
1903	2390	0	2390
1904	2389	0	2389
1905	2392	0	2392
1906	2449	0	2449
1907	2419	0	2419
1908	2396	0	2396
1909	2398	0	2398
1910	2380	0	2380
1911	2385	0	2385
1912	2347	0	2347
1913	2377	0	2377
1914	2386	0	2386
1915	2383	0	2383
1916	2396	0	2396
1917	2395	0	2395
1918	2393	0	2393
1919	2389	0	2389
1920	2431	0	2431
1921	2399	0	2399
1922	2325	0	2325
1923	2337	0	2337
1924	2397	0	2397
1925	2327	0	2327
1926	2337	0	2337
1927	2397	0	2397
1928	2433	0	2433
1929	2388	0	2388
1930	2381	0	2381
1931	2381	0	2381
1932	2350	0	2350
1933	2324	0	2324
1934	2332	0	2332
1935	2344	0	2344
1936	2322	0	2322
1937	2328	0	2328
1938	2350	0	2350
1939	2298	0	2298
1940	2310	0	2310
1941	2325	0	2325
1942	2342	0	2342
1943	2332	0	2332
1944	2304	0	2304
1945	2296	0	2296
1946	2321	0	2321
1947	2343	0	2343
1948	2358	0	2358
1949	2328	0	2328
1950	2314	0	2314
1951	2334	0	2334
1952	2364	0	2364
1953	2346	0	2346
1954	2354	0	2354
1955	2326	0	2326
1956	2320	0	2320
1957	2321	0	2321
1958	2291	0	2291
1959	2281	0	2281
1960	2298	0	2298
1961	2289	0	2289
1962	2296	0	2296
1963	2349	0	2349
1964	2331	0	2331
1965	2292	0	2292
1966	2262	0	2262
1967	2273	0	2273
1968	2309	0	2309
1969	2307	0	2307
1970	2299	0	2299
1971	2313	0	2313
1972	2265	0	2265
1973	2268	0	2268
1974	2272	0	2272
1975	2254	0	2254
1976	2214	0	2214
1977	2277	0	2277
1978	2304	0	2304
1979	2245	0	2245
1980	2283	0	2283
1981	2287	0	2287
1982	2282	0	2282
1983	2258	0	2258
1984	2264	0	2264
1985	2363	0	2363
1986	2319	0	2319
1987	2265	0	2265
1988	2292	0	2292
1989	2313	0	2313
1990	2319	0	2319
1991	2304	0	2304
1992	2275	0	2275
1993	2329	0	2329
1994	2285	0	2285
1995	2259	0	2259
1996	2247	0	2247
1997	2247	0	2247
1998	2261	0	2261
1999	2288	0	2288
2000	2264	0	2264
2001	2225	0	2225
2002	2250	0	2250
2003	2257	0	2257
2004	2300	0	2300
2005	2282	0	2282
2006	2259	0	2259
2007	2253	0	2253
2008	2271	0	2271
2009	2219	0	2219
2010	2272	0	2272
2011	2297	0	2297
2012	2292	0	2292
2013	2310	0	2310
2014	2268	0	2268
2015	2247	0	2247
2016	2279	0	2279
2017	2301	0	2301
2018	2306	0	2306
2019	2268	0	2268
2020	2295	0	2295
2021	2290	0	2290
2022	2305	0	2305
2023	2292	0	2292
2024	2340	0	2340
2025	2314	0	2314
2026	2274	0	2274
2027	2326	0	2326
2028	2273	0	2273
2029	2246	0	2246
2030	2275	0	2275
2031	2303	0	2303
2032	2291	0	2291
2033	2312	0	2312
2034	2291	0	2291
2035	2254	0	2254
2036	2258	0	2258
2037	2296	0	2296
2038	2285	0	2285
2039	2307	0	2307
2040	2292	0	2292
2041	2259	0	2259
2042	2295	0	2295
2043	2314	0	2314
2044	2297	0	2297
2045	2309	0	2309
2046	2288	0	2288
2047	2246	0	2246
2048	2299	0	2299
2049	2342	0	2342
2050	2311	0	2311
2051	2278	0	2278
2052	2330	0	2330
2053	2373	0	2373
2054	2324	0	2324
2055	2339	0	2339
2056	2376	0	2376
2057	2352	0	2352
2058	2302	0	2302
2059	2307	0	2307
2060	2275	0	2275
2061	2272	0	2272
2062	2303	0	2303
2063	2313	0	2313
2064	2334	0	2334
2065	2339	0	2339
2066	2328	0	2328
2067	2299	0	2299
2068	2276	0	2276
2069	2335	0	2335
2070	2369	0	2369
2071	2304	0	2304
2072	2313	0	2313
2073	2347	0	2347
2074	2368	0	2368
2075	2321	0	2321
2076	2316	0	2316
2077	2320	0	2320
2078	2315	0	2315
2079	2329	0	2329
2080	2365	0	2365
2081	2334	0	2334
2082	2314	0	2314
2083	2327	0	2327
2084	2319	0	2319
2085	2311	0	2311
2086	2306	0	2306
2087	2324	0	2324
2088	2316	0	2316
2089	2325	0	2325
2090	2316	0	2316
2091	2339	0	2339
2092	2360	0	2360
2093	2343	0	2343
2094	2361	0	2361
2095	2403	0	2403
2096	2397	0	2397
2097	2353	0	2353
2098	2364	0	2364
2099	2403	0	2403
2100	2409	0	2409
2101	2394	0	2394
2102	2404	0	2404
2103	2404	0	2404
2104	2405	0	2405
2105	2393	0	2393
2106	2364	0	2364
2107	2344	0	2344
2108	2371	0	2371
2109	2362	0	2362
2110	2401	0	2401
2111	2397	0	2397
2112	2398	0	2398
2113	2413	0	2413
2114	2430	0	2430
2115	2421	0	2421
2116	2461	0	2461
2117	2436	0	2436
2118	2429	0	2429
2119	2450	0	2450
2120	2473	0	2473
2121	2468	0	2468
2122	2495	0	2495
2123	2492	0	2492
2124	2513	0	2513
2125	2489	0	2489
2126	2463	0	2463
2127	2438	0	2438
2128	2437	0	2437
2129	2443	0	2443
2130	2439	0	2439
2131	2438	0	2438
2132	2459	0	2459
2133	2441	0	2441
2134	2450	0	2450
2135	2469	0	2469
2136	2461	0	2461
2137	2463	0	2463
2138	2478	0	2478
2139	2441	0	2441
2140	2468	0	2468
2141	2492	0	2492
2142	2519	0	2519
2143	2539	0	2539
2144	2538	0	2538
2145	2516	0	2516
2146	2550	0	2550
2147	2556	0	2556
2148	2556	0	2556
2149	2583	0	2583
2150	2597	0	2597
2151	2578	0	2578
2152	2627	0	2627
2153	2668	0	2668
2154	2639	0	2639
2155	2643	0	2643
2156	2641	0	2641
2157	2654	0	2654
2158	2651	0	2651
2159	2702	0	2702
2160	2718	0	2718
2161	2834	0	2834
2162	2844	0	2844
2163	2851	0	2851
2164	2891	0	2891
2165	3025	0	3025
2166	3092	0	3092
2167	3161	0	3161
2168	3205	0	3205
2169	3201	0	3201
2170	3176	0	3176
2171	3150	0	3150
2172	3208	0	3208
2173	3208	0	3208
2174	3196	0	3196
2175	3243	0	3243
2176	3149	0	3149
2177	3065	0	3065
2178	2985	0	2985
2179	2951	0	2951
2180	2962	0	2962
2181	2951	0	2951
2182	2880	0	2880
2183	2751	0	2751
2184	2655	0	2655
2185	2654	0	2654
2186	2609	0	2609
2187	2565	0	2565
