index	original	background	difference
1245	7112	2406	4706
1246	6837	2162	4675
1247	6778	2099	4679
1248	7062	2310	4752
1249	7042	2346	4696
1250	6919	2137	4782
1251	6919	2105	4814
1252	6996	2246	4750
1253	6995	2259	4736
1254	6925	2157	4768
1255	6896	2107	4789
1256	7075	2345	4730
1257	7053	2346	4707
1258	6902	2107	4795
1259	6878	2002	4876
1260	7013	2209	4804
1261	7130	2279	4851
1262	7225	2356	4869
1263	6981	2140	4841
1264	7157	2270	4887
1265	7247	2306	4941
1266	7099	2172	4927
1267	7035	2077	4958
1268	7172	2265	4907
1269	7283	2360	4923
1270	7055	2090	4965
1271	6981	2018	4963
1272	7875	2800	5075
1273	7710	2613	5097
1274	7289	2199	5090
1275	7107	2020	5087
1276	7260	2170	5090
1277	7415	2318	5097
1278	7195	2147	5048
1279	7196	2074	5122
1280	7508	2336	5172
1281	7474	2322	5152
1282	7423	2231	5192
1283	7269	2074	5195
1284	7405	2231	5174
1285	7458	2338	5120
1286	7275	2148	5127
1287	7257	2081	5176
1288	7545	2294	5251
1289	7663	2413	5250
1290	7482	2223	5259
1291	7387	2090	5297
1292	7724	2336	5388
1293	7688	2376	5312
1294	7420	2080	5340
1295	7319	1955	5364
1296	8031	2609	5422
1297	8082	2672	5410
1298	7535	2230	5305
1299	7576	2150	5426
1300	7771	2297	5474
1301	7913	2380	5533
1302	7761	2168	5593
1303	7587	2037	5550
1304	7902	2322	5580
1305	8002	2461	5541
1306	7729	2209	5520
1307	7811	2127	5684
1308	7964	2318	5646
1309	8012	2473	5539
1310	7803	2231	5572
1311	7763	2073	5690
1312	8070	2328	5742
1313	8118	2314	5804
1314	8075	2227	5848
1315	7989	2166	5823
1316	8178	2337	5841
1317	8133	2354	5779
1318	7933	2142	5791
1319	7862	2012	5850
1320	8159	2251	5908
1321	8491	2486	6005
1322	8158	2199	5959
1323	7847	1991	5856
1324	8124	2188	5936
1325	8233	2234	5999
1326	8179	2101	6078
1327	8087	1996	6091
1328	8292	2259	6033
1329	8504	2421	6083
1330	8265	2224	6041
1331	8021	2001	6020
1332	8215	2165	6050
1333	8495	2371	6124
1334	8336	2163	6173
1335	8171	2014	6157
1336	8471	2263	6208
1337	8547	2353	6194
1338	8335	2162	6173
1339	8188	2013	6175
1340	8516	2250	6266
1341	8652	2383	6269
1342	8418	2153	6265
1343	8390	2021	6369
1344	8490	2208	6282
1345	8707	2338	6369
1346	8818	2301	6517
1347	8597	2147	6450
1348	8722	2204	6518
1349	8771	2270	6501
1350	8501	2116	6385
1351	8466	1973	6493
1352	9020	2397	6623
1353	8996	2408	6588
1354	8674	2075	6599
1355	8687	2037	6650
1356	8878	2233	6645
1357	8945	2295	6650
1358	8988	2268	6720
1359	8987	2216	6771
1360	8970	2270	6700
1361	8944	2333	6611
1362	8894	2169	6725
1363	8820	2027	6793
1364	9179	2304	6875
1365	9261	2417	6844
1366	9138	2244	6894
1367	9057	2075	6982
1368	9266	2308	6958
1369	9362	2392	6970
1370	9220	2208	7012
1371	9000	2066	6934
1372	9227	2287	6940
1373	9564	2466	7098
1374	9367	2257	7110
1375	9231	2075	7156
1376	9381	2257	7124
1377	9353	2282	7071
1378	9324	2197	7127
1379	9286	2113	7173
1380	9425	2228	7197
1381	9437	2299	7138
1382	9332	2154	7178
1383	9140	2024	7116
1384	9333	2215	7118
1385	9498	2341	7157
1386	9339	2127	7212
1387	9274	2015	7259
1388	9818	2460	7358
1389	9865	2541	7324
1390	9508	2249	7259
1391	9543	2153	7390
1392	9718	2308	7410
1393	9768	2376	7392
1394	9478	2120	7358
1395	9333	1952	7381
1396	9577	2215	7362
1397	9786	2396	7390
1398	9651	2165	7486
1399	9758	2139	7619
1400	9924	2307	7617
1401	10048	2360	7688
1402	9777	2148	7629
1403	9821	2110	7711
1404	9934	2250	7684
1405	10052	2318	7734
1406	9883	2107	7776
1407	9828	2024	7804
1408	9984	2128	7856
1409	10165	2305	7860
1410	10132	2198	7934
1411	10007	2039	7968
1412	10107	2176	7931
1413	10193	2341	7852
1414	10243	2225	8018
1415	10225	2150	8075
1416	10438	2295	8143
1417	10543	2349	8194
1418	10520	2293	8227
1419	10459	2164	8295
1420	10402	2233	8169
1421	10608	2367	8241
1422	10438	2148	8290
1423	10391	2065	8326
1424	10761	2403	8358
1425	10881	2454	8427
1426	10552	2129	8423
1427	10377	1983	8394
1428	10846	2319	8527
1429	10859	2344	8515
1430	10541	2108	8433
1431	10459	2034	8425
1432	10692	2249	8443
1433	10823	2392	8431
1434	10671	2180	8491
1435	10715	2084	8631
1436	11127	2443	8684
1437	11163	2512	8651
1438	10858	2223	8635
1439	10880	2140	8740
1440	11196	2446	8750
1441	11108	2397	8711
1442	10829	2109	8720
1443	10667	2021	8646
1444	11113	2329	8784
1445	11155	2358	8797
1446	10806	2080	8726
1447	10806	1978	8828
1448	11051	2217	8834
1449	11096	2286	8810
1450	11015	2206	8809
1451	10827	2063	8764
1452	10988	2201	8787
1453	11036	2214	8822
1454	10859	2004	8855
1455	10801	1985	8816
1456	11060	2296	8764
1457	11162	2331	8831
1458	10903	2121	8782
1459	10755	1959	8796
1460	11158	2261	8897
1461	11260	2397	8863
1462	10893	2118	8775
1463	10923	2110	8813
1464	11102	2232	8870
1465	11140	2280	8860
1466	11193	2298	8895
1467	10998	2135	8863
1468	11237	2327	8910
1469	11428	2436	8992
1470	11173	2195	8978
1471	10929	2025	8904
1472	11298	2253	9045
1473	11323	2302	9021
1474	11171	2161	9010
1475	11083	2042	9041
1476	11431	2298	9133
1477	11558	2417	9141
1478	11233	2154	9079
1479	11070	2062	9008
1480	11270	2214	9056
1481	11344	2285	9059
1482	11218	2200	9018
1483	11318	2154	9164
1484	11591	2336	9255
1485	11686	2445	9241
1486	11584	2338	9246
1487	11396	2159	9237
1488	11527	2245	9282
1489	11532	2284	9248
1490	11320	2101	9219
1491	11552	2242	9310
1492	11679	2353	9326
1493	11722	2291	9431
1494	11642	2064	9578
1495	11411	2018	9393
1496	11699	2318	9381
1497	11780	2305	9475
1498	11543	2103	9440
1499	11392	1994	9398
1500	11694	2222	9472
1501	11842	2355	9487
1502	11627	2151	9476
1503	11537	2062	9475
1504	11779	2304	9475
1505	11925	2456	9469
1506	11702	2200	9502
1507	11566	2012	9554
1508	11602	2105	9497
1509	11982	2439	9543
1510	11651	2179	9472
1511	11515	1972	9543
1512	11757	2251	9506
1513	11875	2405	9470
1514	11800	2301	9499
1515	11590	2114	9476
1516	11843	2322	9521
1517	11947	2394	9553
1518	11823	2252	9571
1519	11568	2053	9515
1520	11766	2274	9492
1521	12037	2465	9572
1522	11773	2315	9458
1523	11536	2068	9468
1524	11655	2134	9521
1525	11876	2270	9606
1526	11832	2206	9626
1527	11678	2044	9634
1528	11741	2166	9575
1529	11890	2247	9643
1530	11737	2107	9630
1531	11614	2136	9478
1532	11772	2296	9476
1533	11778	2306	9472
1534	11764	2175	9589
1535	11823	2154	9669
1536	11866	2210	9656
1537	11975	2299	9676
1538	12000	2300	9700
1539	11788	2184	9604
1540	11838	2368	9470
1541	11922	2379	9543
1542	11921	2361	9560
1543	11911	2322	9589
1544	11935	2292	9643
1545	11849	2247	9602
1546	11584	2061	9523
1547	11657	2033	9624
1548	11832	2243	9589
1549	11927	2313	9614
1550	11739	2150	9589
1551	11473	1977	9496
1552	11818	2319	9499
1553	11934	2463	9471
1554	11622	2154	9468
1555	11550	2036	9514
1556	11774	2200	9574
1557	12013	2400	9613
1558	11611	2116	9495
1559	11564	2015	9549
1560	11744	2189	9555
1561	12002	2367	9635
1562	11799	2203	9596
1563	11713	2081	9632
1564	11841	2246	9595
1565	11865	2315	9550
1566	11713	2139	9574
1567	11518	2042	9476
1568	12003	2508	9495
1569	12080	2518	9562
1570	11514	2146	9368
1571	11304	2057	9247
1572	12390	3058	9332
1573	12175	2799	9376
1574	11474	2133	9341
1575	11460	2062	9398
1576	11925	2509	9416
1577	11786	2439	9347
1578	11633	2207	9426
1579	11673	2216	9457
1580	11622	2302	9320
1581	11601	2346	9255
1582	11404	2127	9277
1583	11351	2033	9318
1584	11507	2122	9385
1585	11495	2239	9256
1586	11383	2171	9212
1587	11287	2067	9220
1588	11439	2220	9219
1589	11577	2381	9196
1590	11205	2170	9035
1591	11033	1989	9044
1592	11335	2234	9101
1593	11435	2261	9174
1594	11321	2120	9201
1595	11426	2194	9232
1596	11992	2696	9296
1597	11655	2516	9139
1598	11226	2152	9074
1599	11130	2026	9104
1600	11333	2244	9089
1601	11406	2249	9157
1602	11304	2207	9097
1603	11316	2145	9171
1604	11496	2260	9236
1605	11429	2272	9157
1606	11323	2125	9198
1607	11415	2095	9320
1608	11531	2274	9257
1609	11468	2256	9212
1610	11290	2083	9207
1611	11199	2013	9186
1612	11531	2271	9260
1613	11550	2307	9243
1614	11503	2220	9283
1615	11338	2033	9305
1616	11578	2270	9308
1617	11564	2351	9213
1618	11462	2306	9156
1619	11422	2183	9239
1620	11613	2339	9274
1621	11670	2390	9280
1622	11342	2134	9208
1623	11284	2042	9242
1624	11819	2442	9377
1625	11709	2469	9240
1626	11447	2191	9256
1627	11221	2054	9167
1628	11702	2492	9210
1629	11822	2581	9241
1630	11458	2218	9240
1631	11192	1995	9197
1632	11547	2306	9241
1633	11554	2322	9232
1634	11396	2166	9230
1635	11251	2055	9196
1636	11498	2212	9286
1637	11422	2242	9180
1638	11225	2081	9144
1639	11305	2059	9246
1640	11725	2437	9288
1641	11724	2474	9250
1642	11428	2254	9174
1643	11179	2024	9155
1644	11282	2165	9117
1645	11392	2255	9137
1646	11395	2163	9232
1647	11220	2027	9193
1648	11355	2276	9079
1649	11441	2355	9086
1650	11297	2121	9176
1651	11220	2017	9203
1652	11435	2259	9176
1653	11528	2327	9201
1654	11304	2061	9243
1655	11150	2007	9143
1656	11199	2175	9024
1657	11222	2188	9034
1658	11235	2117	9118
1659	11155	2056	9099
1660	11435	2347	9088
1661	11698	2551	9147
1662	11320	2251	9069
1663	11106	2063	9043
1664	11409	2282	9127
1665	11529	2343	9186
1666	11249	2205	9044
1667	11164	2147	9017
1668	11362	2264	9098
1669	11374	2311	9063
1670	11293	2189	9104
1671	11282	2143	9139
1672	11406	2273	9133
1673	11381	2308	9073
1674	11248	2139	9109
1675	11155	1986	9169
1676	11433	2191	9242
1677	11613	2302	9311
1678	11381	2173	9208
1679	11142	2052	9090
1680	11524	2358	9166
1681	11610	2458	9152
1682	11354	2202	9152
1683	11156	2014	9142
1684	11472	2324	9148
1685	11613	2361	9252
1686	11225	2076	9149
1687	11268	2102	9166
1688	11499	2248	9251
1689	11458	2261	9197
1690	11407	2155	9252
1691	11306	2074	9232
1692	11535	2336	9199
1693	11535	2333	9202
1694	11273	2066	9207
1695	11214	2042	9172
1696	11487	2237	9250
1697	11582	2314	9268
1698	11332	2162	9170
1699	11276	2089	9187
1700	11678	2376	9302
1701	11847	2466	9381
1702	11388	2141	9247
1703	11181	2063	9118
1704	11344	2210	9134
1705	11553	2312	9241
1706	11332	2129	9203
1707	11223	2072	9151
1708	11591	2344	9247
1709	11774	2505	9269
1710	11679	2361	9318
1711	11479	2130	9349
1712	11638	2292	9346
1713	11742	2412	9330
1714	11548	2185	9363
1715	11277	1974	9303
1716	11405	2193	9212
1717	11633	2306	9327
1718	11531	2158	9373
1719	11469	2093	9376
1720	11684	2338	9346
1721	11608	2343	9265
1722	11505	2160	9345
1723	11385	2043	9342
1724	11716	2302	9414
1725	11862	2405	9457
1726	11577	2173	9404
1727	11480	2048	9432
1728	11598	2082	9516
1729	11786	2320	9466
1730	11584	2142	9442
1731	11597	2064	9533
1732	11754	2251	9503
1733	11712	2257	9455
1734	11557	2084	9473
1735	11471	1949	9522
1736	11668	2124	9544
1737	11998	2349	9649
1738	11889	2275	9614
1739	11633	2099	9534
1740	11840	2237	9603
1741	11872	2307	9565
1742	11856	2191	9665
1743	11742	2101	9641
1744	11657	2223	9434
1745	11788	2265	9523
1746	11679	2116	9563
1747	11892	2092	9800
1748	11988	2240	9748
1749	12053	2309	9744
1750	11861	2116	9745
1751	11573	1960	9613
1752	11894	2179	9715
1753	12139	2349	9790
1754	11840	2187	9653
1755	11608	2007	9601
1756	11864	2250	9614
1757	12052	2339	9713
1758	11819	2144	9675
1759	11621	1993	9628
1760	11878	2183	9695
1761	11977	2227	9750
1762	11866	2138	9728
1763	11734	2017	9717
1764	12024	2287	9737
1765	12194	2379	9815
1766	11890	2114	9776
1767	11764	2032	9732
1768	11936	2155	9781
1769	12016	2246	9770
1770	11860	2155	9705
1771	11904	2132	9772
1772	12173	2307	9866
1773	12447	2430	10017
1774	12285	2337	9948
1775	11990	2098	9892
1776	12144	2229	9915
1777	12239	2289	9950
1778	11993	2060	9933
1779	11917	1953	9964
1780	12130	2130	10000
1781	12182	2246	9936
1782	12243	2244	9999
1783	12076	2097	9979
1784	12160	2126	10034
1785	12517	2362	10155
1786	12371	2249	10122
1787	12087	1998	10089
1788	12295	2225	10070
1789	12356	2359	9997
1790	12378	2239	10139
1791	12209	2057	10152
1792	12182	2142	10040
1793	12449	2371	10078
1794	12234	2126	10108
1795	12007	1983	10024
1796	12311	2252	10059
1797	12484	2338	10146
1798	12276	2241	10035
1799	12266	2159	10107
1800	12545	2333	10212
1801	12568	2324	10244
1802	12222	2066	10156
1803	12225	2004	10221
1804	12413	2185	10228
1805	12849	2514	10335
1806	12554	2213	10341
1807	12309	1967	10342
1808	12562	2214	10348
1809	12550	2188	10362
1810	12526	2083	10443
1811	12397	2017	10380
1812	12535	2118	10417
1813	12917	2394	10523
1814	12757	2299	10458
1815	12489	2067	10422
1816	12774	2351	10423
1817	12822	2450	10372
1818	12656	2248	10408
1819	12415	2030	10385
1820	12558	2136	10422
1821	12700	2241	10459
1822	12626	2161	10465
1823	12297	1999	10298
1824	12552	2215	10337
1825	12807	2336	10471
1826	12688	2106	10582
1827	12660	2105	10555
1828	13071	2520	10551
1829	12920	2415	10505
1830	12687	2194	10493
1831	12513	2031	10482
1832	12706	2285	10421
1833	12746	2342	10404
1834	12605	2104	10501
1835	12449	1971	10478
1836	12606	2166	10440
1837	12828	2306	10522
1838	12974	2292	10682
1839	12658	2106	10552
1840	12686	2180	10506
1841	12756	2233	10523
1842	12484	2075	10409
1843	12492	1997	10495
1844	12713	2168	10545
1845	12841	2315	10526
1846	12544	2072	10472
1847	12447	1994	10453
1848	12635	2159	10476
1849	12690	2239	10451
1850	12543	2124	10419
1851	12448	2017	10431
1852	12523	2133	10390
1853	12591	2247	10344
1854	12610	2161	10449
1855	12447	2009	10438
1856	12617	2234	10383
1857	12753	2360	10393
1858	12506	2160	10346
1859	12377	2014	10363
1860	12479	2169	10310
1861	12607	2300	10307
1862	12433	2119	10314
1863	12232	1957	10275
1864	12489	2235	10254
1865	12764	2521	10243
1866	12416	2160	10256
1867	12146	1921	10225
1868	12397	2210	10187
1869	12615	2370	10245
1870	12253	2051	10202
1871	12083	1934	10149
1872	12459	2306	10153
1873	12407	2293	10114
1874	12044	1940	10104
1875	11932	1820	10112
1876	12433	2341	10092
1877	12398	2409	9989
1878	12022	2036	9986
1879	11815	1889	9926
1880	12332	2314	10018
1881	12497	2423	10074
1882	11985	2063	9922
1883	11822	1917	9905
1884	12129	2234	9895
1885	12167	2308	9859
1886	11736	1990	9746
1887	11583	1856	9727
1888	12015	2292	9723
1889	12164	2438	9726
1890	11978	2153	9825
1891	11648	1949	9699
1892	11953	2254	9699
1893	11929	2284	9645
1894	11578	2041	9537
1895	11520	1898	9622
1896	11950	2217	9733
1897	12053	2354	9699
1898	11779	2105	9674
1899	11566	1922	9644
1900	11736	2168	9568
1901	11868	2272	9596
1902	11700	2062	9638
1903	11422	1883	9539
1904	11658	2078	9580
1905	11659	2216	9443
1906	11497	2002	9495
1907	11424	1924	9500
1908	11669	2209	9460
1909	11808	2355	9453
1910	11612	2070	9542
1911	11467	1910	9557
1912	11621	2144	9477
1913	11686	2329	9357
1914	11623	2219	9404
1915	11555	2177	9378
1916	11772	2364	9408
1917	11714	2383	9331
1918	11396	2140	9256
1919	11149	1946	9203
1920	11354	2230	9124
1921	11529	2346	9183
1922	11160	2022	9138
1923	11117	1962	9155
1924	11407	2286	9121
1925	11342	2267	9075
1926	10997	1998	8999
1927	11154	1989	9165
1928	11437	2267	9170
1929	11518	2443	9075
1930	11110	2060	9050
1931	10809	1881	8928
1932	11099	2208	8891
1933	11252	2278	8974
1934	10816	2023	8793
1935	10746	1941	8805
1936	10896	2163	8733
1937	11243	2470	8773
1938	11016	2185	8831
1939	10616	1865	8751
1940	10852	2144	8708
1941	10925	2326	8599
1942	10685	2121	8564
1943	10384	1897	8487
1944	10613	2131	8482
1945	10757	2303	8454
1946	10448	2059	8389
1947	10334	1905	8429
1948	10638	2223	8415
1949	10739	2332	8407
1950	10451	2076	8375
1951	10280	1941	8339
1952	10577	2238	8339
1953	10671	2319	8352
1954	10444	2132	8312
1955	10195	1926	8269
1956	10452	2125	8327
1957	10634	2281	8353
1958	10351	2030	8321
1959	10304	2026	8278
1960	10484	2272	8212
1961	10449	2278	8171
1962	10171	2014	8157
1963	9969	1875	8094
1964	10162	2089	8073
1965	10391	2305	8086
1966	10101	2100	8001
1967	10044	1978	8066
1968	10337	2269	8068
1969	10381	2363	8018
1970	10101	2064	8037
1971	9805	1856	7949
1972	9867	2005	7862
1973	10237	2309	7928
1974	9963	2056	7907
1975	9673	1861	7812
1976	9851	2069	7782
1977	10246	2330	7916
1978	10183	2213	7970
1979	9905	2045	7860
1980	10202	2303	7899
1981	10294	2376	7918
1982	9954	2127	7827
1983	9692	1952	7740
1984	9971	2213	7758
1985	10327	2500	7827
1986	10012	2212	7800
1987	9522	1866	7656
1988	9757	2095	7662
1989	10014	2406	7608
1990	9634	2098	7536
1991	9501	1955	7546
1992	9846	2269	7577
1993	9973	2412	7561
1994	9587	2043	7544
1995	9483	1881	7602
1996	9763	2150	7613
1997	9788	2279	7509
1998	9461	1977	7484
1999	9416	1911	7505
2000	9663	2193	7470
2001	9650	2283	7367
2002	9228	1962	7266
2003	9375	1961	7414
2004	9793	2300	7493
2005	9823	2404	7419
2006	9344	2103	7241
2007	9184	1933	7251
2008	9749	2336	7413
2009	9820	2403	7417
2010	9729	2368	7361
2011	9498	2161	7337
2012	9524	2238	7286
2013	9704	2391	7313
2014	9392	2108	7284
2015	9122	1880	7242
2016	9474	2193	7281
2017	9564	2320	7244
2018	9248	2032	7216
2019	9094	1874	7220
2020	9438	2167	7271
2021	9653	2362	7291
2022	9195	2027	7168
2023	9146	1923	7223
2024	9423	2276	7147
2025	9395	2321	7074
2026	9240	2122	7118
2027	9279	2044	7235
2028	9323	2211	7112
2029	9363	2242	7121
2030	9185	2010	7175
2031	9050	1919	7131
2032	9386	2244	7142
2033	9515	2336	7179
2034	9477	2292	7185
2035	9112	2033	7079
2036	9183	2184	6999
2037	9607	2442	7165
2038	9282	2103	7179
2039	9023	1936	7087
2040	9154	2190	6964
2041	9271	2283	6988
2042	9157	2079	7078
2043	8951	1904	7047
2044	9260	2227	7033
2045	9581	2491	7090
2046	9190	2148	7042
2047	8934	1878	7056
2048	9170	2172	6998
2049	9288	2325	6963
2050	8933	2010	6923
2051	8856	1887	6969
2052	9373	2273	7100
2053	9456	2439	7017
2054	9038	2099	6939
2055	8946	1948	6998
2056	9277	2271	7006
2057	9257	2255	7002
2058	8953	1942	7011
2059	8823	1876	6947
2060	9142	2168	6974
2061	9355	2345	7010
2062	9133	2074	7059
2063	9171	2072	7099
2064	9361	2349	7012
2065	9328	2313	7015
2066	9045	1982	7063
2067	8828	1870	6958
2068	9301	2300	7001
2069	9479	2453	7026
2070	9022	2076	6946
2071	8907	1924	6983
2072	9245	2185	7060
2073	9482	2486	6996
2074	9166	2196	6970
2075	8857	1857	7000
2076	9075	2133	6942
2077	9297	2317	6980
2078	9369	2285	7084
2079	8933	2023	6910
2080	8968	2121	6847
2081	9183	2182	7001
2082	9073	2007	7066
2083	8986	1883	7103
2084	9412	2307	7105
2085	9294	2324	6970
2086	8966	1988	6978
2087	8762	1803	6959
2088	9147	2074	7073
2089	9279	2210	7069
2090	9050	1967	7083
2091	8936	1863	7073
2092	9254	2158	7096
2093	9370	2281	7089
2094	9095	2062	7033
2095	8892	1860	7032
2096	9187	2125	7062
2097	9294	2263	7031
2098	9210	2111	7099
2099	9380	2154	7226
2100	9510	2297	7213
2101	9557	2316	7241
2102	9240	2016	7224
2103	9065	1831	7234
2104	9248	2057	7191
2105	9356	2229	7127
2106	9134	1973	7161
2107	9038	1858	7180
2108	9599	2262	7337
2109	9595	2344	7251
2110	9365	2120	7245
2111	9220	1914	7306
2112	9433	2151	7282
2113	9777	2404	7373
2114	9474	2152	7322
2115	9146	1922	7224
2116	9400	2135	7265
2117	9595	2320	7275
2118	9325	2067	7258
2119	9270	1984	7286
2120	9480	2191	7289
2121	9650	2333	7317
2122	9611	2131	7480
2123	9312	1937	7375
2124	9516	2165	7351
2125	9769	2401	7368
2126	9440	2083	7357
2127	9249	1840	7409
2128	9533	2177	7356
2129	9818	2336	7482
2130	9549	2061	7488
2131	9257	1871	7386
2132	9457	2125	7332
2133	9593	2301	7292
2134	9395	2011	7384
2135	9299	1827	7472
2136	9573	2095	7478
2137	9863	2375	7488
2138	9603	2100	7503
2139	9330	1865	7465
2140	9648	2213	7435
2141	9819	2307	7512
2142	9488	2046	7442
2143	9526	1954	7572
2144	9547	2122	7425
2145	9683	2302	7381
2146	9585	2121	7464
2147	9293	1903	7390
2148	9550	2157	7393
2149	9663	2275	7388
2150	9541	2101	7440
2151	9352	1889	7463
2152	9694	2262	7432
2153	10022	2582	7440
2154	9652	2172	7480
2155	9357	1934	7423
2156	9677	2277	7400
2157	9736	2315	7421
2158	9354	1961	7393
2159	9255	1896	7359
2160	9515	2135	7380
2161	9952	2388	7564
2162	9864	2278	7586
2163	9433	1983	7450
2164	9563	2129	7434
2165	9804	2324	7480
2166	9438	2082	7356
2167	9250	1877	7373
2168	9510	2095	7415
2169	9628	2255	7373
2170	9536	2172	7364
2171	9260	1900	7360
2172	9388	2094	7294
2173	9582	2288	7294
2174	9437	2034	7403
2175	9377	1988	7389
2176	9538	2218	7320
2177	9552	2255	7297
2178	9518	2194	7324
2179	9344	2096	7248
2180	9390	2243	7147
2181	9517	2322	7195
2182	9324	2066	7258
2183	9165	1872	7293
2184	9424	2199	7225
2185	9721	2479	7242
2186	9348	2172	7176
2187	9172	2019	7153
2188	9362	2180	7182
2189	9388	2259	7129
2190	9151	2017	7134
2191	9105	1973	7132
2192	9352	2247	7105
2193	9393	2363	7030
2194	9066	2049	7017
2195	8838	1853	6985
2196	9125	2105	7020
2197	9507	2366	7141
2198	9160	2103	7057
2199	8914	1910	7004
2200	9383	2352	7031
2201	9368	2363	7005
2202	9078	2119	6959
2203	8903	1937	6966
2204	8920	2047	6873
2205	9036	2231	6805
2206	8749	2028	6721
2207	8735	1952	6783
2208	8846	2173	6673
2209	8874	2279	6595
2210	8634	2047	6587
2211	8667	1988	6679
2212	8817	2158	6659
2213	8935	2297	6638
2214	8653	2087	6566
2215	8420	1854	6566
2216	8625	2106	6519
2217	8797	2286	6511
2218	8535	2021	6514
2219	8382	1845	6537
2220	8610	2073	6537
2221	8766	2265	6501
2222	8499	2041	6458
2223	8280	1815	6465
2224	8597	2129	6468
2225	8619	2227	6392
2226	8598	2137	6461
2227	8411	1987	6424
2228	8552	2181	6371
2229	8723	2288	6435
2230	8356	1993	6363
2231	8068	1843	6225
2232	8555	2290	6265
2233	8757	2489	6268
2234	8338	2146	6192
2235	8160	1974	6186
2236	8256	2140	6116
2237	8424	2331	6093
2238	8262	2164	6098
2239	8063	2033	6030
2240	8170	2177	5993
2241	8265	2214	6051
2242	8108	2104	6004
2243	7829	1913	5916
2244	8084	2131	5953
2245	8194	2298	5896
2246	7942	2049	5893
2247	7762	1869	5893
2248	8213	2328	5885
2249	8225	2352	5873
2250	7942	2183	5759
2251	7824	2014	5810
2252	8124	2273	5851
2253	8171	2322	5849
2254	7808	2003	5805
2255	7793	1957	5836
2256	7948	2203	5745
2257	7952	2326	5626
2258	7693	2056	5637
2259	7553	1939	5614
2260	7912	2217	5695
2261	7969	2282	5687
2262	7699	2112	5587
2263	7528	1956	5572
2264	7662	2122	5540
2265	7774	2239	5535
2266	7599	2025	5574
2267	7474	1907	5567
2268	7614	2130	5484
2269	7628	2163	5465
2270	7405	2008	5397
2271	7573	2088	5485
2272	7833	2289	5544
2273	7822	2324	5498
2274	7496	2052	5444
2275	7210	1863	5347
2276	7440	2196	5244
2277	7664	2344	5320
2278	7493	2141	5352
2279	7298	1945	5353
2280	7444	2133	5311
2281	7735	2350	5385
2282	7487	2148	5339
2283	7241	1967	5274
2284	7668	2361	5307
2285	7693	2399	5294
2286	7230	2009	5221
2287	7061	1865	5196
2288	7361	2182	5179
2289	7969	2705	5264
2290	7668	2385	5283
2291	7094	1926	5168
2292	7553	2311	5242
2293	7633	2474	5159
2294	7176	2092	5084
2295	6902	1877	5025
2296	7236	2222	5014
2297	7553	2462	5091
2298	7185	2113	5072
2299	6930	1972	4958
2300	7064	2097	4967
2301	7229	2240	4989
2302	6975	2019	4956
2303	6853	1851	5002
2304	7146	2164	4982
2305	7183	2288	4895
2306	6824	1971	4853
2307	6755	1854	4901
2308	6986	2103	4883
2309	7123	2301	4822
2310	6966	2049	4917
2311	6874	1941	4933
2312	7043	2138	4905
2313	7170	2274	4896
2314	6861	2023	4838
2315	6640	1892	4748
2316	6896	2160	4736
2317	7148	2285	4863
2318	6923	2070	4853
2319	6776	1893	4883
2320	6955	2087	4868
2321	7018	2206	4812
2322	6900	2093	4807
2323	6748	1949	4799
2324	7002	2176	4826
2325	7063	2232	4831
2326	6904	2077	4827
2327	6913	2057	4856
2328	7229	2328	4901
2329	7184	2370	4814
2330	6878	2113	4765
2331	6728	1909	4819
2332	7065	2228	4837
2333	7217	2350	4867
2334	6937	2116	4821
2335	6901	2037	4864
2336	7160	2279	4881
2337	7197	2342	4855
2338	6855	2024	4831
2339	6708	1920	4788
2340	6901	2185	4716
2341	7032	2292	4740
2342	6812	2042	4770
2343	6682	1861	4821
2344	6888	2093	4795
2345	6915	2174	4741
2346	6964	2141	4823
2347	6786	1919	4867
2348	6957	2106	4851
2349	7165	2356	4809
2350	6864	2088	4776
2351	6535	1863	4672
2352	7126	2316	4810
2353	7207	2447	4760
2354	6854	2112	4742
2355	6650	1959	4691
2356	7098	2303	4795
2357	7133	2386	4747
2358	6697	2064	4633
2359	6656	1941	4715
2360	6968	2149	4819
2361	6985	2222	4763
2362	6784	2066	4718
2363	6729	1937	4792
2364	6913	2118	4795
2365	6975	2222	4753
2366	6692	1957	4735
2367	6571	1811	4760
2368	6891	2102	4789
2369	7157	2401	4756
2370	6896	2170	4726
2371	6570	1898	4672
2372	6787	2107	4680
2373	6983	2251	4732
2374	6785	2023	4762
2375	6650	1880	4770
2376	6987	2169	4818
2377	6951	2215	4736
2378	6740	2032	4708
2379	6695	1956	4739
2380	6967	2186	4781
2381	7005	2277	4728
2382	6760	2018	4742
2383	6615	1867	4748
2384	6854	2111	4743
2385	7283	2417	4866
2386	6938	2177	4761
2387	6616	1897	4719
2388	6993	2186	4807
2389	7110	2284	4826
2390	6898	2072	4826
2391	6870	2027	4843
2392	7077	2250	4827
2393	7161	2395	4766
2394	6881	2099	4782
2395	6612	1860	4752
2396	6868	2117	4751
2397	7090	2320	4770
2398	6923	2113	4810
2399	6897	2022	4875
2400	7139	2253	4886
2401	7406	2395	5011
2402	7040	2081	4959
2403	6891	1954	4937
2404	7132	2253	4879
2405	7109	2294	4815
2406	7044	2189	4855
2407	6841	2042	4799
2408	7203	2345	4858
2409	7190	2350	4840
