index	original	background	difference
251	4755	2024	2731
252	4988	2227	2761
253	4995	2252	2743
254	4970	2209	2761
255	5018	2151	2867
256	4976	2214	2762
257	5023	2219	2804
258	4926	2049	2877
259	4849	2031	2818
260	4937	2137	2800
261	4981	2199	2782
262	5064	2243	2821
263	4991	2116	2875
264	5093	2250	2843
265	4999	2173	2826
266	4917	2120	2797
267	4899	2068	2831
268	5195	2285	2910
269	5237	2313	2924
270	5201	2231	2970
271	5279	2311	2968
272	5147	2253	2894
273	4979	2161	2818
274	4984	2123	2861
275	5110	2153	2957
276	5138	2200	2938
277	5062	2155	2907
278	4982	2098	2884
279	4904	2059	2845
280	4985	2124	2861
281	5008	2166	2842
282	4963	2114	2849
283	5027	2120	2907
284	5252	2281	2971
285	5306	2306	3000
286	5012	2075	2937
287	4907	1993	2914
288	5167	2218	2949
289	5403	2354	3049
290	5274	2285	2989
291	4976	2106	2870
292	5060	2144	2916
293	5217	2245	2972
294	5033	2115	2918
295	5096	2044	3052
296	5189	2161	3028
297	5150	2174	2976
298	5106	2122	2984
299	5112	2064	3048
300	5123	2160	2963
301	5194	2216	2978
302	5073	2076	2997
303	5076	2073	3003
304	5175	2175	3000
305	5172	2206	2966
306	5200	2183	3017
307	5180	2109	3071
308	5192	2141	3051
309	5397	2356	3041
310	5172	2144	3028
311	4939	1992	2947
312	5174	2106	3068
313	5322	2237	3085
314	5334	2280	3054
315	5311	2195	3116
316	5309	2240	3069
317	5168	2184	2984
318	5154	2118	3036
319	5205	2118	3087
320	5249	2189	3060
321	5254	2236	3018
322	5336	2205	3131
323	5238	2113	3125
324	5222	2157	3065
325	5288	2204	3084
326	5196	2084	3112
327	5097	2043	3054
328	5307	2243	3064
329	5429	2318	3111
330	5254	2181	3073
331	5025	2031	2994
332	5251	2238	3013
333	5909	2790	3119
334	5535	2433	3102
335	5228	2197	3031
336	5408	2356	3052
337	5431	2323	3108
338	5285	2147	3138
339	5239	2142	3097
340	5315	2240	3075
341	5416	2279	3137
342	5407	2257	3150
343	5310	2169	3141
344	5293	2154	3139
345	5314	2262	3052
346	5389	2242	3147
347	5212	2060	3152
348	5293	2138	3155
349	5345	2195	3150
350	5271	2161	3110
351	5340	2173	3167
352	5570	2417	3153
353	5450	2332	3118
354	5269	2099	3170
355	5287	2095	3192
356	5407	2210	3197
357	5415	2248	3167
358	5331	2193	3138
359	5193	2052	3141
360	5334	2136	3198
361	5390	2230	3160
362	5406	2241	3165
363	5339	2138	3201
364	5312	2126	3186
365	5373	2155	3218
366	5262	2074	3188
367	5198	1984	3214
368	5460	2229	3231
369	5533	2346	3187
370	5485	2246	3239
371	5364	2164	3200
372	5470	2261	3209
373	5496	2278	3218
374	5402	2154	3248
375	5487	2184	3303
376	5508	2259	3249
377	5448	2302	3146
378	5459	2250	3209
379	5349	2097	3252
380	5486	2273	3213
381	5508	2282	3226
382	5495	2205	3290
383	5327	2076	3251
384	5473	2244	3229
385	5532	2311	3221
386	5427	2190	3237
387	5494	2158	3336
388	5653	2340	3313
389	5658	2421	3237
390	5423	2228	3195
391	5429	2169	3260
392	5604	2281	3323
393	5450	2201	3249
394	5412	2274	3138
395	5377	2171	3206
396	5370	2155	3215
397	5448	2205	3243
398	5378	2158	3220
399	5327	2077	3250
400	5560	2225	3335
401	5543	2282	3261
402	5371	2141	3230
403	5363	2110	3253
404	5766	2337	3429
405	5677	2301	3376
406	5710	2399	3311
407	5530	2211	3319
408	5608	2285	3323
409	5521	2216	3305
410	5378	2073	3305
411	5441	2121	3320
412	5549	2209	3340
413	5514	2246	3268
414	5525	2190	3335
415	5470	2111	3359
416	5537	2255	3282
417	5513	2255	3258
418	5388	2093	3295
419	5272	2011	3261
420	5410	2126	3284
421	5481	2151	3330
422	5343	2083	3260
423	5623	2287	3336
424	5648	2313	3335
425	5604	2305	3299
426	5363	2060	3303
427	5219	1955	3264
428	5481	2199	3282
429	5813	2506	3307
430	5598	2261	3337
431	5514	2116	3398
432	5655	2306	3349
433	5801	2413	3388
434	5509	2174	3335
435	5275	2011	3264
436	5639	2298	3341
437	5695	2382	3313
438	5353	2126	3227
439	5290	2036	3254
440	5539	2277	3262
441	5570	2283	3287
442	5351	2021	3330
443	5438	2041	3397
444	5619	2240	3379
445	5706	2400	3306
446	5537	2214	3323
447	5391	2083	3308
448	5697	2331	3366
449	5827	2441	3386
450	5684	2258	3426
451	5535	2040	3495
452	5565	2208	3357
453	5668	2325	3343
454	5525	2178	3347
455	5467	2077	3390
456	5633	2235	3398
457	5809	2393	3416
458	5548	2170	3378
459	5465	2079	3386
460	5708	2340	3368
461	5752	2392	3360
462	5640	2230	3410
463	5375	1990	3385
464	5511	2155	3356
465	5700	2304	3396
466	5380	2071	3309
467	5290	1980	3310
468	5623	2246	3377
469	5952	2450	3502
470	5814	2344	3470
471	5459	2082	3377
472	5599	2211	3388
473	5753	2408	3345
474	5610	2226	3384
475	5392	1984	3408
476	5548	2156	3392
477	5776	2335	3441
478	5718	2212	3506
479	5383	2002	3381
480	5587	2247	3340
481	5815	2410	3405
482	5790	2347	3443
483	5578	2140	3438
484	5685	2247	3438
485	5679	2300	3379
486	5525	2144	3381
487	5346	1942	3404
488	5632	2208	3424
489	5771	2347	3424
490	5518	2082	3436
491	5333	1955	3378
492	5650	2259	3391
493	5752	2397	3355
494	5558	2161	3397
495	5572	2135	3437
496	5755	2339	3416
497	5738	2313	3425
498	5535	2131	3404
499	5361	1967	3394
500	5629	2202	3427
501	5827	2386	3441
502	5502	2139	3363
503	5454	2037	3417
504	5648	2264	3384
505	5725	2324	3401
506	5680	2251	3429
507	5585	2113	3472
508	5893	2380	3513
509	6046	2516	3530
510	5752	2279	3473
511	5504	2036	3468
512	5766	2281	3485
513	5797	2406	3391
514	5666	2275	3391
515	5728	2237	3491
516	5807	2312	3495
517	5748	2282	3466
518	5584	2160	3424
519	5659	2159	3500
520	5844	2387	3457
521	5800	2383	3417
522	5701	2237	3464
523	5765	2199	3566
524	5783	2307	3476
525	5921	2456	3465
526	5686	2197	3489
527	5490	1973	3517
528	5801	2235	3566
529	5827	2369	3458
530	5606	2143	3463
531	5473	1942	3531
532	5634	2162	3472
533	5778	2313	3465
534	5661	2173	3488
535	6290	2828	3462
536	6115	2717	3398
537	5806	2375	3431
538	5638	2168	3470
539	5548	2028	3520
540	5599	2178	3421
541	5832	2370	3462
542	5710	2162	3548
543	5455	1950	3505
544	5633	2234	3399
545	5812	2429	3383
546	5600	2188	3412
547	5455	2073	3382
548	5751	2312	3439
549	6114	2563	3551
550	5711	2222	3489
551	5471	2000	3471
552	6035	2520	3515
553	6068	2522	3546
554	5820	2302	3518
555	5587	2104	3483
556	5703	2268	3435
557	5691	2289	3402
558	5470	2069	3401
559	5443	2025	3418
560	5633	2214	3419
561	5974	2544	3430
562	5686	2238	3448
563	5457	1980	3477
564	5736	2236	3500
565	5879	2398	3481
566	5677	2184	3493
567	5553	2073	3480
568	5757	2285	3472
569	5886	2371	3515
570	5673	2136	3537
571	5477	1980	3497
572	5748	2241	3507
573	5866	2338	3528
574	5619	2131	3488
575	5458	1973	3485
576	5809	2202	3607
577	5858	2354	3504
578	5724	2198	3526
579	5645	2127	3518
580	5811	2321	3490
581	5866	2396	3470
582	5504	2157	3347
583	5377	1947	3430
584	5626	2172	3454
585	5668	2245	3423
586	5704	2208	3496
587	5583	2082	3501
588	5765	2260	3505
589	5905	2363	3542
590	5805	2189	3616
591	5572	2024	3548
592	5611	2151	3460
593	5797	2296	3501
594	5574	2036	3538
595	5500	1940	3560
596	5642	2161	3481
597	5870	2336	3534
598	5941	2267	3674
599	5689	2058	3631
600	5761	2229	3532
601	5863	2317	3546
602	5678	2196	3482
603	5530	2083	3447
604	5642	2193	3449
605	5766	2260	3506
606	5696	2101	3595
607	5594	1994	3600
608	5882	2273	3609
609	5885	2294	3591
610	5740	2141	3599
611	5597	2079	3518
612	5723	2242	3481
613	5870	2313	3557
614	5824	2229	3595
615	5582	2064	3518
616	5766	2240	3526
617	5947	2361	3586
618	5685	2113	3572
619	5556	2028	3528
620	6010	2443	3567
621	6082	2439	3643
622	5739	2189	3550
623	5656	2065	3591
624	5745	2217	3528
625	5871	2315	3556
626	5742	2175	3567
627	5664	2054	3610
628	5909	2311	3598
629	5985	2363	3622
630	5795	2176	3619
631	5615	2014	3601
632	5875	2250	3625
633	6079	2414	3665
634	6092	2380	3712
635	5813	2148	3665
636	5986	2372	3614
637	6015	2359	3656
638	5858	2174	3684
639	5696	2036	3660
640	5760	2214	3546
641	5839	2264	3575
642	5681	2039	3642
643	5729	2004	3725
644	5875	2186	3689
645	6089	2322	3767
646	6137	2373	3764
647	5933	2205	3728
648	5980	2321	3659
649	6049	2368	3681
650	5682	2042	3640
651	5645	1938	3707
652	6084	2300	3784
653	6114	2407	3707
654	5832	2197	3635
655	5659	2037	3622
656	5930	2181	3749
657	6017	2287	3730
658	5894	2169	3725
659	5764	1977	3787
660	5802	2136	3666
661	6019	2392	3627
662	5848	2214	3634
663	5524	1978	3546
664	5687	2122	3565
665	5829	2256	3573
666	5620	2066	3554
667	5626	2019	3607
668	5892	2229	3663
669	6053	2270	3783
670	5881	2097	3784
671	5779	1977	3802
672	5974	2234	3740
673	6120	2385	3735
674	6047	2258	3789
675	5919	2093	3826
676	5998	2204	3794
677	6071	2270	3801
678	5884	2115	3769
679	5858	2087	3771
680	6089	2237	3852
681	6042	2239	3803
682	5992	2148	3844
683	5761	1994	3767
684	6102	2302	3800
685	6298	2456	3842
686	5989	2169	3820
687	5878	2069	3809
688	6018	2219	3799
689	6217	2317	3900
690	6070	2189	3881
691	5994	2089	3905
692	6105	2251	3854
693	6208	2386	3822
694	5924	2103	3821
695	5888	2007	3881
696	6104	2159	3945
697	6144	2215	3929
698	5999	2130	3869
699	5889	2041	3848
700	6530	2502	4028
701	6429	2479	3950
702	6020	2170	3850
703	5893	2041	3852
704	6242	2369	3873
705	6332	2435	3897
706	6170	2281	3889
707	5922	2064	3858
708	6066	2237	3829
709	6242	2378	3864
710	6046	2112	3934
711	5944	1996	3948
712	6241	2353	3888
713	6445	2488	3957
714	6064	2108	3956
715	5892	2022	3870
716	6270	2301	3969
717	6432	2382	4050
718	6237	2246	3991
719	6042	2076	3966
720	6130	2193	3937
721	6221	2297	3924
722	6241	2288	3953
723	6086	2101	3985
724	6255	2248	4007
725	6452	2430	4022
726	6224	2209	4015
727	6043	2034	4009
728	6230	2197	4033
729	6353	2290	4063
730	6213	2152	4061
731	6082	2002	4080
732	6467	2428	4039
733	6529	2472	4057
734	6326	2216	4110
735	6236	2097	4139
736	6433	2303	4130
737	6437	2366	4071
738	6329	2232	4097
739	6182	2096	4086
740	6575	2402	4173
741	6629	2465	4164
742	6249	2136	4113
743	6135	2003	4132
744	6408	2263	4145
745	6571	2346	4225
746	6471	2237	4234
747	6222	2053	4169
748	6373	2230	4143
749	6568	2330	4238
750	6384	2158	4226
751	6285	2079	4206
752	6396	2301	4095
753	6465	2350	4115
754	6228	2113	4115
755	6066	1929	4137
756	6450	2268	4182
757	6782	2462	4320
758	6605	2261	4344
759	6338	2077	4261
760	6520	2230	4290
761	6661	2365	4296
762	6433	2155	4278
763	6407	2057	4350
764	6636	2251	4385
765	6685	2310	4375
766	6457	2110	4347
767	6432	2012	4420
768	6790	2357	4433
769	6867	2476	4391
770	6561	2157	4404
771	6482	2061	4421
772	6652	2235	4417
773	6882	2364	4518
774	6739	2176	4563
775	6551	2017	4534
776	7213	2673	4540
777	7196	2648	4548
778	6647	2183	4464
779	6514	2088	4426
780	6852	2334	4518
781	7081	2479	4602
782	6887	2263	4624
783	6636	2054	4582
784	6737	2209	4528
785	6747	2264	4483
786	6791	2237	4554
787	6760	2095	4665
788	6938	2268	4670
789	7026	2311	4715
790	6786	2060	4726
791	6605	1961	4644
792	6976	2306	4670
793	7341	2531	4810
794	7056	2215	4841
795	6736	1987	4749
796	6965	2278	4687
797	6947	2364	4583
798	6773	2086	4687
799	6953	2136	4817
800	7198	2349	4849
801	7121	2380	4741
802	6901	2158	4743
803	6761	2017	4744
804	7022	2271	4751
805	7087	2389	4698
806	6896	2143	4753
807	6835	2025	4810
808	7151	2376	4775
809	7230	2443	4787
810	7095	2247	4848
811	7168	2228	4940
812	7336	2383	4953
813	7316	2444	4872
814	7239	2350	4889
815	7052	2158	4894
816	7359	2439	4920
817	7349	2442	4907
818	7224	2182	5042
819	7170	2140	5030
820	7261	2294	4967
821	7411	2343	5068
822	7444	2424	5020
823	7294	2264	5030
824	7347	2291	5056
825	7419	2317	5102
826	7262	2179	5083
827	7173	2162	5011
828	7408	2371	5037
829	7638	2492	5146
830	7250	2187	5063
831	7182	2055	5127
832	7440	2231	5209
833	7438	2336	5102
834	7281	2182	5099
835	7222	2062	5160
836	7582	2396	5186
837	7663	2479	5184
838	7319	2170	5149
839	7214	2047	5167
840	7528	2303	5225
841	7527	2346	5181
842	7394	2140	5254
843	7258	1993	5265
844	7562	2269	5293
845	7837	2529	5308
846	7602	2288	5314
847	7411	2114	5297
848	7634	2279	5355
849	7693	2333	5360
850	7599	2247	5352
851	7584	2189	5395
852	7622	2294	5328
853	7826	2402	5424
854	7661	2237	5424
855	7534	2063	5471
856	7752	2313	5439
857	7859	2366	5493
858	7765	2193	5572
859	7519	2015	5504
860	7703	2241	5462
861	7898	2361	5537
862	7686	2174	5512
863	7520	2015	5505
864	7653	2192	5461
865	7900	2400	5500
866	7747	2254	5493
867	7593	2048	5545
868	7793	2213	5580
869	8107	2423	5684
870	7896	2277	5619
871	7634	2055	5579
872	7809	2203	5606
873	8023	2304	5719
874	7835	2158	5677
875	7748	2098	5650
876	8012	2276	5736
877	8071	2378	5693
878	7770	2197	5573
879	7602	2065	5537
880	7827	2272	5555
881	8093	2375	5718
882	8052	2259	5793
883	7824	2057	5767
884	7871	2274	5597
885	7955	2417	5538
886	7874	2185	5689
887	7805	2050	5755
888	7923	2152	5771
889	8081	2246	5835
890	8226	2316	5910
891	8052	2163	5889
892	8175	2285	5890
893	8332	2383	5949
894	8159	2217	5942
895	8010	2105	5905
896	8264	2267	5997
897	8429	2295	6134
898	8364	2244	6120
899	8088	2086	6002
900	8195	2261	5934
901	8282	2308	5974
902	8236	2185	6051
903	8265	2126	6139
904	8556	2394	6162
905	8512	2359	6153
906	8296	2196	6100
907	8126	2045	6081
908	8508	2319	6189
909	8661	2477	6184
910	8330	2189	6141
911	8183	1983	6200
912	8358	2174	6184
913	8523	2309	6214
914	8298	2166	6132
915	8140	2006	6134
916	8389	2232	6157
917	8652	2399	6253
918	8502	2176	6326
919	8457	2078	6379
920	8570	2253	6317
921	8642	2339	6303
922	8383	2146	6237
923	8229	1959	6270
924	8373	2106	6267
925	8570	2306	6264
926	8504	2138	6366
927	8451	2014	6437
928	8623	2251	6372
929	8800	2423	6377
930	8578	2203	6375
931	8433	2053	6380
932	8620	2252	6368
933	8932	2448	6484
934	8641	2220	6421
935	8322	1982	6340
936	8512	2177	6335
937	8717	2313	6404
938	8481	2104	6377
939	8948	2395	6553
940	9008	2479	6529
941	9079	2596	6483
942	8612	2206	6406
943	8363	1908	6455
944	8738	2213	6525
945	8925	2408	6517
946	8611	2194	6417
947	8596	2101	6495
948	8770	2264	6506
949	8847	2379	6468
950	8862	2338	6524
951	8836	2207	6629
952	8862	2303	6559
953	8847	2359	6488
954	8766	2210	6556
955	8800	2140	6660
956	8931	2335	6596
957	9163	2619	6544
958	8725	2238	6487
959	8585	2082	6503
960	8873	2326	6547
961	8840	2406	6434
962	8810	2281	6529
963	8964	2307	6657
964	9323	2615	6708
965	9108	2444	6664
966	8695	2087	6608
967	8615	2036	6579
968	9057	2373	6684
969	9008	2373	6635
970	8728	2167	6561
971	8671	2085	6586
972	8797	2162	6635
973	8972	2327	6645
974	8943	2229	6714
975	8745	2064	6681
976	8944	2278	6666
977	9089	2298	6791
978	8802	2115	6687
979	8790	2122	6668
980	9015	2330	6685
981	9156	2385	6771
982	8899	2166	6733
983	8900	2082	6818
984	9063	2324	6739
985	9108	2351	6757
986	9077	2240	6837
987	8886	2102	6784
988	8909	2282	6627
989	8988	2368	6620
990	8795	2125	6670
991	8694	2029	6665
992	9056	2332	6724
993	9158	2435	6723
994	8880	2174	6706
995	8791	2026	6765
996	9008	2292	6716
997	9111	2364	6747
998	8802	2148	6654
999	8732	2148	6584
1000	8975	2266	6709
1001	9013	2289	6724
1002	8827	2129	6698
1003	8745	2008	6737
1004	9080	2309	6771
1005	9100	2390	6710
1006	8859	2123	6736
1007	8732	2027	6705
1008	9000	2274	6726
1009	9244	2405	6839
1010	9213	2462	6751
1011	8963	2244	6719
1012	8845	2226	6619
1013	9267	2543	6724
1014	8949	2250	6699
1015	8718	2041	6677
1016	8887	2255	6632
1017	9075	2340	6735
1018	9021	2206	6815
1019	8719	2031	6688
1020	8996	2273	6723
1021	9213	2397	6816
1022	9165	2303	6862
1023	9112	2200	6912
1024	9106	2305	6801
1025	9070	2331	6739
1026	8840	2126	6714
1027	8810	2052	6758
1028	9226	2383	6843
1029	9254	2395	6859
1030	9180	2251	6929
1031	9065	2148	6917
1032	9132	2265	6867
1033	9129	2331	6798
1034	9022	2236	6786
1035	8987	2107	6880
1036	9037	2216	6821
1037	9321	2421	6900
1038	9201	2357	6844
1039	9095	2218	6877
1040	9178	2339	6839
1041	9243	2440	6803
1042	9016	2241	6775
1043	8757	2065	6692
1044	8809	2094	6715
1045	9219	2420	6799
1046	9031	2280	6751
1047	8748	2060	6688
1048	9055	2320	6735
1049	9239	2457	6782
1050	9050	2253	6797
1051	8848	2133	6715
1052	9184	2474	6710
1053	9247	2467	6780
1054	9639	2739	6900
1055	9159	2347	6812
1056	8939	2236	6703
1057	9092	2416	6676
1058	8939	2248	6691
1059	8748	2045	6703
1060	8956	2287	6669
1061	8992	2397	6595
1062	8724	2158	6566
1063	8695	2132	6563
1064	8770	2267	6503
1065	8857	2370	6487
1066	8716	2211	6505
1067	8614	2044	6570
1068	8988	2345	6643
1069	8954	2386	6568
1070	8883	2248	6635
1071	8854	2140	6714
1072	8942	2192	6750
1073	9068	2384	6684
1074	9131	2263	6868
1075	8873	2022	6851
1076	9126	2334	6792
1077	9142	2415	6727
1078	8899	2186	6713
1079	8934	2158	6776
1080	9219	2417	6802
1081	9169	2383	6786
1082	9054	2225	6829
1083	8961	2064	6897
1084	9081	2238	6843
1085	9076	2251	6825
1086	8915	2166	6749
1087	8870	2074	6796
1088	9148	2271	6877
1089	9174	2372	6802
1090	8953	2176	6777
1091	9008	2166	6842
1092	9222	2376	6846
1093	9269	2412	6857
1094	9026	2178	6848
1095	8763	2024	6739
1096	8841	2213	6628
1097	9108	2393	6715
1098	8971	2238	6733
1099	8710	2034	6676
1100	8767	2121	6646
1101	9010	2381	6629
1102	8920	2219	6701
1103	8854	2093	6761
1104	9037	2275	6762
1105	9063	2306	6757
1106	8828	2126	6702
1107	8663	2045	6618
1108	8868	2218	6650
1109	8996	2274	6722
1110	8873	2117	6756
1111	9012	2210	6802
1112	9184	2375	6809
1113	9246	2419	6827
1114	8971	2188	6783
1115	8729	2008	6721
1116	8711	2148	6563
1117	8920	2279	6641
1118	8957	2255	6702
1119	8914	2114	6800
1120	9091	2211	6880
1121	9125	2272	6853
1122	9035	2241	6794
1123	9041	2161	6880
1124	9385	2421	6964
1125	9347	2422	6925
1126	9015	2134	6881
1127	8955	2017	6938
1128	9142	2213	6929
1129	9218	2265	6953
1130	8990	2083	6907
1131	8897	2030	6867
1132	8999	2202	6797
1133	9304	2350	6954
1134	9150	2147	7003
1135	8919	2014	6905
1136	9259	2348	6911
1137	9319	2436	6883
1138	9100	2194	6906
1139	8997	2072	6925
1140	9169	2286	6883
1141	9227	2313	6914
1142	9219	2208	7011
1143	9287	2236	7051
1144	9314	2341	6973
1145	9276	2322	6954
1146	9246	2219	7027
1147	9087	2066	7021
1148	9203	2198	7005
1149	9276	2295	6981
1150	9053	2112	6941
1151	9349	2229	7120
1152	9401	2258	7143
1153	9530	2297	7233
1154	9376	2198	7178
1155	9209	2114	7095
1156	9419	2273	7146
1157	9845	2557	7288
1158	9482	2252	7230
1159	9147	2035	7112
1160	9531	2354	7177
1161	9595	2420	7175
1162	9311	2175	7136
1163	9281	2094	7187
1164	9449	2237	7212
1165	9535	2392	7143
1166	9377	2229	7148
1167	9321	2091	7230
1168	9649	2368	7281
1169	9731	2397	7334
1170	9380	2122	7258
1171	9675	2291	7384
1172	9919	2526	7393
1173	9781	2493	7288
1174	9555	2218	7337
1175	9324	2044	7280
1176	9539	2264	7275
1177	9638	2330	7308
1178	9508	2166	7342
1179	9336	1969	7367
1180	9487	2129	7358
1181	9823	2350	7473
1182	9574	2175	7399
1183	9408	2031	7377
1184	9689	2261	7428
1185	9730	2301	7429
1186	9717	2165	7552
1187	9562	2025	7537
1188	9695	2117	7578
1189	9882	2300	7582
1190	9718	2216	7502
1191	9531	2052	7479
1192	9814	2265	7549
1193	9837	2345	7492
1194	9659	2102	7557
1195	9619	1992	7627
1196	9746	2174	7572
1197	10024	2347	7677
1198	9835	2164	7671
1199	9821	2134	7687
1200	10203	2452	7751
1201	10348	2518	7830
1202	9899	2153	7746
1203	9765	2086	7679
1204	10028	2336	7692
1205	10361	2526	7835
1206	10120	2241	7879
1207	9878	2053	7825
1208	9958	2160	7798
1209	10089	2290	7799
1210	10008	2208	7800
1211	9917	2122	7795
1212	10050	2253	7797
1213	10127	2360	7767
1214	9954	2188	7766
1215	9833	2069	7764
1216	9969	2219	7750
1217	10264	2355	7909
1218	10093	2218	7875
1219	9912	2091	7821
1220	10150	2283	7867
1221	10237	2369	7868
1222	10157	2212	7945
1223	10049	2069	7980
1224	10212	2226	7986
1225	10309	2297	8012
1226	10037	2102	7935
1227	10013	1948	8065
1228	10417	2346	8071
1229	10475	2439	8036
1230	10337	2197	8140
1231	10209	2083	8126
1232	10284	2292	7992
1233	10394	2317	8077
1234	10288	2155	8133
1235	10193	2086	8107
1236	10470	2326	8144
1237	10633	2387	8246
1238	10455	2157	8298
1239	10272	1943	8329
1240	10545	2227	8318
1241	10742	2458	8284
1242	10459	2173	8286
1243	10287	2019	8268
1244	10538	2252	8286
1245	10786	2406	8380
1246	10641	2162	8479
1247	10524	2099	8425
