index	original	background	difference
103	3825	2061	1764
104	4066	2265	1801
105	4119	2350	1769
106	3972	2206	1766
107	3826	2063	1763
108	3875	2158	1717
109	3980	2221	1759
110	3908	2111	1797
111	4037	2180	1857
112	4053	2219	1834
113	3919	2120	1799
114	3904	2096	1808
115	3859	2086	1773
116	3912	2138	1774
117	4087	2219	1868
118	3861	2070	1791
119	3787	1995	1792
120	3872	2083	1789
121	3859	2129	1730
122	3793	2053	1740
123	3683	1936	1747
124	3753	2038	1715
125	3846	2099	1747
126	3852	2078	1774
127	3863	2113	1750
128	4214	2384	1830
129	4124	2322	1802
130	3849	2133	1716
131	3775	2017	1758
132	4048	2189	1859
133	4064	2193	1871
134	3824	1992	1832
135	3840	2010	1830
136	4002	2176	1826
137	4040	2223	1817
138	3956	2091	1865
139	3969	2096	1873
140	3930	2061	1869
141	3918	2109	1809
142	3949	2162	1787
143	3894	2085	1809
144	3953	2154	1799
145	3944	2139	1805
146	3992	2160	1832
147	3889	2084	1805
148	3908	2075	1833
149	4088	2253	1835
150	4055	2220	1835
151	3817	2036	1781
152	4036	2212	1824
153	4153	2287	1866
154	4177	2212	1965
155	4105	2156	1949
156	4197	2290	1907
157	4047	2200	1847
158	3916	2042	1874
159	3835	2020	1815
160	4065	2178	1887
161	4137	2231	1906
162	3981	2099	1882
163	3946	2099	1847
164	4125	2268	1857
165	4058	2255	1803
166	4033	2151	1882
167	3995	2068	1927
168	4059	2150	1909
169	4078	2214	1864
170	3975	2131	1844
171	4014	2107	1907
172	4142	2198	1944
173	4168	2230	1938
174	3943	2057	1886
175	3967	2050	1917
176	3999	2112	1887
177	4024	2157	1867
178	3926	2075	1851
179	4008	2075	1933
180	4225	2265	1960
181	4206	2267	1939
182	4124	2185	1939
183	3888	1994	1894
184	3942	2102	1840
185	4070	2187	1883
186	3998	2071	1927
187	3842	1982	1860
188	3961	2081	1880
189	4122	2226	1896
190	4114	2222	1892
191	4093	2135	1958
192	4259	2245	2014
193	4209	2227	1982
194	4040	2107	1933
195	3978	2043	1935
196	4198	2188	2010
197	4222	2218	2004
198	4018	2093	1925
199	4139	2185	1954
200	4181	2236	1945
201	4184	2226	1958
202	4184	2182	2002
203	4031	2061	1970
204	4191	2264	1927
205	4189	2271	1918
206	4088	2110	1978
207	4032	2013	2019
208	4027	2062	1965
209	4259	2238	2021
210	4201	2182	2019
211	4055	2050	2005
212	4329	2293	2036
213	4209	2250	1959
214	4084	2096	1988
215	4023	2020	2003
216	4240	2237	2003
217	4367	2308	2059
218	4041	2053	1988
219	4044	2074	1970
220	4294	2330	1964
221	4285	2292	1993
222	4139	2151	1988
223	4054	2054	2000
224	4133	2148	1985
225	4379	2358	2021
226	4117	2141	1976
227	4061	2116	1945
228	4314	2261	2053
229	4390	2321	2069
230	4112	2141	1971
231	4032	2045	1987
232	4216	2205	2011
233	4552	2417	2135
234	4384	2271	2113
235	4148	2104	2044
236	4171	2137	2034
237	4259	2231	2028
238	4158	2143	2015
239	4101	2079	2022
240	4262	2193	2069
241	4473	2361	2112
242	4353	2238	2115
243	4374	2216	2158
244	4307	2226	2081
245	4205	2205	2000
246	4150	2139	2011
247	4133	2074	2059
248	4395	2233	2162
249	4500	2339	2161
250	4346	2195	2151
251	4112	2024	2088
252	4382	2227	2155
253	4355	2252	2103
254	4301	2209	2092
255	4323	2151	2172
256	4357	2214	2143
257	4360	2219	2141
258	4181	2049	2132
259	4176	2031	2145
260	4270	2137	2133
261	4311	2199	2112
262	4391	2243	2148
263	4261	2116	2145
264	4376	2250	2126
265	4311	2173	2138
266	4313	2120	2193
267	4246	2068	2178
268	4482	2285	2197
269	4513	2313	2200
270	4456	2231	2225
271	4517	2311	2206
272	4484	2253	2231
273	4384	2161	2223
274	4348	2123	2225
275	4422	2153	2269
276	4422	2200	2222
277	4315	2155	2160
278	4272	2098	2174
279	4256	2059	2197
280	4299	2124	2175
281	4331	2166	2165
282	4312	2114	2198
283	4315	2120	2195
284	4501	2281	2220
285	4557	2306	2251
286	4355	2075	2280
287	4202	1993	2209
288	4421	2218	2203
289	4689	2354	2335
290	4642	2285	2357
291	4358	2106	2252
292	4362	2144	2218
293	4547	2245	2302
294	4380	2115	2265
295	4266	2044	2222
296	4416	2161	2255
297	4405	2174	2231
298	4376	2122	2254
299	4342	2064	2278
300	4393	2160	2233
301	4405	2216	2189
302	4314	2076	2238
303	4351	2073	2278
304	4406	2175	2231
305	4407	2206	2201
306	4407	2183	2224
307	4405	2109	2296
308	4438	2141	2297
309	4667	2356	2311
310	4487	2144	2343
311	4299	1992	2307
312	4437	2106	2331
313	4594	2237	2357
314	4606	2280	2326
315	4524	2195	2329
316	4541	2240	2301
317	4449	2184	2265
318	4450	2118	2332
319	4487	2118	2369
320	4493	2189	2304
321	4557	2236	2321
322	4652	2205	2447
323	4476	2113	2363
324	4479	2157	2322
325	4602	2204	2398
326	4449	2084	2365
327	4348	2043	2305
328	4683	2243	2440
329	4746	2318	2428
330	4496	2181	2315
331	4331	2031	2300
332	4638	2238	2400
333	5263	2790	2473
334	4819	2433	2386
335	4568	2197	2371
336	4754	2356	2398
337	4725	2323	2402
338	4541	2147	2394
339	4493	2142	2351
340	4569	2240	2329
341	4671	2279	2392
342	4659	2257	2402
343	4544	2169	2375
344	4558	2154	2404
345	4739	2262	2477
346	4750	2242	2508
347	4465	2060	2405
348	4520	2138	2382
349	4606	2195	2411
350	4529	2161	2368
351	4560	2173	2387
352	4899	2417	2482
353	4743	2332	2411
354	4473	2099	2374
355	4563	2095	2468
356	4703	2210	2493
357	4683	2248	2435
358	4618	2193	2425
359	4491	2052	2439
360	4582	2136	2446
361	4675	2230	2445
362	4700	2241	2459
363	4632	2138	2494
364	4559	2126	2433
365	4600	2155	2445
366	4479	2074	2405
367	4386	1984	2402
368	4685	2229	2456
369	4865	2346	2519
370	4749	2246	2503
371	4593	2164	2429
372	4708	2261	2447
373	4757	2278	2479
374	4595	2154	2441
375	4688	2184	2504
376	4785	2259	2526
377	4765	2302	2463
378	4714	2250	2464
379	4597	2097	2500
380	4773	2273	2500
381	4737	2282	2455
382	4724	2205	2519
383	4554	2076	2478
384	4760	2244	2516
385	4854	2311	2543
386	4644	2190	2454
387	4654	2158	2496
388	4898	2340	2558
389	4891	2421	2470
390	4731	2228	2503
391	4665	2169	2496
392	4767	2281	2486
393	4709	2201	2508
394	4654	2274	2380
395	4617	2171	2446
396	4605	2155	2450
397	4674	2205	2469
398	4693	2158	2535
399	4621	2077	2544
400	4833	2225	2608
401	4800	2282	2518
402	4569	2141	2428
403	4599	2110	2489
404	4979	2337	2642
405	4865	2301	2564
406	4892	2399	2493
407	4673	2211	2462
408	4766	2285	2481
409	4714	2216	2498
410	4570	2073	2497
411	4660	2121	2539
412	4705	2209	2496
413	4735	2246	2489
414	4757	2190	2567
415	4661	2111	2550
416	4805	2255	2550
417	4771	2255	2516
418	4537	2093	2444
419	4469	2011	2458
420	4673	2126	2547
421	4675	2151	2524
422	4541	2083	2458
423	4779	2287	2492
424	4811	2313	2498
425	4805	2305	2500
426	4635	2060	2575
427	4569	1955	2614
428	4737	2199	2538
429	5092	2506	2586
430	4843	2261	2582
431	4661	2116	2545
432	4857	2306	2551
433	5017	2413	2604
434	4754	2174	2580
435	4570	2011	2559
436	4834	2298	2536
437	4866	2382	2484
438	4580	2126	2454
439	4509	2036	2473
440	4785	2277	2508
441	4786	2283	2503
442	4536	2021	2515
443	4647	2041	2606
444	4862	2240	2622
445	4916	2400	2516
446	4731	2214	2517
447	4555	2083	2472
448	4882	2331	2551
449	4956	2441	2515
450	4879	2258	2621
451	4716	2040	2676
452	4755	2208	2547
453	4823	2325	2498
454	4742	2178	2564
455	4630	2077	2553
456	4761	2235	2526
457	4924	2393	2531
458	4719	2170	2549
459	4640	2079	2561
460	4879	2340	2539
461	4916	2392	2524
462	4851	2230	2621
463	4590	1990	2600
464	4686	2155	2531
465	4835	2304	2531
466	4639	2071	2568
467	4574	1980	2594
468	4771	2246	2525
469	5025	2450	2575
470	4901	2344	2557
471	4596	2082	2514
472	4746	2211	2535
473	4905	2408	2497
474	4795	2226	2569
475	4594	1984	2610
476	4754	2156	2598
477	4903	2335	2568
478	4809	2212	2597
479	4514	2002	2512
480	4761	2247	2514
481	4958	2410	2548
482	4927	2347	2580
483	4695	2140	2555
484	4820	2247	2573
485	4885	2300	2585
486	4680	2144	2536
487	4490	1942	2548
488	4808	2208	2600
489	4932	2347	2585
490	4683	2082	2601
491	4493	1955	2538
492	4769	2259	2510
493	4940	2397	2543
494	4769	2161	2608
495	4779	2135	2644
496	4962	2339	2623
497	4969	2313	2656
498	4647	2131	2516
499	4461	1967	2494
500	4761	2202	2559
501	4911	2386	2525
502	4710	2139	2571
503	4635	2037	2598
504	4822	2264	2558
505	4894	2324	2570
506	4881	2251	2630
507	4655	2113	2542
508	4966	2380	2586
509	5149	2516	2633
510	4871	2279	2592
511	4658	2036	2622
512	4790	2281	2509
513	4957	2406	2551
514	4883	2275	2608
515	4840	2237	2603
516	4919	2312	2607
517	4866	2282	2584
518	4745	2160	2585
519	4816	2159	2657
520	5027	2387	2640
521	4931	2383	2548
522	4801	2237	2564
523	4827	2199	2628
524	4866	2307	2559
525	5007	2456	2551
526	4786	2197	2589
527	4539	1973	2566
528	4845	2235	2610
529	4951	2369	2582
530	4721	2143	2578
531	4463	1942	2521
532	4668	2162	2506
533	4904	2313	2591
534	4726	2173	2553
535	5392	2828	2564
536	5357	2717	2640
537	5027	2375	2652
538	4733	2168	2565
539	4628	2028	2600
540	4760	2178	2582
541	4970	2370	2600
542	4733	2162	2571
543	4487	1950	2537
544	4787	2234	2553
545	5035	2429	2606
546	4772	2188	2584
547	4625	2073	2552
548	4900	2312	2588
549	5244	2563	2681
550	4845	2222	2623
551	4549	2000	2549
552	5181	2520	2661
553	5188	2522	2666
554	4952	2302	2650
555	4749	2104	2645
556	4865	2268	2597
557	4874	2289	2585
558	4631	2069	2562
559	4602	2025	2577
560	4810	2214	2596
561	5209	2544	2665
562	4904	2238	2666
563	4591	1980	2611
564	4833	2236	2597
565	5026	2398	2628
566	4812	2184	2628
567	4662	2073	2589
568	4849	2285	2564
569	4916	2371	2545
570	4740	2136	2604
571	4539	1980	2559
572	4838	2241	2597
573	4981	2338	2643
574	4732	2131	2601
575	4542	1973	2569
576	4842	2202	2640
577	4924	2354	2570
578	4829	2198	2631
579	4723	2127	2596
580	4933	2321	2612
581	5078	2396	2682
582	4779	2157	2622
583	4551	1947	2604
584	4778	2172	2606
585	4877	2245	2632
586	4908	2208	2700
587	4755	2082	2673
588	4941	2260	2681
589	4968	2363	2605
590	4824	2189	2635
591	4612	2024	2588
592	4697	2151	2546
593	4796	2296	2500
594	4590	2036	2554
595	4584	1940	2644
596	4711	2161	2550
597	4877	2336	2541
598	4922	2267	2655
599	4727	2058	2669
600	4839	2229	2610
601	4949	2317	2632
602	4770	2196	2574
603	4625	2083	2542
604	4759	2193	2566
605	4832	2260	2572
606	4652	2101	2551
607	4611	1994	2617
608	5010	2273	2737
609	4976	2294	2682
610	4822	2141	2681
611	4675	2079	2596
612	4773	2242	2531
613	4949	2313	2636
614	4863	2229	2634
615	4642	2064	2578
616	4882	2240	2642
617	4984	2361	2623
618	4745	2113	2632
619	4607	2028	2579
620	5072	2443	2629
621	5027	2439	2588
622	4762	2189	2573
623	4665	2065	2600
624	4854	2217	2637
625	4981	2315	2666
626	4820	2175	2645
627	4672	2054	2618
628	4819	2311	2508
629	4976	2363	2613
630	4816	2176	2640
631	4670	2014	2656
632	4960	2250	2710
633	5106	2414	2692
634	5018	2380	2638
635	4779	2148	2631
636	5069	2372	2697
637	5061	2359	2702
638	4866	2174	2692
639	4715	2036	2679
640	4866	2214	2652
641	4925	2264	2661
642	4696	2039	2657
643	4715	2004	2711
644	4861	2186	2675
645	4990	2322	2668
646	5136	2373	2763
647	4980	2205	2775
648	5031	2321	2710
649	5024	2368	2656
650	4750	2042	2708
651	4721	1938	2783
652	5065	2300	2765
653	5134	2407	2727
654	4889	2197	2692
655	4738	2037	2701
656	4977	2181	2796
657	5027	2287	2740
658	4922	2169	2753
659	4728	1977	2751
660	4874	2136	2738
661	5098	2392	2706
662	4876	2214	2662
663	4561	1978	2583
664	4678	2122	2556
665	4862	2256	2606
666	4663	2066	2597
667	4668	2019	2649
668	4911	2229	2682
669	4965	2270	2695
670	4843	2097	2746
671	4699	1977	2722
672	4924	2234	2690
673	5099	2385	2714
674	5032	2258	2774
675	4802	2093	2709
676	4890	2204	2686
677	4976	2270	2706
678	4866	2115	2751
679	4896	2087	2809
680	5010	2237	2773
681	4944	2239	2705
682	4956	2148	2808
683	4790	1994	2796
684	5067	2302	2765
685	5199	2456	2743
686	4928	2169	2759
687	4848	2069	2779
688	4982	2219	2763
689	5134	2317	2817
690	4958	2189	2769
691	4856	2089	2767
692	4976	2251	2725
693	5096	2386	2710
694	4835	2103	2732
695	4751	2007	2744
696	4990	2159	2831
697	4990	2215	2775
698	4905	2130	2775
699	4814	2041	2773
700	5345	2502	2843
701	5290	2479	2811
702	4937	2170	2767
703	4809	2041	2768
704	5231	2369	2862
705	5300	2435	2865
706	5103	2281	2822
707	4826	2064	2762
708	4913	2237	2676
709	5129	2378	2751
710	4939	2112	2827
711	4848	1996	2852
712	5155	2353	2802
713	5260	2488	2772
714	4942	2108	2834
715	4872	2022	2850
716	5113	2301	2812
717	5240	2382	2858
718	5108	2246	2862
719	4916	2076	2840
720	5016	2193	2823
721	5119	2297	2822
722	5153	2288	2865
723	4939	2101	2838
724	5139	2248	2891
725	5320	2430	2890
726	5064	2209	2855
727	4871	2034	2837
728	5039	2197	2842
729	5222	2290	2932
730	5074	2152	2922
731	4854	2002	2852
732	5279	2428	2851
733	5387	2472	2915
734	5127	2216	2911
735	4999	2097	2902
736	5176	2303	2873
737	5200	2366	2834
738	5063	2232	2831
739	4975	2096	2879
740	5350	2402	2948
741	5411	2465	2946
742	5032	2136	2896
743	4868	2003	2865
744	5153	2263	2890
745	5202	2346	2856
746	5130	2237	2893
747	4961	2053	2908
748	5134	2230	2904
749	5299	2330	2969
750	5098	2158	2940
751	5006	2079	2927
752	5180	2301	2879
753	5193	2350	2843
754	5017	2113	2904
755	4836	1929	2907
756	5168	2268	2900
757	5444	2462	2982
758	5195	2261	2934
759	4885	2077	2808
760	5088	2230	2858
761	5297	2365	2932
762	5123	2155	2968
763	5068	2057	3011
764	5264	2251	3013
765	5235	2310	2925
766	5017	2110	2907
767	4961	2012	2949
768	5309	2357	2952
769	5414	2476	2938
770	5126	2157	2969
771	5036	2061	2975
772	5131	2235	2896
773	5268	2364	2904
774	5070	2176	2894
775	4903	2017	2886
776	5569	2673	2896
777	5606	2648	2958
778	5125	2183	2942
779	5001	2088	2913
780	5255	2334	2921
781	5434	2479	2955
782	5214	2263	2951
783	5017	2054	2963
784	5160	2209	2951
785	5156	2264	2892
786	5156	2237	2919
787	5004	2095	2909
788	5188	2268	2920
789	5228	2311	2917
790	4996	2060	2936
791	4845	1961	2884
792	5204	2306	2898
793	5538	2531	3007
794	5188	2215	2973
795	4862	1987	2875
796	5088	2278	2810
797	5223	2364	2859
798	4954	2086	2868
799	5046	2136	2910
800	5268	2349	2919
801	5276	2380	2896
802	5067	2158	2909
803	4920	2017	2903
804	5195	2271	2924
805	5299	2389	2910
806	4992	2143	2849
807	4907	2025	2882
808	5339	2376	2963
809	5404	2443	2961
810	5150	2247	2903
811	5193	2228	2965
812	5332	2383	2949
813	5381	2444	2937
814	5251	2350	2901
815	5014	2158	2856
816	5255	2439	2816
817	5199	2442	2757
818	4996	2182	2814
819	4996	2140	2856
820	5132	2294	2838
821	5151	2343	2808
822	5160	2424	2736
823	5062	2264	2798
824	5115	2291	2824
825	5131	2317	2814
826	4967	2179	2788
827	4963	2162	2801
828	5137	2371	2766
829	5242	2492	2750
830	4947	2187	2760
831	4836	2055	2781
832	5043	2231	2812
833	5107	2336	2771
834	4958	2182	2776
835	4795	2062	2733
836	5166	2396	2770
837	5218	2479	2739
838	4917	2170	2747
839	4746	2047	2699
840	4999	2303	2696
841	5038	2346	2692
842	4822	2140	2682
843	4703	1993	2710
844	5042	2269	2773
845	5304	2529	2775
846	5027	2288	2739
847	4888	2114	2774
848	5045	2279	2766
849	5072	2333	2739
850	4957	2247	2710
851	4918	2189	2729
852	5006	2294	2712
853	5135	2402	2733
854	4946	2237	2709
855	4743	2063	2680
856	4928	2313	2615
857	5054	2366	2688
858	4914	2193	2721
859	4652	2015	2637
860	4846	2241	2605
861	4999	2361	2638
862	4777	2174	2603
863	4610	2015	2595
864	4748	2192	2556
865	4904	2400	2504
866	4772	2254	2518
867	4593	2048	2545
868	4914	2213	2701
869	5146	2423	2723
870	4896	2277	2619
871	4585	2055	2530
872	4731	2203	2528
873	4860	2304	2556
874	4696	2158	2538
875	4664	2098	2566
876	4753	2276	2477
877	4928	2378	2550
878	4761	2197	2564
879	4515	2065	2450
880	4730	2272	2458
881	4900	2375	2525
882	4782	2259	2523
883	4557	2057	2500
884	4717	2274	2443
885	4826	2417	2409
886	4693	2185	2508
887	4546	2050	2496
888	4613	2152	2461
889	4654	2246	2408
890	4787	2316	2471
891	4614	2163	2451
892	4724	2285	2439
893	4849	2383	2466
894	4695	2217	2478
895	4558	2105	2453
896	4765	2267	2498
897	4805	2295	2510
898	4808	2244	2564
899	4532	2086	2446
900	4674	2261	2413
901	4830	2308	2522
902	4609	2185	2424
903	4497	2126	2371
904	4839	2394	2445
905	4795	2359	2436
906	4541	2196	2345
907	4339	2045	2294
908	4664	2319	2345
909	4812	2477	2335
910	4505	2189	2316
911	4325	1983	2342
912	4497	2174	2323
913	4627	2309	2318
914	4492	2166	2326
915	4338	2006	2332
916	4562	2232	2330
917	4732	2399	2333
918	4496	2176	2320
919	4368	2078	2290
920	4500	2253	2247
921	4590	2339	2251
922	4411	2146	2265
923	4250	1959	2291
924	4328	2106	2222
925	4543	2306	2237
926	4404	2138	2266
927	4309	2014	2295
928	4512	2251	2261
929	4692	2423	2269
930	4469	2203	2266
931	4266	2053	2213
932	4459	2252	2207
933	4727	2448	2279
934	4470	2220	2250
935	4225	1982	2243
936	4447	2177	2270
937	4500	2313	2187
938	4332	2104	2228
939	4718	2395	2323
940	4782	2479	2303
941	4889	2596	2293
942	4438	2206	2232
943	4153	1908	2245
944	4446	2213	2233
945	4635	2408	2227
946	4349	2194	2155
947	4334	2101	2233
948	4432	2264	2168
949	4544	2379	2165
950	4568	2338	2230
951	4397	2207	2190
952	4470	2303	2167
953	4437	2359	2078
954	4332	2210	2122
955	4321	2140	2181
956	4497	2335	2162
957	4853	2619	2234
958	4400	2238	2162
959	4214	2082	2132
960	4553	2326	2227
961	4617	2406	2211
962	4466	2281	2185
963	4514	2307	2207
964	4894	2615	2279
965	4637	2444	2193
966	4215	2087	2128
967	4136	2036	2100
968	4581	2373	2208
969	4602	2373	2229
970	4348	2167	2181
971	4267	2085	2182
972	4340	2162	2178
973	4477	2327	2150
974	4410	2229	2181
975	4226	2064	2162
976	4418	2278	2140
977	4485	2298	2187
978	4325	2115	2210
979	4293	2122	2171
980	4480	2330	2150
981	4579	2385	2194
982	4295	2166	2129
983	4292	2082	2210
984	4515	2324	2191
985	4514	2351	2163
986	4475	2240	2235
987	4309	2102	2207
988	4416	2282	2134
989	4502	2368	2134
990	4252	2125	2127
991	4158	2029	2129
992	4440	2332	2108
993	4612	2435	2177
994	4415	2174	2241
995	4231	2026	2205
996	4417	2292	2125
997	4545	2364	2181
998	4279	2148	2131
999	4202	2148	2054
1000	4393	2266	2127
1001	4480	2289	2191
1002	4378	2129	2249
1003	4173	2008	2165
1004	4506	2309	2197
1005	4617	2390	2227
1006	4284	2123	2161
1007	4152	2027	2125
1008	4422	2274	2148
1009	4539	2405	2134
1010	4668	2462	2206
1011	4448	2244	2204
1012	4352	2226	2126
1013	4755	2543	2212
1014	4478	2250	2228
1015	4255	2041	2214
1016	4443	2255	2188
1017	4562	2340	2222
1018	4490	2206	2284
1019	4274	2031	2243
1020	4483	2273	2210
1021	4664	2397	2267
1022	4600	2303	2297
1023	4582	2200	2382
1024	4630	2305	2325
1025	4577	2331	2246
1026	4330	2126	2204
1027	4284	2052	2232
1028	4675	2383	2292
1029	4676	2395	2281
1030	4551	2251	2300
1031	4445	2148	2297
1032	4589	2265	2324
1033	4668	2331	2337
1034	4558	2236	2322
1035	4452	2107	2345
1036	4559	2216	2343
1037	4815	2421	2394
1038	4743	2357	2386
1039	4655	2218	2437
1040	4712	2339	2373
1041	4832	2440	2392
1042	4683	2241	2442
1043	4427	2065	2362
1044	4443	2094	2349
1045	4823	2420	2403
1046	4712	2280	2432
1047	4486	2060	2426
1048	4743	2320	2423
1049	4948	2457	2491
1050	4715	2253	2462
1051	4546	2133	2413
1052	4872	2474	2398
1053	4913	2467	2446
1054	5238	2739	2499
1055	4818	2347	2471
1056	4680	2236	2444
1057	4869	2416	2453
1058	4720	2248	2472
1059	4506	2045	2461
1060	4722	2287	2435
1061	4893	2397	2496
1062	4670	2158	2512
1063	4628	2132	2496
1064	4723	2267	2456
1065	4817	2370	2447
1066	4679	2211	2468
1067	4507	2044	2463
1068	4903	2345	2558
1069	4904	2386	2518
1070	4835	2248	2587
1071	4723	2140	2583
1072	4798	2192	2606
1073	4989	2384	2605
1074	4967	2263	2704
1075	4670	2022	2648
1076	4997	2334	2663
1077	5012	2415	2597
1078	4841	2186	2655
1079	4841	2158	2683
1080	5085	2417	2668
1081	5041	2383	2658
1082	4927	2225	2702
1083	4739	2064	2675
1084	4908	2238	2670
1085	4934	2251	2683
1086	4911	2166	2745
1087	4766	2074	2692
1088	4973	2271	2702
1089	5064	2372	2692
1090	4954	2176	2778
1091	5020	2166	2854
1092	5215	2376	2839
1093	5212	2412	2800
1094	5021	2178	2843
1095	4843	2024	2819
1096	4981	2213	2768
1097	5194	2393	2801
1098	5045	2238	2807
1099	4864	2034	2830
1100	4931	2121	2810
1101	5253	2381	2872
1102	5144	2219	2925
1103	4960	2093	2867
1104	5099	2275	2824
1105	5146	2306	2840
1106	4994	2126	2868
1107	4915	2045	2870
1108	5062	2218	2844
1109	5205	2274	2931
1110	5071	2117	2954
1111	5184	2210	2974
1112	5291	2375	2916
1113	5418	2419	2999
1114	5203	2188	3015
1115	4924	2008	2916
1116	5032	2148	2884
1117	5252	2279	2973
1118	5277	2255	3022
1119	5133	2114	3019
1120	5261	2211	3050
1121	5354	2272	3082
1122	5328	2241	3087
1123	5382	2161	3221
1124	5604	2421	3183
1125	5559	2422	3137
1126	5214	2134	3080
1127	5130	2017	3113
1128	5394	2213	3181
1129	5512	2265	3247
1130	5288	2083	3205
1131	5244	2030	3214
1132	5495	2202	3293
1133	5598	2350	3248
1134	5387	2147	3240
1135	5255	2014	3241
1136	5584	2348	3236
1137	5681	2436	3245
1138	5530	2194	3336
1139	5452	2072	3380
1140	5665	2286	3379
1141	5684	2313	3371
1142	5562	2208	3354
1143	5653	2236	3417
1144	5759	2341	3418
1145	5761	2322	3439
1146	5629	2219	3410
1147	5469	2066	3403
1148	5583	2198	3385
1149	5666	2295	3371
1150	5528	2112	3416
1151	5769	2229	3540
1152	5825	2258	3567
1153	5911	2297	3614
1154	5791	2198	3593
1155	5692	2114	3578
1156	5823	2273	3550
1157	6149	2557	3592
1158	5879	2252	3627
1159	5628	2035	3593
1160	5971	2354	3617
1161	6049	2420	3629
1162	5883	2175	3708
1163	5780	2094	3686
1164	5906	2237	3669
1165	6041	2392	3649
1166	5868	2229	3639
1167	5850	2091	3759
1168	6183	2368	3815
1169	6213	2397	3816
1170	5916	2122	3794
1171	6127	2291	3836
1172	6368	2526	3842
1173	6279	2493	3786
1174	6020	2218	3802
1175	5894	2044	3850
1176	6069	2264	3805
1177	6165	2330	3835
1178	6034	2166	3868
1179	5843	1969	3874
1180	6051	2129	3922
1181	6249	2350	3899
1182	6114	2175	3939
1183	6008	2031	3977
1184	6202	2261	3941
1185	6274	2301	3973
1186	6115	2165	3950
1187	5927	2025	3902
1188	6135	2117	4018
1189	6386	2300	4086
1190	6305	2216	4089
1191	6137	2052	4085
1192	6407	2265	4142
1193	6444	2345	4099
1194	6157	2102	4055
1195	6104	1992	4112
1196	6324	2174	4150
1197	6510	2347	4163
1198	6376	2164	4212
1199	6413	2134	4279
1200	6691	2452	4239
1201	6823	2518	4305
1202	6390	2153	4237
1203	6279	2086	4193
1204	6569	2336	4233
1205	6797	2526	4271
1206	6557	2241	4316
1207	6327	2053	4274
1208	6466	2160	4306
1209	6613	2290	4323
1210	6535	2208	4327
1211	6486	2122	4364
1212	6577	2253	4324
1213	6725	2360	4365
1214	6494	2188	4306
1215	6362	2069	4293
1216	6563	2219	4344
1217	6748	2355	4393
1218	6610	2218	4392
1219	6569	2091	4478
1220	6758	2283	4475
1221	6840	2369	4471
1222	6609	2212	4397
1223	6438	2069	4369
1224	6741	2226	4515
1225	6869	2297	4572
1226	6646	2102	4544
1227	6482	1948	4534
1228	6967	2346	4621
1229	7044	2439	4605
1230	6760	2197	4563
1231	6641	2083	4558
1232	6869	2292	4577
1233	6882	2317	4565
1234	6776	2155	4621
1235	6694	2086	4608
1236	6940	2326	4614
1237	7030	2387	4643
1238	6887	2157	4730
1239	6707	1943	4764
1240	7009	2227	4782
1241	7172	2458	4714
1242	6883	2173	4710
1243	6808	2019	4789
1244	7058	2252	4806
1245	7226	2406	4820
1246	7024	2162	4862
1247	6930	2099	4831
